Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,69.847188,[197  42] ; [22 49],[168.84193548  70.15806452] ; [50.15806452 20.84193548],1
d3,1,0.0,33.911005,[201  38] ; [36 35],[182.71935484  56.28064516] ; [54.28064516 16.71935484],1
b5,1,2e-06,22.908267,[157  82] ; [24 47],[139.54516129  99.45483871] ; [41.45483871 29.54516129],1
a2,1,2e-06,22.608334,[ 87 152] ; [ 5 66],[ 70.92903226 168.07096774] ; [21.07096774 49.92903226],1
u1,1,8e-06,20.021383,[ 72 167] ; [ 3 68],[ 57.82258065 181.17741935] ; [17.17741935 53.82258065],1
r1,1,0.000362,12.719849,[211  26] ; [51 20],[201.6038961  35.3961039] ; [60.3961039 10.6038961],1
a5,1,0.00653,7.397776,[205  34] ; [51 20],[197.36774194  41.63225806] ; [58.63225806 12.36774194],0
d1,1,0.00842,6.941818,[174  65] ; [40 31],[164.98709677  74.01290323] ; [49.01290323 21.98709677],0
r4,1,0.037053,4.347975,[226  13] ; [62  9],[222.03870968  16.96129032] ; [65.96129032  5.03870968],0
p12,1,0.037439,4.330337,[ 36 203] ; [ 4 67],[ 30.83870968 208.16129032] ; [ 9.16129032 61.83870968],0
v4,1,0.040226,4.20833,[228   9] ; [63  7],[224.64820847  12.35179153] ; [66.35179153  3.64820847],0
r2,1,0.051925,3.778184,[229  10] ; [61  7],[225.76547231  13.23452769] ; [64.23452769  3.76547231],0
n6,1,0.064717,3.412175,[212  24] ; [58 13],[207.55700326  28.44299674] ; [62.44299674  8.55700326],0
p1,1,0.075382,3.161761,[ 27 211] ; [ 3 68],[ 23.10679612 214.89320388] ; [ 6.89320388 64.10679612],0
p2,1,0.078901,3.087395,[219  20] ; [60 11],[215.1  23.9] ; [63.9  7.1],0
b4,1,0.079189,3.08147,[149  90] ; [36 35],[142.62903226  96.37096774] ; [42.37096774 28.62903226],0
b1,1,0.10095,2.690468,[ 79 160] ; [31 40],[ 84.80645161 154.19354839] ; [25.19354839 45.80645161],0
p11,1,0.115325,2.479686,[204  35] ; [55 16],[199.68064516  39.31935484] ; [59.31935484 11.68064516],0
u4,1,0.118592,2.435821,[  5 234] ; [ 4 67],[  6.93870968 232.06129032] ; [ 2.06129032 68.93870968],0
p7,1,0.118778,2.433365,[171  66] ; [57 13],[176.01302932  60.98697068] ; [51.98697068 18.01302932],0
d4,1,0.128708,2.308013,[209  30] ; [57 14],[205.07741935  33.92258065] ; [60.92258065 10.07741935],0
n3,1,0.153345,2.038659,[30 10] ; [13  1],[31.85185185  8.14814815] ; [11.14814815  2.85185185],0
u2,1,0.188539,1.728998,[33 20] ; [7 9],[30.72463768 22.27536232] ; [9.27536232 6.72463768],0
s5,1,0.199333,1.647255,[ 89 144] ; [31 35],[ 93.51170569 139.48829431] ; [26.48829431 39.51170569],0
a4,1,0.203972,1.613704,[121 117] ; [30 41],[116.30420712 121.69579288] ; [34.69579288 36.30420712],0
u3,1,0.210676,1.566778,[34 19] ; [8 9],[31.8 21.2] ; [10.2  6.8],0
n1,1,0.298752,1.079757,[15 25] ; [7 6],[16.60377358 23.39622642] ; [5.39622642 7.60377358],0
p10,1,0.303875,1.057112,[209  29] ; [59 12],[206.42071197  31.57928803] ; [61.57928803  9.42071197],0
p8,1,0.312557,1.019838,[155  82] ; [51 20],[158.51298701  78.48701299] ; [47.48701299 23.51298701],0
p6,1,0.346597,0.885878,[123 113] ; [32 38],[119.54248366 116.45751634] ; [35.45751634 34.54248366],0
s6,1,0.347641,0.882048,[176  58] ; [48 21],[172.99009901  61.00990099] ; [51.00990099 17.99009901],0
a1,1,0.446281,0.580079,[ 16 223] ; [ 3 68],[ 14.6483871 224.3516129] ; [ 4.3516129 66.6483871],0
r3,1,0.453555,0.561752,[232   6] ; [68  3],[231.06796117   6.93203883] ; [68.93203883  2.06796117],0
s8,1,0.485907,0.485578,[118 117] ; [39 32],[120.57189542 114.42810458] ; [36.42810458 34.57189542],0
n2,1,0.486577,0.484087,[30  9] ; [12  2],[30.90566038  8.09433962] ; [11.09433962  2.90566038],0
p3,1,0.510995,0.432029,[168  71] ; [47 24],[165.75806452  73.24193548] ; [49.24193548 21.75806452],0
s1,1,0.589811,0.290639,[  6 232] ; [ 1 69],[  5.40909091 232.59090909] ; [ 1.59090909 68.40909091],0
d5,1,0.593034,0.285631,[211  28] ; [61 10],[209.70322581  29.29677419] ; [62.29677419  8.70322581],0
p9,1,0.6158,0.251814,[212  25] ; [62  9],[210.83766234  26.16233766] ; [63.16233766  7.83766234],0
v1,1,0.672524,0.178664,[167  69] ; [47 22],[165.58688525  70.41311475] ; [48.41311475 20.58688525],0
s4,1,0.68062,0.169428,[ 32 204] ; [11 60],[ 33.05537459 202.94462541] ; [ 9.94462541 61.05537459],0
n4,1,0.682678,0.167127,[197  42] ; [60 11],[198.13870968  40.86129032] ; [58.86129032 12.13870968],0
a3,1,0.754404,0.097868,[186  53] ; [54 17],[185.03225806  53.96774194] ; [54.96774194 16.03225806],0
s3,1,0.81949,0.052076,[131 101] ; [39 32],[130.1650165 101.8349835] ; [39.8349835 31.1650165],0
p5,1,0.821733,0.050767,[ 41 198] ; [13 58],[ 41.63225806 197.36774194] ; [12.36774194 58.63225806],0
v3,1,0.832268,0.044856,[132  99] ; [41 29],[132.76744186  98.23255814] ; [40.23255814 29.76744186],0
s2,1,0.857437,0.032269,[129 105] ; [40 31],[129.65901639 104.34098361] ; [39.34098361 31.65901639],0
d2,1,0.904322,0.014449,[136 102] ; [40 31],[135.55987055 102.44012945] ; [40.44012945 30.55987055],0
a8,1,0.918665,0.010427,[ 28 176] ; [ 9 59],[ 27.75 176.25] ; [ 9.25 58.75],0
b3,1,0.928991,0.007941,[59 98] ; [18 29],[59.25980392 97.74019608] ; [17.74019608 29.25980392],0
b2,1,0.928991,0.007941,[59 98] ; [18 29],[59.25980392 97.74019608] ; [17.74019608 29.25980392],0
n5,1,0.93785,0.00608,[196  41] ; [59 12],[196.21753247  40.78246753] ; [58.78246753 12.21753247],0
s7,1,0.985516,0.00033,[129  94] ; [40 29],[129.06506849  93.93493151] ; [39.93493151 29.06506849],0
