Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,111.042928,[264  51] ; [117 160],[202.72804054 112.27195946] ; [178.27195946  98.72804054],1
p7,1,0.0,39.422613,[246  64] ; [146 120],[210.97222222  99.02777778] ; [181.02777778  84.97222222],1
p8,1,0.0,34.145581,[212 100] ; [119 152],[177.13893654 134.86106346] ; [153.86106346 117.13893654],1
p5,1,0.0,26.685093,[ 60 252] ; [ 14 262],[ 39.26530612 272.73469388] ; [ 34.73469388 241.26530612],1
p6,1,0.0,26.216305,[148 162] ; [ 74 199],[118.04459691 191.95540309] ; [103.95540309 169.04459691],1
p10,1,9e-06,19.750842,[291  21] ; [224  52],[273.26530612  38.73469388] ; [241.73469388  34.26530612],1
v1,1,7.7e-05,15.624077,[196 106] ; [131 139],[172.64685315 129.35314685] ; [154.35314685 115.64685315],1
u1,1,8.6e-05,15.430988,[ 84 231] ; [ 38 241],[ 64.6969697 250.3030303] ; [ 57.3030303 221.6969697],1
s7,1,0.00023,13.57098,[172 128] ; [114 158],[150. 150.] ; [136. 136.],1
p9,1,0.00025,13.415353,[294  20] ; [230  43],[280.29982964  33.70017036] ; [243.70017036  29.29982964],1
s8,1,0.000503,12.105342,[168 145] ; [109 168],[146.95084746 166.04915254] ; [130.04915254 146.95084746],1
v3,1,0.00142,10.179878,[145 159] ; [ 91 173],[126.30985915 177.69014085] ; [109.69014085 154.30985915],0
n5,1,0.001611,9.946968,[262  52] ; [200  75],[246.29541596  67.70458404] ; [215.70458404  59.29541596],0
s5,1,0.002748,8.967711,[121 181] ; [ 76 194],[104.01048951 197.98951049] ; [ 92.98951049 177.01048951],0
b1,1,0.003399,8.580047,[124 191] ; [ 78 201],[107.12121212 207.87878788] ; [ 94.87878788 184.12121212],0
p1,1,0.003825,8.365244,[ 32 281] ; [ 11 264],[ 22.88945578 290.11054422] ; [ 20.11054422 254.88945578],0
n4,1,0.006129,7.51191,[270  45] ; [214  64],[257.0994941  57.9005059] ; [226.9005059  51.0994941],0
n6,1,0.006506,7.404622,[285  29] ; [229  46],[274.01697793  39.98302207] ; [239.98302207  35.01697793],0
v4,1,0.011523,6.382801,[305   8] ; [255  19],[298.60306644  14.39693356] ; [261.39693356  12.60306644],0
a2,1,0.01162,6.367887,[ 94 221] ; [ 58 221],[ 80.60606061 234.39393939] ; [ 71.39393939 207.60606061],0
p2,1,0.01306,6.160903,[286  27] ; [234  42],[276.3327674  36.6672326] ; [243.6672326  32.3327674],0
a5,1,0.013281,6.131282,[260  55] ; [207  72],[247.65151515  67.34848485] ; [219.34848485  59.65151515],0
s6,1,0.031233,4.6401,[222  86] ; [174  99],[209.92771084  98.07228916] ; [186.07228916  86.92771084],0
a3,1,0.038913,4.264668,[247  67] ; [199  80],[236.1618887  77.8381113] ; [209.8381113  69.1618887],0
s2,1,0.046098,3.977992,[171 140] ; [129 147],[158.94378194 152.05621806] ; [141.05621806 134.94378194],0
s3,1,0.053337,3.733314,[186 124] ; [141 130],[174.47504303 135.52495697] ; [152.52495697 118.47504303],0
r4,1,0.057718,3.601782,[293  22] ; [247  32],[286.36363636  28.63636364] ; [253.63636364  25.36363636],0
a1,1,0.077899,3.108207,[ 20 295] ; [  9 270],[ 15.37878788 299.62121212] ; [ 13.62121212 265.37878788],0
b4,1,0.090092,2.872735,[176 139] ; [175 104],[186.13636364 128.86363636] ; [164.86363636 114.13636364],0
v2,1,0.098617,2.727764,[194 111] ; [150 114],[184.39367311 120.60632689] ; [159.60632689 104.39367311],0
p12,1,0.102397,2.667806,[ 32 280] ; [ 18 259],[ 26.48556876 285.51443124] ; [ 23.51443124 253.48556876],0
b5,1,0.10579,2.616014,[177 138] ; [175 104],[186.66666667 128.33333333] ; [165.33333333 113.66666667],0
b3,1,0.107425,2.591702,[ 90 124] ; [ 56 109],[ 82.43799472 131.56200528] ; [ 63.56200528 101.43799472],0
b2,1,0.107425,2.591702,[ 90 124] ; [ 56 109],[ 82.43799472 131.56200528] ; [ 63.56200528 101.43799472],0
d2,1,0.150667,2.065485,[175 139] ; [138 139],[166.29780034 147.70219966] ; [146.70219966 130.29780034],0
s1,1,0.175379,1.836357,[ 10 304] ; [  4 268],[  7.50170648 306.49829352] ; [  6.49829352 265.50170648],0
r2,1,0.195178,1.678096,[298  12] ; [257  17],[294.60616438  15.39383562] ; [260.39383562  13.60616438],0
a4,1,0.196244,1.670108,[163 151] ; [130 149],[155.14671164 158.85328836] ; [137.85328836 141.14671164],0
s4,1,0.217317,1.521999,[ 51 259] ; [ 35 238],[ 45.72898799 264.27101201] ; [ 40.27101201 232.72898799],0
a6,1,0.261672,1.259889,[226  88] ; [189  90],[219.7470489  94.2529511] ; [195.2529511  83.7470489],0
u3,1,0.311191,1.025613,[44 23] ; [46 34],[41.02040816 25.97959184] ; [48.97959184 31.02040816],0
d1,1,0.340851,0.907228,[228  87] ; [192  87],[222.72727273  92.27272727] ; [197.27272727  81.72727273],0
u4,1,0.389845,0.739424,[  9 305] ; [  5 274],[  7.41315346 306.58684654] ; [  6.58684654 272.41315346],0
a8,1,0.426335,0.632787,[ 38 243] ; [ 41 216],[ 41.26208178 239.73791822] ; [ 37.73791822 219.26208178],0
d4,1,0.430028,0.622747,[285  30] ; [246  32],[282.06576728  32.93423272] ; [248.93423272  29.06576728],0
a7,1,0.541394,0.372963,[234  80] ; [201  77],[230.72635135  83.27364865] ; [204.27364865  73.72635135],0
r1,1,0.569065,0.32425,[256  56] ; [223  55],[253.30169492  58.69830508] ; [225.69830508  52.30169492],0
r3,1,0.798521,0.065158,[305   8] ; [268   8],[304.49745331   8.50254669] ; [268.50254669   7.49745331],0
n3,1,0.806626,0.059918,[34 13] ; [52 22],[33.40495868 13.59504132] ; [52.59504132 21.40495868],0
n2,1,0.908006,0.013353,[36 11] ; [56 18],[35.73553719 11.26446281] ; [56.26446281 17.73553719],0
n1,1,0.927847,0.0082,[17 30] ; [27 46],[17.23333333 29.76666667] ; [26.76666667 46.23333333],0
d3,1,0.988587,0.000205,[235  80] ; [208  71],[234.92424242  80.07575758] ; [208.07575758  70.92424242],0
u2,1,0.996294,2.2e-05,[41 27] ; [47 31],[40.98630137 27.01369863] ; [47.01369863 30.98630137],0
