Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.013416,6.113457,[ 30 107] ; [3 1],[ 32.06382979 104.93617021] ; [0.93617021 3.06382979],0
p3,1,0.013416,6.113457,[ 30 107] ; [3 1],[ 32.06382979 104.93617021] ; [0.93617021 3.06382979],0
p4,1,0.060744,3.516959,[42 95] ; [3 1],[43.72340426 93.27659574] ; [1.27659574 2.72340426],0
a8,1,0.095354,2.781587,[  7 127] ; [1 3],[  7.76811594 126.23188406] ; [0.23188406 3.76811594],0
b4,1,0.168484,1.896384,[82 56] ; [1 3],[80.66197183 57.33802817] ; [2.33802817 1.66197183],0
b1,1,0.199878,1.643265,[59 79] ; [3 1],[60.25352113 77.74647887] ; [1.74647887 2.25352113],0
s7,1,0.274721,1.193023,[33 96] ; [2 2],[33.94736842 95.05263158] ; [1.05263158 2.94736842],0
a5,1,0.283737,1.149105,[66 72] ; [3 1],[67.05633803 70.94366197] ; [1.94366197 2.05633803],0
u1,1,0.302824,1.061716,[ 13 125] ; [1 3],[ 13.6056338 124.3943662] ; [0.3943662 3.6056338],0
s6,1,0.338561,0.915874,[67 69] ; [1 3],[66.05714286 69.94285714] ; [1.94285714 2.05714286],0
v2,1,0.383467,0.759557,[54 76] ; [2 1],[54.73684211 75.26315789] ; [1.26315789 1.73684211],0
s3,1,0.405994,0.6905,[63 74] ; [1 3],[62.18439716 74.81560284] ; [1.81560284 2.18439716],0
s2,1,0.541709,0.372381,[55 82] ; [1 3],[54.41134752 82.58865248] ; [1.58865248 2.41134752],0
n6,1,0.551439,0.354746,[89 49] ; [2 2],[88.43661972 49.56338028] ; [2.56338028 1.43661972],0
a6,1,0.567382,0.327082,[84 54] ; [3 1],[84.54929577 53.45070423] ; [2.45070423 1.54929577],0
a3,1,0.578868,0.308069,[84 53] ; [3 1],[84.53191489 52.46808511] ; [2.46808511 1.53191489],0
d2,1,0.586123,0.29644,[53 85] ; [1 3],[52.47887324 85.52112676] ; [1.52112676 2.47887324],0
v3,1,0.607562,0.26374,[ 28 105] ; [1 2],[ 28.36029412 104.63970588] ; [0.63970588 2.36029412],0
p7,1,0.619906,0.246,[51 84] ; [2 2],[51.47482014 83.52517986] ; [1.52517986 2.47482014],0
v1,1,0.633769,0.226985,[52 84] ; [2 2],[52.45714286 83.54285714] ; [1.54285714 2.45714286],0
r1,1,0.637151,0.222488,[87 50] ; [3 1],[87.44680851 49.55319149] ; [2.55319149 1.44680851],0
b5,1,0.683235,0.166507,[83 55] ; [2 2],[82.6056338 55.3943662] ; [2.3943662 1.6056338],0
a4,1,0.684947,0.164611,[48 90] ; [1 3],[47.61971831 90.38028169] ; [1.38028169 2.61971831],0
b2,1,0.757606,0.09525,[17 50] ; [1 2],[17.22857143 49.77142857] ; [0.77142857 2.22857143],0
b3,1,0.757606,0.09525,[17 50] ; [1 2],[17.22857143 49.77142857] ; [0.77142857 2.22857143],0
d1,1,0.772872,0.083302,[59 79] ; [2 2],[59.28169014 78.71830986] ; [1.71830986 2.28169014],0
d5,1,0.785812,0.07385,[94 43] ; [3 1],[94.24822695 42.75177305] ; [2.75177305 1.24822695],0
s5,1,0.95993,0.002524,[35 99] ; [1 3],[34.95652174 99.04347826] ; [1.04347826 2.95652174],0
r4,1,0.96106,0.002384,[102  36] ; [3 1],[102.04225352  35.95774648] ; [2.95774648 1.04225352],0
