Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,27.254504,[34 12] ; [ 77 158],[18.17081851 27.82918149] ; [ 92.82918149 142.17081851],1
p1,1,1e-06,25.26154,[16 33] ; [ 18 225],[ 5.70547945 43.29452055] ; [ 28.29452055 214.70547945],1
p8,1,9e-06,19.740597,[45  4] ; [139  99],[31.41463415 17.58536585] ; [152.58536585  85.41463415],1
p12,1,2.1e-05,18.085044,[15 34] ; [ 21 221],[ 6.06185567 42.93814433] ; [ 29.93814433 212.06185567],1
p4,1,4.6e-05,16.607074,[46  3] ; [156  86],[34.0137457 14.9862543] ; [167.9862543  74.0137457],1
p6,1,0.000181,14.022035,[32 16] ; [ 89 149],[20.30769231 27.69230769] ; [100.69230769 137.30769231],1
p3,1,0.000457,12.283683,[41  8] ; [139 105],[30.10238908 18.89761092] ; [149.89761092  94.10238908],1
b5,1,0.001286,10.36276,[19 30] ; [155  89],[29.09897611 19.90102389] ; [144.90102389  99.09897611],0
a1,1,0.002172,9.398572,[ 8 41] ; [ 11 233],[ 3.1774744 45.8225256] ; [ 15.8225256 228.1774744],0
n3,1,0.006458,7.417723,[4 5] ; [40  7],[7.07142857 1.92857143] ; [36.92857143 10.07142857],0
s7,1,0.010737,6.508314,[35 11] ; [129 102],[27.23465704 18.76534296] ; [136.76534296  94.23465704],0
p10,1,0.023941,5.098937,[48  1] ; [209  32],[43.42413793  5.57586207] ; [213.57586207  27.42413793],0
p7,1,0.030247,4.695175,[42  6] ; [173  65],[36.08391608 11.91608392] ; [178.91608392  59.08391608],0
a6,1,0.031623,4.618842,[27 22] ; [172  71],[33.39383562 15.60616438] ; [165.60616438  77.39383562],0
s8,1,0.041048,4.174012,[33 15] ; [127 114],[26.57439446 21.42560554] ; [133.42560554 107.57439446],0
v1,1,0.057733,3.601347,[40  9] ; [164  77],[34.46896552 14.53103448] ; [169.53103448  71.46896552],0
a2,1,0.058758,3.572108,[ 8 41] ; [ 72 172],[13.37883959 35.62116041] ; [ 66.62116041 177.37883959],0
u2,1,0.066437,3.368936,[7 1] ; [32 28],[4.58823529 3.41176471] ; [34.41176471 25.58823529],0
u4,1,0.11035,2.549205,[ 3 46] ; [  5 239],[ 1.33788396 47.66211604] ; [  6.66211604 237.33788396],0
p9,1,0.111036,2.539409,[47  2] ; [211  28],[43.89583333  5.10416667] ; [214.10416667  24.89583333],0
r2,1,0.118891,2.431874,[45  4] ; [234   8],[46.97938144  2.02061856] ; [232.02061856   9.97938144],0
s6,1,0.146808,2.105106,[37 10] ; [160  75],[32.83333333 14.16666667] ; [164.16666667  70.83333333],0
s1,1,0.16929,1.889216,[ 2 47] ; [  3 235],[ 0.85365854 48.14634146] ; [  4.14634146 233.85365854],0
n5,1,0.173545,1.852049,[44  5] ; [198  44],[40.74914089  8.25085911] ; [201.25085911  40.74914089],0
n4,1,0.194202,1.685446,[45  4] ; [206  37],[42.11986301  6.88013699] ; [208.88013699  34.11986301],0
b1,1,0.201231,1.63342,[22 27] ; [ 86 158],[18.06143345 30.93856655] ; [ 89.93856655 154.06143345],0
a8,1,0.203025,1.620481,[ 4 41] ; [ 35 179],[ 6.77606178 38.22393822] ; [ 32.22393822 181.77606178],0
a3,1,0.222015,1.491302,[41  8] ; [183  59],[37.71821306 11.28178694] ; [186.28178694  55.71821306],0
p11,1,0.246557,1.342706,[44  5] ; [203  41],[41.30716724  7.69283276] ; [205.69283276  38.30716724],0
r3,1,0.261446,1.261084,[46  2] ; [239   4],[47.01030928  0.98969072] ; [237.98969072   5.01030928],0
b3,1,0.281582,1.15944,[18 19] ; [58 91],[15.11827957 21.88172043] ; [60.88172043 88.11827957],0
b2,1,0.281582,1.15944,[18 19] ; [58 91],[15.11827957 21.88172043] ; [60.88172043 88.11827957],0
b4,1,0.318392,0.99554,[27 22] ; [153  91],[30.10238908 18.89761092] ; [149.89761092  94.10238908],0
n6,1,0.362333,0.829791,[46  3] ; [217  25],[44.28522337  4.71477663] ; [218.71477663  23.28522337],0
s2,1,0.366058,0.817001,[30 18] ; [133 107],[27.16666667 20.83333333] ; [135.83333333 104.16666667],0
v2,1,0.414625,0.665501,[38 11] ; [198  42],[40.01384083  8.98615917] ; [195.98615917  44.01384083],0
