Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,70.632174,[ 28 119] ; [261 181],[72.12733447 74.87266553] ; [216.87266553 225.12733447],1
d1,1,0.0,64.186188,[48 99] ; [311 134],[89.14358108 57.85641892] ; [269.85641892 175.14358108],1
a3,1,0.0,59.382584,[69 78] ; [355  89],[105.46192893  41.53807107] ; [318.53807107 125.46192893],1
a4,1,0.0,58.664803,[ 26 121] ; [239 204],[66.02542373 80.97457627] ; [198.97457627 244.02542373],1
u1,1,0.0,35.388514,[  5 142] ; [117 328],[ 30.29391892 116.70608108] ; [ 91.70608108 353.29391892],1
d5,1,0.0,27.578274,[102  45] ; [389  53],[122.54159593  24.45840407] ; [368.45840407  73.54159593],1
a6,1,7e-06,20.117382,[77 70] ; [320 122],[99.08149406 47.91850594] ; [297.91850594 144.08149406],1
d4,1,1.2e-05,19.218338,[107  40] ; [389  53],[123.78947368  23.21052632] ; [372.21052632  69.78947368],1
p9,1,0.000223,13.626654,[113  31] ; [398  43],[125.78461538  18.21538462] ; [385.21538462  55.78461538],1
r1,1,0.000224,13.617605,[107  39] ; [383  60],[121.46010187  24.53989813] ; [368.53989813  74.46010187],1
s7,1,0.001429,10.168287,[68 70] ; [278 153],[83.91564148 54.08435852] ; [262.08435852 168.91564148],0
b3,1,0.001572,9.992157,[18 63] ; [115 162],[30.09217877 50.90782123] ; [102.90782123 174.09217877],0
b2,1,0.001572,9.992157,[18 63] ; [115 162],[30.09217877 50.90782123] ; [102.90782123 174.09217877],0
p4,1,0.003587,8.481999,[81 66] ; [302 140],[95.58743633 51.41256367] ; [287.41256367 154.58743633],0
s5,1,0.004401,8.110551,[46 95] ; [200 232],[60.53403141 80.46596859] ; [185.46596859 246.53403141],0
n4,1,0.005669,7.652751,[102  45] ; [356  87],[114.11186441  32.88813559] ; [343.88813559  99.11186441],0
r4,1,0.007392,7.175111,[130  17] ; [422  23],[137.06756757   9.93243243] ; [414.93243243  30.06756757],0
d3,1,0.007875,7.061718,[92 55] ; [328 115],[104.6440678  42.3559322] ; [315.3559322 127.6440678],0
v2,1,0.009791,6.672612,[68 71] ; [262 165],[81.04240283 57.95759717] ; [248.95759717 178.04240283],0
s8,1,0.010386,6.567515,[69 78] ; [261 181],[82.35993209 64.64006791] ; [247.64006791 194.35993209],0
p10,1,0.011801,6.340486,[112  33] ; [378  61],[121.6609589  23.3390411] ; [368.3390411  70.6609589],0
p3,1,0.01427,6.004377,[65 82] ; [248 196],[77.85279188 69.14720812] ; [235.14720812 208.85279188],0
r2,1,0.03428,4.480685,[134  11] ; [425  15],[138.55555556   6.44444444] ; [420.44444444  19.55555556],0
u4,1,0.054563,3.695395,[  1 146] ; [ 17 428],[  4.46959459 142.53040541] ; [ 13.53040541 431.46959459],0
n6,1,0.079747,3.070056,[119  27] ; [386  56],[125.39115646  20.60884354] ; [379.60884354  62.39115646],0
v1,1,0.082226,3.020346,[72 70] ; [255 177],[80.89547038 61.10452962] ; [246.10452962 185.89547038],0
a1,1,0.096901,2.755828,[  4 143] ; [ 28 417],[  7.94594595 139.05405405] ; [ 24.05405405 420.94594595],0
p8,1,0.124339,2.361802,[70 76] ; [241 195],[78.01718213 67.98281787] ; [232.98281787 203.01718213],0
a7,1,0.133203,2.25477,[100  46] ; [333 112],[106.9678511  39.0321489] ; [326.0321489 118.9678511],0
p2,1,0.14673,2.105916,[118  29] ; [378  65],[123.57966102  23.42033898] ; [372.42033898  70.57966102],0
s3,1,0.158827,1.985363,[109  36] ; [303 136],[102.29452055  42.70547945] ; [309.70547945 129.29452055],0
n3,1,0.162956,1.946583,[20 12] ; [73 24],[23.06976744  8.93023256] ; [69.93023256 27.06976744],0
s1,1,0.195948,1.672319,[  8 136] ; [ 14 425],[  5.43396226 138.56603774] ; [ 16.56603774 422.43396226],0
v4,1,0.198099,1.656334,[138   8] ; [430  14],[140.5559322   5.4440678] ; [427.4440678  16.5559322],0
p12,1,0.210905,1.565206,[ 11 136] ; [ 49 393],[ 14.97453311 132.02546689] ; [ 45.02546689 396.97453311],0
v3,1,0.253188,1.305624,[52 90] ; [180 248],[57.79649123 84.20350877] ; [174.20350877 253.79649123],0
s2,1,0.273068,1.201269,[90 55] ; [297 146],[95.43367347 49.56632653] ; [291.56632653 151.43367347],0
p6,1,0.281213,1.161218,[52 90] ; [184 257],[57.48198971 84.51801029] ; [178.51801029 262.48198971],0
p7,1,0.329588,0.950516,[90 52] ; [293 139],[94.74912892 47.25087108] ; [288.25087108 143.74912892],0
p11,1,0.490053,0.47641,[113  34] ; [354  91],[115.96114865  31.03885135] ; [351.03885135  93.96114865],0
a8,1,0.516043,0.421794,[ 18 119] ; [ 62 340],[ 20.33395176 116.66604824] ; [ 59.66604824 342.33395176],0
u3,1,0.516479,0.420918,[51 26] ; [54 34],[49. 28.] ; [56. 32.],0
p5,1,0.529778,0.394817,[ 22 125] ; [ 57 384],[ 19.75 127.25] ; [ 59.25 381.75],0
s4,1,0.56325,0.334109,[ 33 112] ; [ 90 349],[ 30.53938356 114.46061644] ; [ 92.46061644 346.53938356],0
n5,1,0.641994,0.216144,[111  36] ; [342 100],[113.05772496  33.94227504] ; [339.94227504 102.05772496],0
u2,1,0.726312,0.122525,[47 28] ; [54 36],[45.90909091 29.09090909] ; [55.09090909 34.90909091],0
b4,1,0.757344,0.095463,[89 58] ; [263 182],[87.40540541 59.59459459] ; [264.59459459 180.40540541],0
n2,1,0.766176,0.088435,[24  8] ; [76 22],[24.61538462  7.38461538] ; [75.38461538 22.61538462],0
p1,1,0.773493,0.082834,[ 13 133] ; [ 36 406],[ 12.16666667 133.83333333] ; [ 36.83333333 405.16666667],0
