Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,48.358482,[84  5] ; [11 20],[70.45833333 18.54166667] ; [24.54166667  6.45833333],1
p4,1,0.349717,0.874485,[46 43] ; [13 18],[43.75833333 45.24166667] ; [15.24166667 15.75833333],0
p1,1,0.365922,0.817465,[ 7 81] ; [ 1 30],[ 5.91596639 82.08403361] ; [ 2.08403361 28.91596639],0
u3,1,0.384488,0.756303,[20  8] ; [10  7],[18.66666667  9.33333333] ; [11.33333333  5.66666667],0
p10,1,0.39038,0.737758,[58 29] ; [18 13],[56.03389831 30.96610169] ; [19.96610169 11.03389831],0
b2,1,0.401236,0.704619,[13 36] ; [ 3 15],[11.70149254 37.29850746] ; [ 4.29850746 13.70149254],0
b3,1,0.401236,0.704619,[13 36] ; [ 3 15],[11.70149254 37.29850746] ; [ 4.29850746 13.70149254],0
s6,1,0.441344,0.592787,[53 36] ; [16 15],[51.175 37.825] ; [17.825 13.175],0
p6,1,0.496579,0.462239,[22 63] ; [10 21],[23.44827586 61.55172414] ; [ 8.55172414 22.44827586],0
s5,1,0.516504,0.420868,[18 68] ; [ 8 22],[19.27586207 66.72413793] ; [ 6.72413793 23.27586207],0
p7,1,0.539444,0.37657,[53 33] ; [16 13],[51.6 34.4] ; [17.4 11.6],0
n3,1,0.577155,0.310857,[14  6] ; [11  3],[14.70588235  5.29411765] ; [10.29411765  3.70588235],0
s2,1,0.662757,0.190192,[33 55] ; [13 18],[34.01680672 53.98319328] ; [11.98319328 19.01680672],0
p9,1,0.666802,0.185365,[61 26] ; [23  8],[61.93220339 25.06779661] ; [22.06779661  8.93220339],0
p5,1,0.676606,0.173972,[ 4 84] ; [ 2 29],[ 4.43697479 83.56302521] ; [ 1.56302521 29.43697479],0
s8,1,0.710148,0.138129,[32 57] ; [10 21],[31.15 57.85] ; [10.85 20.15],0
b5,1,0.710148,0.138129,[57 32] ; [21 10],[57.85 31.15] ; [20.15 10.85],0
p11,1,0.768042,0.086988,[60 29] ; [20 11],[59.33333333 29.66666667] ; [20.66666667 10.33333333],0
p12,1,0.778301,0.079261,[ 2 85] ; [ 1 30],[ 2.21186441 84.78813559] ; [ 0.78813559 30.21186441],0
n2,1,0.816297,0.053968,[15  5] ; [10  4],[14.70588235  5.29411765] ; [10.29411765  3.70588235],0
s7,1,0.898757,0.016188,[29 53] ; [11 19],[29.28571429 52.71428571] ; [10.71428571 19.28571429],0
s3,1,0.903933,0.014567,[46 41] ; [16 15],[45.71186441 41.28813559] ; [16.28813559 14.71186441],0
u2,1,0.951917,0.003636,[20  8] ; [12  5],[19.91111111  8.08888889] ; [12.08888889  4.91111111],0
