Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.155428,[34  9] ; [32 73],[19.17567568 23.82432432] ; [46.82432432 58.17567568],1
v1,1,7.1e-05,15.794564,[29 14] ; [32 69],[18.21527778 24.78472222] ; [42.78472222 58.21527778],1
d1,1,0.000132,14.611235,[29 15] ; [34 72],[18.48 25.52] ; [44.52 61.48],1
d4,1,0.000398,12.543613,[41  3] ; [69 37],[32.26666667 11.73333333] ; [77.73333333 28.26666667],1
p6,1,0.00215,9.416714,[23 18] ; [30 74],[14.9862069 26.0137931] ; [38.0137931 65.9862069],0
n4,1,0.002608,9.063237,[38  6] ; [65 41],[30.21333333 13.78666667] ; [72.78666667 33.21333333],0
a3,1,0.003168,8.708149,[35  9] ; [57 49],[26.98666667 17.01333333] ; [65.01333333 40.98666667],0
s8,1,0.011012,6.463449,[22 22] ; [30 76],[15.25333333 28.74666667] ; [36.74666667 69.25333333],0
d5,1,0.011593,6.372008,[38  6] ; [70 36],[31.68 12.32] ; [76.32 29.68],0
r4,1,0.013034,6.164473,[34 10] ; [59 47],[27.28 16.72] ; [65.72 40.28],0
b2,1,0.014171,6.016691,[15 16] ; [15 49],[ 9.78947368 21.21052632] ; [20.21052632 43.78947368],0
b3,1,0.014171,6.016691,[15 16] ; [15 49],[ 9.78947368 21.21052632] ; [20.21052632 43.78947368],0
d2,1,0.017232,5.672565,[22 22] ; [31 74],[15.65100671 28.34899329] ; [37.34899329 67.65100671],0
s7,1,0.018127,5.583837,[24 19] ; [35 66],[17.61805556 25.38194444] ; [41.38194444 59.61805556],0
n6,1,0.020416,5.375973,[41  3] ; [81 24],[36.02684564  7.97315436] ; [85.97315436 19.02684564],0
s6,1,0.048723,3.884867,[29 12] ; [56 50],[23.70748299 17.29251701] ; [61.29251701 44.70748299],0
p3,1,0.056005,3.651921,[24 19] ; [41 65],[18.75838926 24.24161074] ; [46.24161074 59.75838926],0
n2,1,0.095795,2.774184,[8 5] ; [31  6],[10.14  2.86] ; [28.86  8.14],0
a2,1,0.101135,2.687561,[ 6 38] ; [  6 100],[ 3.52 40.48] ; [ 8.48 97.52],0
s4,1,0.111288,2.535834,[ 5 39] ; [24 82],[ 8.50666667 35.49333333] ; [20.49333333 85.50666667],0
r3,1,0.113978,2.498186,[42  2] ; [91 14],[39.27516779  4.72483221] ; [93.72483221 11.27516779],0
d3,1,0.127096,2.327624,[28 16] ; [53 53],[23.76 20.24] ; [57.24 48.76],0
p7,1,0.130067,2.291709,[28 15] ; [53 50],[23.85616438 19.14383562] ; [57.14383562 45.85616438],0
r2,1,0.133347,2.253104,[38  6] ; [76 25],[34.59310345  9.40689655] ; [79.40689655 21.59310345],0
a4,1,0.136988,2.211468,[17 27] ; [28 78],[13.2 30.8] ; [31.8 74.2],0
n5,1,0.1744,1.844706,[35  9] ; [72 33],[31.59731544 12.40268456] ; [75.40268456 29.59731544],0
p9,1,0.206277,1.597364,[40  4] ; [87 18],[37.5033557  6.4966443] ; [89.4966443 15.5033557],0
n1,1,0.222579,1.487666,[6 6] ; [11 25],[4.25 7.75] ; [12.75 23.25],0
p1,1,0.243123,1.362393,[ 6 38] ; [ 8 98],[ 4.10666667 39.89333333] ; [ 9.89333333 96.10666667],0
s3,1,0.292523,1.107972,[23 21] ; [45 60],[20.08053691 23.91946309] ; [47.91946309 57.08053691],0
v4,1,0.315326,1.008234,[40  4] ; [89 16],[38.09395973  5.90604027] ; [90.90604027 14.09395973],0
a5,1,0.338499,0.916107,[27 17] ; [56 50],[24.34666667 19.65333333] ; [58.65333333 47.34666667],0
a1,1,0.443158,0.588091,[ 4 40] ; [  6 100],[ 2.93333333 41.06666667] ; [ 7.06666667 98.93333333],0
a6,1,0.484128,0.489549,[23 21] ; [62 44],[24.93333333 19.06666667] ; [60.06666667 45.93333333],0
b1,1,0.491797,0.472591,[14 30] ; [40 66],[15.84 28.16] ; [38.16 67.84],0
p10,1,0.582553,0.302125,[36  7] ; [83 21],[34.80952381  8.19047619] ; [84.19047619 19.80952381],0
b4,1,0.596834,0.279798,[29 15] ; [65 41],[27.57333333 16.42666667] ; [66.42666667 39.57333333],0
p8,1,0.601845,0.272222,[22 20] ; [50 55],[20.57142857 21.42857143] ; [51.42857143 53.57142857],0
a7,1,0.631436,0.230118,[28 16] ; [63 43],[26.69333333 17.30666667] ; [64.30666667 41.69333333],0
s5,1,0.650694,0.205027,[ 8 32] ; [24 78],[ 9.01408451 30.98591549] ; [22.98591549 79.01408451],0
p5,1,0.706006,0.142299,[ 6 38] ; [12 93],[ 5.31543624 38.68456376] ; [12.68456376 92.31543624],0
b5,1,0.716347,0.13202,[26 18] ; [66 40],[26.98666667 17.01333333] ; [65.01333333 40.98666667],0
p2,1,0.747031,0.104043,[35  8] ; [83 22],[34.28378378  8.71621622] ; [83.71621622 21.28378378],0
p12,1,0.770459,0.085133,[ 3 40] ; [ 6 99],[ 2.61486486 40.38513514] ; [ 6.38513514 98.61486486],0
s2,1,0.850137,0.035699,[19 25] ; [44 62],[18.48 25.52] ; [44.52 61.48],0
p4,1,0.853506,0.034095,[22 21] ; [56 50],[22.51006711 20.48993289] ; [55.48993289 50.51006711],0
a8,1,0.856002,0.03293,[ 4 37] ; [11 91],[ 4.3006993 36.6993007] ; [10.6993007 91.3006993],0
u2,1,0.890329,0.019013,[5 4] ; [26 23],[4.81034483 4.18965517] ; [26.18965517 22.81034483],0
n3,1,0.927818,0.008207,[10  3] ; [28  9],[9.88 3.12] ; [28.12  8.88],0
u1,1,0.963831,0.002056,[ 2 42] ; [  5 101],[ 2.05333333 41.94666667] ; [  4.94666667 101.05333333],0
u3,1,0.969267,0.001484,[4 5] ; [21 27],[3.94736842 5.05263158] ; [21.05263158 26.94736842],0
