Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,77.671124,[240  20] ; [43 43],[212.65895954  47.34104046] ; [70.34104046 15.65895954],1
r3,1,0.0,35.035396,[246  12] ; [62 23],[231.67346939  26.32653061] ; [76.32653061  8.67346939],1
v4,1,0.0,34.750762,[242  16] ; [60 26],[226.5  31.5] ; [75.5 10.5],1
r2,1,0.0,30.369015,[249  10] ; [62 19],[236.90882353  22.09117647] ; [74.09117647  6.90882353],1
a5,1,0.000137,14.540916,[203  57] ; [49 37],[189.36416185  70.63583815] ; [62.63583815 23.36416185],1
s6,1,0.0009,11.022753,[174  85] ; [40 45],[161.12209302  97.87790698] ; [52.87790698 32.12209302],1
u1,1,0.001282,10.368585,[ 63 197] ; [ 7 79],[ 52.60115607 207.39884393] ; [17.39884393 68.60115607],0
u3,1,0.001435,10.15995,[43 28] ; [ 7 21],[35.85858586 35.14141414] ; [14.14141414 13.85858586],0
d4,1,0.001613,9.944522,[215  43] ; [58 28],[204.75  53.25] ; [68.25 17.75],0
d3,1,0.002997,8.809294,[181  78] ; [45 41],[169.66376812  89.33623188] ; [56.33623188 29.66376812],0
s7,1,0.004017,8.276254,[127 121] ; [27 55],[115.73333333 132.26666667] ; [38.26666667 43.73333333],0
s8,1,0.004689,7.99582,[111 149] ; [22 64],[ 99.94219653 160.05780347] ; [33.05780347 52.94219653],0
a7,1,0.007373,7.179697,[185  74] ; [48 38],[174.91884058  84.08115942] ; [58.08115942 27.91884058],0
a2,1,0.007886,7.059076,[ 77 183] ; [13 73],[ 67.6300578 192.3699422] ; [22.3699422 63.6300578],0
s3,1,0.008245,6.979472,[150 105] ; [36 49],[139.5 115.5] ; [46.5 38.5],0
v2,1,0.008401,6.946033,[140 111] ; [32 50],[129.64564565 121.35435435] ; [42.35435435 39.64564565],0
s2,1,0.008876,6.847552,[134 122] ; [31 55],[123.50877193 132.49122807] ; [41.49122807 44.50877193],0
n6,1,0.01771,5.624591,[216  42] ; [62 24],[208.5  49.5] ; [69.5 16.5],0
d1,1,0.017793,5.616388,[153 107] ; [38 48],[143.52601156 116.47398844] ; [47.47398844 38.52601156],0
v1,1,0.018173,5.579413,[125 127] ; [28 53],[115.78378378 136.21621622] ; [37.21621622 43.78378378],0
p10,1,0.032711,4.560821,[192  66] ; [53 32],[184.28571429  73.71428571] ; [60.71428571 24.28571429],0
s5,1,0.033692,4.510249,[ 75 176] ; [14 65],[ 67.69393939 183.30606061] ; [21.30606061 57.69393939],0
d5,1,0.058423,3.5816,[214  45] ; [63 23],[207.95072464  51.04927536] ; [69.04927536 16.95072464],0
p2,1,0.073851,3.195272,[188  71] ; [53 32],[181.4505814  77.5494186] ; [59.5494186 25.4505814],0
v3,1,0.074549,3.179901,[ 97 149] ; [24 60],[ 90.2 155.8] ; [30.8 53.2],0
s1,1,0.075131,3.167204,[ 15 239] ; [ 1 84],[ 11.98820059 242.01179941] ; [ 4.01179941 80.98820059],0
p12,1,0.075963,3.149232,[ 20 239] ; [ 2 84],[ 16.51594203 242.48405797] ; [ 5.48405797 80.51594203],0
u2,1,0.098635,2.727475,[41 28] ; [11 16],[37.375 31.625] ; [14.625 12.375],0
p11,1,0.123378,2.373905,[189  71] ; [55 31],[183.35260116  76.64739884] ; [60.64739884 25.35260116],0
a6,1,0.136202,2.220352,[182  77] ; [53 33],[176.42028986  82.57971014] ; [58.57971014 27.42028986],0
a4,1,0.149887,2.073404,[133 126] ; [36 49],[127.24127907 131.75872093] ; [41.75872093 43.24127907],0
n1,1,0.19764,1.659728,[27 39] ; [15 12],[29.80645161 36.19354839] ; [12.19354839 14.80645161],0
p1,1,0.200019,1.642234,[ 14 245] ; [ 8 78],[ 16.51594203 242.48405797] ; [ 5.48405797 80.51594203],0
p7,1,0.212621,1.55349,[108 146] ; [30 56],[103.09411765 150.90588235] ; [34.90588235 51.09411765],0
p4,1,0.245908,1.346404,[121 138] ; [34 52],[116.36231884 142.63768116] ; [38.63768116 47.36231884],0
b1,1,0.258748,1.275442,[100 160] ; [39 47],[104.45086705 155.54913295] ; [34.54913295 51.45086705],0
a3,1,0.324375,0.971224,[189  70] ; [58 28],[185.42898551  73.57101449] ; [61.57101449 24.42898551],0
a1,1,0.353647,0.860326,[ 14 246] ; [ 7 79],[ 15.78034682 244.21965318] ; [ 5.21965318 80.78034682],0
d2,1,0.398825,0.711865,[136 121] ; [40 44],[132.64516129 124.35483871] ; [43.35483871 40.64516129],0
b5,1,0.464319,0.535463,[164  96] ; [58 28],[166.82080925  93.17919075] ; [55.17919075 30.82080925],0
p9,1,0.536014,0.382977,[196  63] ; [60 23],[193.87134503  65.12865497] ; [62.12865497 20.87134503],0
b4,1,0.665941,0.186387,[158 102] ; [50 36],[156.30057803 103.69942197] ; [51.69942197 34.30057803],0
p3,1,0.668771,0.183043,[ 97 162] ; [30 56],[ 95.34202899 163.65797101] ; [31.65797101 54.34202899],0
p5,1,0.687895,0.161374,[ 15 241] ; [ 4 81],[ 14.26392962 241.73607038] ; [ 4.73607038 80.26392962],0
s4,1,0.766944,0.087838,[ 36 220] ; [11 75],[ 35.18128655 220.81871345] ; [11.81871345 74.18128655],0
n3,1,0.788204,0.07217,[47 18] ; [21  7],[47.52688172 17.47311828] ; [20.47311828  7.52688172],0
n2,1,0.789106,0.071541,[46 21] ; [20  8],[46.54736842 20.45263158] ; [19.45263158  8.54736842],0
p6,1,0.798737,0.065016,[ 65 193] ; [20 64],[ 64.12280702 193.87719298] ; [20.87719298 63.12280702],0
b3,1,0.840272,0.040621,[ 69 101] ; [24 33],[ 69.64757709 100.35242291] ; [23.35242291 33.64757709],0
b2,1,0.840272,0.040621,[ 69 101] ; [24 33],[ 69.64757709 100.35242291] ; [23.35242291 33.64757709],0
a8,1,0.864647,0.029057,[ 33 197] ; [11 70],[ 32.54019293 197.45980707] ; [11.45980707 69.54019293],0
n5,1,0.874372,0.024998,[209  49] ; [69 17],[208.5  49.5] ; [69.5 16.5],0
