Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,180.369121,[ 24 102] ; [279  48],[84.2781457 41.7218543] ; [218.7218543 108.2781457],1
p2,1,0.0,39.030872,[60 67] ; [254  74],[87.64395604 39.35604396] ; [226.35604396 101.64395604],1
r3,1,0.0,37.854205,[95 30] ; [311  15],[112.52771619  12.47228381] ; [293.47228381  32.52771619],1
s6,1,0.0,36.259094,[45 81] ; [218 108],[73.31415929 52.68584071] ; [189.68584071 136.31415929],1
p11,1,0.0,31.418117,[58 69] ; [241  87],[83.45714286 43.54285714] ; [215.54285714 112.45714286],1
v4,1,0.0,28.17053,[94 30] ; [305  21],[109.94666667  14.05333333] ; [289.05333333  36.94666667],1
s2,1,0.0,26.767001,[33 92] ; [174 151],[57.5 67.5] ; [149.5 175.5],1
r4,1,0.0,25.276442,[82 45] ; [281  47],[101.32087912  25.67912088] ; [261.67912088  66.32087912],1
s8,1,3e-06,21.581787,[ 22 104] ; [133 195],[43.01762115 82.98237885] ; [111.98237885 216.01762115],1
n6,1,1.2e-05,19.208068,[77 49] ; [263  62],[94.98891353 31.01108647] ; [245.01108647  79.98891353],1
s7,1,4.2e-05,16.777584,[28 88] ; [146 172],[46.50691244 69.49308756] ; [127.49308756 190.50691244],1
s3,1,0.000103,15.084494,[47 78] ; [188 136],[65.42316258 59.57683742] ; [169.57683742 154.42316258],1
a5,1,0.00013,14.637758,[67 60] ; [235  93],[84.29450549 42.70549451] ; [217.70549451 110.29450549],1
d3,1,0.000354,12.759623,[63 64] ; [220 105],[79.51548673 47.48451327] ; [203.48451327 121.51548673],1
a6,1,0.00047,12.232186,[69 58] ; [234  93],[84.75991189 42.24008811] ; [218.24008811 108.75991189],1
p4,1,0.000719,11.439673,[34 93] ; [144 183],[49.79295154 77.20704846] ; [128.20704846 198.79295154],1
r2,1,0.000796,11.250171,[104  21] ; [302  21],[113.28125  11.71875] ; [292.71875  30.28125],1
b1,1,0.000865,11.095341,[67 60] ; [117 211],[51.35824176 75.64175824] ; [132.64175824 195.35824176],1
v2,1,0.001091,10.666454,[45 77] ; [170 143],[60.29885057 61.70114943] ; [154.70114943 158.29885057],0
n5,1,0.001147,10.573386,[69 57] ; [229  94],[83.62583519 42.37416481] ; [214.37416481 108.62583519],0
p6,1,0.00128,10.370714,[ 15 110] ; [ 85 241],[27.71618625 97.28381375] ; [ 72.28381375 253.71618625],0
b5,1,0.001339,10.287326,[65 62] ; [221 107],[79.82857143 47.17142857] ; [206.17142857 121.82857143],0
p7,1,0.003467,8.543687,[37 88] ; [144 178],[50.61521253 74.38478747] ; [130.38478747 191.61521253],0
d4,1,0.005203,7.807521,[86 39] ; [265  62],[97.06858407 27.93141593] ; [253.93141593  73.06858407],0
s1,1,0.005473,7.716126,[ 11 113] ; [  9 313],[  5.56053812 118.43946188] ; [ 14.43946188 307.56053812],0
a7,1,0.005577,7.682234,[72 53] ; [233  94],[84.34734513 40.65265487] ; [220.65265487 106.34734513],0
a3,1,0.005816,7.606556,[74 52] ; [236  91],[86.22516556 39.77483444] ; [223.77483444 103.22516556],0
d5,1,0.006998,7.273356,[87 40] ; [262  64],[97.84326711 29.15673289] ; [251.15673289  74.84326711],0
d1,1,0.0091,6.803175,[52 75] ; [179 149],[64.47692308 62.52307692] ; [166.52307692 161.47692308],0
s5,1,0.012576,6.227863,[ 22 103] ; [ 91 221],[32.32265446 92.67734554] ; [ 80.67734554 231.32265446],0
v1,1,0.012628,6.220438,[43 84] ; [148 168],[54.75620767 72.24379233] ; [136.24379233 179.75620767],0
p3,1,0.013532,6.098135,[29 97] ; [115 213],[39.96475771 86.03524229] ; [104.03524229 223.96475771],0
a8,1,0.017669,5.62865,[  7 111] ; [ 43 258],[ 14.08114558 103.91885442] ; [ 35.91885442 265.08114558],0
n2,1,0.031581,4.621103,[31 23] ; [75 26],[36.92903226 17.07096774] ; [69.07096774 31.92903226],0
n3,1,0.032568,4.568345,[31 21] ; [77 24],[36.70588235 15.29411765] ; [71.29411765 29.70588235],0
p12,1,0.04507,4.016029,[  2 124] ; [ 20 308],[  6.10572687 119.89427313] ; [ 15.89427313 312.10572687],0
a2,1,0.060054,3.535885,[ 23 104] ; [ 87 241],[30.7032967 96.2967033] ; [ 79.2967033 248.7032967],0
u1,1,0.070981,3.260199,[ 16 111] ; [ 65 263],[ 22.60879121 104.39120879] ; [ 58.39120879 269.60879121],0
u2,1,0.098549,2.728864,[23 28] ; [53 36],[27.68571429 23.31428571] ; [48.31428571 40.68571429],0
a1,1,0.165745,1.921015,[ 10 117] ; [ 15 313],[  6.97802198 120.02197802] ; [ 18.02197802 309.97802198],0
n4,1,0.172617,1.860069,[83 43] ; [236  90],[88.92477876 37.07522124] ; [230.07522124  95.92477876],0
v3,1,0.233847,1.417309,[34 89] ; [105 208],[39.21330275 83.78669725] ; [ 99.78669725 213.21330275],0
u3,1,0.285426,1.14107,[26 27] ; [53 38],[29.07638889 23.92361111] ; [49.92361111 41.07638889],0
a4,1,0.324659,0.970084,[53 72] ; [156 172],[57.67108168 67.32891832] ; [151.32891832 176.67108168],0
r1,1,0.339048,0.914026,[87 39] ; [239  86],[91.07760532 34.92239468] ; [234.92239468  90.07760532],0
p1,1,0.420941,0.647686,[  9 117] ; [ 17 311],[  7.21585903 118.78414097] ; [ 18.78414097 309.21585903],0
s4,1,0.446313,0.579999,[ 19 107] ; [ 59 267],[ 21.74336283 104.25663717] ; [ 56.25663717 269.74336283],0
n1,1,0.494807,0.466056,[17 36] ; [38 63],[18.92857143 34.07142857] ; [36.07142857 64.92857143],0
b4,1,0.550282,0.356811,[79 48] ; [194 134],[76.2 50.8] ; [196.8 131.2],0
b2,1,0.692009,0.156919,[29 53] ; [ 72 118],[30.44852941 51.55147059] ; [ 70.55147059 119.44852941],0
b3,1,0.692009,0.156919,[29 53] ; [ 72 118],[30.44852941 51.55147059] ; [ 70.55147059 119.44852941],0
d2,1,0.965684,0.001851,[58 67] ; [152 174],[58.20399113 66.79600887] ; [151.79600887 174.20399113],0
