Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000138,14.528941,[21  9] ; [ 8 27],[13.38461538 16.61538462] ; [15.61538462 19.38461538],1
u2,1,0.004812,7.948743,[7 1] ; [ 5 13],[3.69230769 4.30769231] ; [8.30769231 9.69230769],0
s4,1,0.00522,7.801548,[17 13] ; [ 8 27],[11.53846154 18.46153846] ; [13.46153846 21.53846154],0
b3,1,0.008177,6.994243,[12  7] ; [ 3 13],[ 8.14285714 10.85714286] ; [6.85714286 9.14285714],0
b2,1,0.008177,6.994243,[12  7] ; [ 3 13],[ 8.14285714 10.85714286] ; [6.85714286 9.14285714],0
p6,1,0.026601,4.916492,[14 16] ; [ 7 27],[ 9.84375 20.15625] ; [11.15625 22.84375],0
n1,1,0.03182,4.608192,[9 5] ; [2 8],[6.41666667 7.58333333] ; [4.58333333 5.41666667],0
a3,1,0.056229,3.645265,[22  8] ; [17 17],[18.28125 11.71875] ; [20.71875 13.28125],0
b1,1,0.074173,3.188171,[11 19] ; [ 6 29],[ 7.84615385 22.15384615] ; [ 9.15384615 25.84615385],0
p1,1,0.078514,3.095399,[ 6 23] ; [ 2 32],[ 3.68253968 25.31746032] ; [ 4.31746032 29.68253968],0
b4,1,0.097251,2.75005,[23  7] ; [20 15],[19.84615385 10.15384615] ; [23.15384615 11.84615385],0
s3,1,0.129239,2.301626,[23  7] ; [20 14],[20.15625  9.84375] ; [22.84375 11.15625],0
d5,1,0.136272,2.219554,[26  4] ; [25 10],[23.53846154  6.46153846] ; [27.46153846  7.53846154],0
b5,1,0.168151,1.899351,[12 18] ; [20 15],[14.76923077 15.23076923] ; [17.23076923 17.76923077],0
s2,1,0.173549,1.852016,[22  8] ; [20 15],[19.38461538 10.61538462] ; [22.61538462 12.38461538],0
p4,1,0.179869,1.798703,[17 13] ; [14 21],[14.30769231 15.69230769] ; [16.69230769 18.30769231],0
n6,1,0.191596,1.705304,[19 10] ; [28  7],[21.296875  7.703125] ; [25.703125  9.296875],0
p10,1,0.192377,1.699323,[26  4] ; [25  9],[23.90625  6.09375] ; [27.09375  6.90625],0
p5,1,0.209758,1.573094,[ 1 29] ; [ 4 30],[ 2.34375 27.65625] ; [ 2.65625 31.34375],0
p7,1,0.215674,1.532925,[18 10] ; [16 17],[15.60655738 12.39344262] ; [18.39344262 14.60655738],0
p12,1,0.222081,1.490873,[ 1 29] ; [ 4 31],[ 2.30769231 27.69230769] ; [ 2.69230769 32.30769231],0
a1,1,0.222081,1.490873,[ 1 29] ; [ 4 31],[ 2.30769231 27.69230769] ; [ 2.69230769 32.30769231],0
s6,1,0.265296,1.240909,[27  3] ; [28  7],[25.38461538  4.61538462] ; [29.61538462  5.38461538],0
v3,1,0.292847,1.106485,[10 18] ; [ 8 26],[ 8.12903226 19.87096774] ; [ 9.87096774 24.12903226],0
p8,1,0.326414,0.963071,[16 13] ; [15 20],[14.046875 14.953125] ; [16.953125 18.046875],0
u3,1,0.346912,0.884722,[6 2] ; [10  8],[4.92307692 3.07692308] ; [11.07692308  6.92307692],0
n5,1,0.350807,0.870536,[ 9 21] ; [ 7 28],[ 7.38461538 22.61538462] ; [ 8.61538462 26.38461538],0
d3,1,0.367926,0.810658,[22  8] ; [22 13],[20.30769231  9.69230769] ; [23.69230769 11.30769231],0
a5,1,0.471236,0.519077,[18 12] ; [24 11],[19.38461538 10.61538462] ; [22.61538462 12.38461538],0
p11,1,0.500769,0.453307,[20 10] ; [26  9],[21.23076923  8.76923077] ; [24.76923077 10.23076923],0
a7,1,0.50702,0.440212,[22  8] ; [23 12],[20.76923077  9.23076923] ; [24.23076923 10.76923077],0
r1,1,0.537335,0.380501,[19 11] ; [24 10],[20.15625  9.84375] ; [22.84375 11.15625],0
u1,1,0.54216,0.371551,[ 5 25] ; [ 4 31],[ 4.15384615 25.84615385] ; [ 4.84615385 30.15384615],0
v4,1,0.563452,0.333762,[27  3] ; [31  2],[27.61904762  2.38095238] ; [30.38095238  2.61904762],0
n3,1,0.580013,0.306213,[8 5] ; [5 5],[7.34782609 5.65217391] ; [5.65217391 4.34782609],0
a4,1,0.634146,0.226481,[12 18] ; [12 23],[11.07692308 18.92307692] ; [12.92307692 22.07692308],0
r4,1,0.729866,0.119235,[25  5] ; [28  7],[24.46153846  5.53846154] ; [28.53846154  6.46153846],0
p2,1,0.772397,0.08366,[22  8] ; [26  8],[22.5  7.5] ; [25.5  8.5],0
a6,1,0.785724,0.073912,[17 13] ; [21 14],[17.53846154 12.46153846] ; [20.46153846 14.53846154],0
d2,1,0.785724,0.073912,[13 17] ; [14 21],[12.46153846 17.53846154] ; [14.53846154 20.46153846],0
a2,1,0.790833,0.070346,[ 5 25] ; [ 5 30],[ 4.61538462 25.38461538] ; [ 5.38461538 29.61538462],0
d1,1,0.847343,0.03706,[17 13] ; [19 16],[16.61538462 13.38461538] ; [19.38461538 15.61538462],0
p3,1,0.847343,0.03706,[13 17] ; [16 19],[13.38461538 16.61538462] ; [15.61538462 19.38461538],0
d4,1,0.853056,0.034307,[27  3] ; [31  4],[26.76923077  3.23076923] ; [31.23076923  3.76923077],0
v2,1,0.865621,0.028636,[15 13] ; [18 17],[14.66666667 13.33333333] ; [18.33333333 16.66666667],0
r2,1,0.897079,0.016732,[28  2] ; [32  2],[28.125  1.875] ; [31.875  2.125],0
r3,1,0.911753,0.012283,[29  1] ; [34  1],[29.07692308  0.92307692] ; [33.92307692  1.07692308],0
v1,1,0.9232,0.009294,[14 16] ; [15 18],[13.80952381 16.19047619] ; [15.19047619 17.80952381],0
n2,1,0.939491,0.005762,[10  4] ; [7 3],[9.91666667 4.08333333] ; [7.08333333 2.91666667],0
p9,1,0.991702,0.000108,[24  5] ; [29  6],[24.015625  4.984375] ; [28.984375  6.015625],0
