Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.038603,4.278274,[10 30] ; [4 2],[12.17391304 27.82608696] ; [1.82608696 4.17391304],0
d4,1,0.043878,4.061261,[34  6] ; [3 3],[32.17391304  7.82608696] ; [4.82608696 1.17391304],0
s7,1,0.061369,3.5,[10 26] ; [4 2],[12. 24.] ; [2. 4.],0
n4,1,0.078667,3.092222,[28 12] ; [2 4],[26.08695652 13.91304348] ; [3.91304348 2.08695652],0
s6,1,0.078885,3.087719,[17 21] ; [5 1],[19. 19.] ; [3. 3.],0
s5,1,0.086282,2.942415,[ 7 31] ; [3 3],[ 8.63636364 29.36363636] ; [1.36363636 4.63636364],0
d5,1,0.108168,2.580779,[32  8] ; [3 3],[30.43478261  9.56521739] ; [4.56521739 1.43478261],0
p1,1,0.112567,2.517803,[ 1 39] ; [1 5],[ 1.73913043 38.26086957] ; [0.26086957 5.73913043],0
a6,1,0.126373,2.336508,[20 20] ; [1 5],[18.26086957 21.73913043] ; [2.73913043 3.26086957],0
p7,1,0.138319,2.196561,[14 26] ; [4 2],[15.65217391 24.34782609] ; [2.34782609 3.65217391],0
b5,1,0.176041,1.830734,[25 15] ; [2 4],[23.47826087 16.52173913] ; [3.52173913 2.47826087],0
p4,1,0.176041,1.830734,[15 25] ; [4 2],[16.52173913 23.47826087] ; [2.47826087 3.52173913],0
p8,1,0.179712,1.8,[12 28] ; [3 2],[13.33333333 26.66666667] ; [1.66666667 3.33333333],0
s1,1,0.28046,1.164858,[ 2 38] ; [1 5],[ 2.60869565 37.39130435] ; [0.39130435 5.60869565],0
r2,1,0.280475,1.164787,[23 15] ; [5 1],[24.18181818 13.81818182] ; [3.81818182 2.18181818],0
v1,1,0.283023,1.152517,[11 28] ; [3 3],[12.13333333 26.86666667] ; [1.86666667 4.13333333],0
r1,1,0.321813,0.981566,[22 18] ; [2 4],[20.86956522 19.13043478] ; [3.13043478 2.86956522],0
p9,1,0.332603,0.938738,[24 14] ; [5 1],[25.04545455 12.95454545] ; [3.95454545 2.04545455],0
n1,1,0.37472,0.787953,[5 8] ; [2 1],[5.6875 7.3125] ; [1.3125 1.6875],0
b1,1,0.38125,0.766667,[19 21] ; [4 2],[20. 20.] ; [3. 3.],0
s8,1,0.431872,0.617783,[13 27] ; [1 5],[12.17391304 27.82608696] ; [1.82608696 4.17391304],0
b4,1,0.498796,0.457498,[28 12] ; [5 1],[28.69565217 11.30434783] ; [4.30434783 1.69565217],0
d2,1,0.515925,0.422032,[21 19] ; [4 2],[21.73913043 18.26086957] ; [3.26086957 2.73913043],0
a5,1,0.558527,0.342262,[25 15] ; [3 3],[24.34782609 15.65217391] ; [3.65217391 2.34782609],0
a7,1,0.642718,0.215205,[24 16] ; [3 3],[23.47826087 16.52173913] ; [3.52173913 2.47826087],0
n5,1,0.642718,0.215205,[24 16] ; [3 3],[23.47826087 16.52173913] ; [3.52173913 2.47826087],0
v2,1,0.670659,0.180832,[23 17] ; [4 2],[23.47826087 16.52173913] ; [3.52173913 2.47826087],0
p2,1,0.678627,0.171675,[23 16] ; [3 3],[22.53333333 16.46666667] ; [3.46666667 2.53333333],0
p10,1,0.7203,0.128205,[23 16] ; [4 2],[23.4 15.6] ; [3.6 2.4],0
a3,1,0.755028,0.097354,[24 16] ; [4 2],[24.34782609 15.65217391] ; [3.65217391 2.34782609],0
d1,1,0.818648,0.052571,[18 22] ; [3 3],[18.26086957 21.73913043] ; [2.73913043 3.26086957],0
p11,1,0.843691,0.038878,[25 15] ; [4 2],[25.2173913 14.7826087] ; [3.7826087 2.2173913],0
s3,1,0.860449,0.030907,[18 21] ; [3 3],[18.2 20.8] ; [2.8 3.2],0
b2,1,0.865455,0.028708,[ 9 16] ; [2 3],[ 9.16666667 15.83333333] ; [1.83333333 3.16666667],0
b3,1,0.865455,0.028708,[ 9 16] ; [2 3],[ 9.16666667 15.83333333] ; [1.83333333 3.16666667],0
n2,1,0.868645,0.02735,[8 5] ; [2 1],[8.125 4.875] ; [1.875 1.125],0
p6,1,0.899494,0.015952,[12 27] ; [2 4],[12.13333333 26.86666667] ; [1.86666667 4.13333333],0
r4,1,0.908987,0.013068,[19 21] ; [3 3],[19.13043478 20.86956522] ; [2.86956522 3.13043478],0
a4,1,0.967611,0.001649,[13 27] ; [2 4],[13.04347826 26.95652174] ; [1.95652174 4.04347826],0
s2,1,1.0,0.0,[13 26] ; [2 4],[13. 26.] ; [2. 4.],0
n6,1,1.0,0.0,[26 13] ; [4 2],[26. 13.] ; [4. 2.],0
d3,1,1.0,0.0,[20 20] ; [3 3],[20. 20.] ; [3. 3.],0
