Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,40.283336,[ 8 27] ; [46  5],[21.97674419 13.02325581] ; [32.02325581 18.97674419],1
p2,1,2.7e-05,17.633347,[11 25] ; [38 12],[20.51162791 15.48837209] ; [28.48837209 21.51162791],1
p11,1,3.5e-05,17.12655,[11 25] ; [39 13],[20.45454545 15.54545455] ; [29.54545455 22.45454545],1
r3,1,0.000168,14.155102,[ 9 26] ; [33 16],[17.5 17.5] ; [24.5 24.5],1
n2,1,0.000473,12.218182,[ 8 12] ; [20  2],[13.33333333  6.66666667] ; [14.66666667  7.33333333],1
p7,1,0.000914,10.994426,[ 7 29] ; [27 22],[14.4 21.6] ; [19.6 29.4],1
p8,1,0.002033,9.51957,[ 4 31] ; [22 30],[10.45977011 24.54022989] ; [15.54022989 36.45977011],0
p4,1,0.002829,8.91448,[ 7 29] ; [26 25],[13.65517241 22.34482759] ; [19.34482759 31.65517241],0
p3,1,0.010139,6.610294,[ 5 31] ; [20 31],[10.34482759 25.65517241] ; [14.65517241 36.34482759],0
s8,1,0.010592,6.532456,[ 4 32] ; [18 33],[ 9.10344828 26.89655172] ; [12.89655172 38.10344828],0
s7,1,0.019147,5.488007,[ 8 26] ; [24 25],[13.10843373 20.89156627] ; [18.89156627 30.10843373],0
v1,1,0.020677,5.353846,[ 6 29] ; [20 29],[10.83333333 24.16666667] ; [15.16666667 33.83333333],0
p5,1,0.022316,5.220939,[ 1 34] ; [10 41],[ 4.47674419 30.52325581] ; [ 6.52325581 44.47674419],0
a1,1,0.024466,5.061302,[ 9 27] ; [ 4 48],[ 5.31818182 30.68181818] ; [ 7.68181818 44.31818182],0
s2,1,0.027655,4.849444,[ 7 29] ; [21 29],[11.72093023 24.27906977] ; [16.27906977 33.72093023],0
d3,1,0.056426,3.639441,[13 23] ; [29 22],[17.37931034 18.62068966] ; [24.62068966 26.37931034],0
r1,1,0.082535,3.014266,[ 6 30] ; [17 34],[ 9.51724138 26.48275862] ; [13.48275862 37.51724138],0
s6,1,0.08647,2.938893,[10 26] ; [23 27],[13.81395349 22.18604651] ; [19.18604651 30.81395349],0
a5,1,0.089697,2.879803,[17 19] ; [34 18],[20.86363636 15.13636364] ; [30.13636364 21.86363636],0
p6,1,0.095623,2.777075,[ 6 29] ; [17 34],[ 9.36046512 25.63953488] ; [13.63953488 37.36046512],0
v4,1,0.106726,2.602041,[18 18] ; [33 16],[21.6 14.4] ; [29.4 19.6],0
d4,1,0.136623,2.215587,[18 17] ; [35 17],[21.32183908 13.67816092] ; [31.67816092 20.32183908],0
n6,1,0.137634,2.204209,[20 15] ; [37 14],[23.19767442 11.80232558] ; [33.80232558 17.19767442],0
s1,1,0.183727,1.767216,[ 4 32] ; [ 2 50],[ 2.45454545 33.54545455] ; [ 3.54545455 48.45454545],0
v2,1,0.231676,1.430543,[10 25] ; [21 30],[12.61627907 22.38372093] ; [18.38372093 32.61627907],0
u2,1,0.234417,1.413856,[ 4 11] ; [8 9],[5.625 9.375] ; [ 6.375 10.625],0
d2,1,0.252783,1.307855,[18 16] ; [21 31],[15.41860465 18.58139535] ; [23.58139535 28.41860465],0
d5,1,0.262873,1.253561,[20 16] ; [35 17],[22.5 13.5] ; [32.5 19.5],0
b4,1,0.282644,1.154332,[18 18] ; [32 20],[20.45454545 15.54545455] ; [29.54545455 22.45454545],0
u3,1,0.286201,1.137408,[ 3 13] ; [ 6 11],[ 4.36363636 11.63636364] ; [ 4.63636364 12.36363636],0
a3,1,0.334977,0.929563,[20 15] ; [35 17],[22.12643678 12.87356322] ; [32.87356322 19.12643678],0
a4,1,0.334977,0.929563,[15 20] ; [17 35],[12.87356322 22.12643678] ; [19.12643678 32.87356322],0
b5,1,0.343599,0.896958,[21 15] ; [25 27],[18.81818182 17.18181818] ; [27.18181818 24.81818182],0
n3,1,0.345858,0.888595,[ 8 12] ; [12 10],[ 9.52380952 10.47619048] ; [10.47619048 11.52380952],0
a7,1,0.40448,0.694966,[13 22] ; [24 28],[14.88505747 20.11494253] ; [22.11494253 29.88505747],0
s3,1,0.528047,0.398148,[12 24] ; [20 30],[13.39534884 22.60465116] ; [18.60465116 31.39534884],0
s4,1,0.596067,0.280969,[ 8 28] ; [ 9 42],[ 7.03448276 28.96551724] ; [ 9.96551724 41.03448276],0
u1,1,0.625641,0.238018,[ 3 33] ; [ 6 46],[ 3.68181818 32.31818182] ; [ 5.31818182 46.68181818],0
r2,1,0.677506,0.172947,[22 13] ; [28 20],[21.08433735 13.91566265] ; [28.91566265 19.08433735],0
b2,1,0.684615,0.164977,[ 9 15] ; [11 23],[ 8.27586207 15.72413793] ; [11.72413793 22.27586207],0
b3,1,0.684615,0.164977,[ 9 15] ; [11 23],[ 8.27586207 15.72413793] ; [11.72413793 22.27586207],0
d1,1,0.685623,0.163864,[13 23] ; [21 31],[13.90909091 22.09090909] ; [20.09090909 31.90909091],0
v3,1,0.725718,0.12308,[ 8 28] ; [13 38],[ 8.68965517 27.31034483] ; [12.31034483 38.68965517],0
p1,1,0.743068,0.107448,[ 5 31] ; [ 6 46],[ 4.5 31.5] ; [ 6.5 45.5],0
p12,1,0.773372,0.082925,[ 1 35] ; [ 2 49],[ 1.24137931 34.75862069] ; [ 1.75862069 49.24137931],0
b1,1,0.87419,0.025071,[20 16] ; [28 24],[19.63636364 16.36363636] ; [28.36363636 23.63636364],0
a6,1,0.921311,0.009758,[19 17] ; [28 24],[19.22727273 16.77272727] ; [27.77272727 24.22727273],0
n4,1,0.925056,0.008849,[28  8] ; [40 12],[27.81818182  8.18181818] ; [40.18181818 11.81818182],0
s5,1,0.927692,0.008235,[ 5 29] ; [ 7 43],[ 4.85714286 29.14285714] ; [ 7.14285714 42.85714286],0
n1,1,0.952198,0.003594,[ 8 12] ; [ 9 13],[ 8.0952381 11.9047619] ; [ 8.9047619 13.0952381],0
a2,1,0.954198,0.003299,[ 5 31] ; [ 7 45],[ 4.90909091 31.09090909] ; [ 7.09090909 44.90909091],0
a8,1,0.990843,0.000132,[ 2 31] ; [ 3 46],[ 2.01219512 30.98780488] ; [ 2.98780488 46.01219512],0
