Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,26.346382,[145 158] ; [70 19],[166.18622449 136.81377551] ; [48.81377551 40.18622449],1
s2,1,1.8e-05,18.39305,[108 194] ; [54 34],[125.44615385 176.55384615] ; [36.55384615 51.44615385],1
s7,1,0.000346,12.803891,[100 187] ; [48 37],[114.1827957 172.8172043] ; [33.8172043 51.1827957],1
d4,1,0.001979,9.569114,[224  78] ; [79  9],[234.63076923  67.36923077] ; [68.36923077 19.63076923],0
s8,1,0.002486,9.151082,[ 88 216] ; [41 48],[ 99.78625954 204.21374046] ; [29.21374046 59.78625954],0
p3,1,0.007737,7.093335,[ 87 215] ; [39 50],[ 97.31969309 204.68030691] ; [28.68030691 60.31969309],0
p12,1,0.008516,6.921645,[ 10 293] ; [ 9 80],[ 14.68622449 288.31377551] ; [ 4.31377551 84.68622449],0
p4,1,0.013881,6.053185,[114 189] ; [46 42],[123.98976982 179.01023018] ; [36.01023018 51.98976982],0
a3,1,0.015316,5.879763,[196 107] ; [69 19],[205.35805627  97.64194373] ; [59.64194373 28.35805627],0
d5,1,0.015618,5.845339,[225  78] ; [77 12],[233.43367347  69.56632653] ; [68.56632653 20.43367347],0
s3,1,0.015636,5.843388,[138 164] ; [52 34],[147.88659794 154.11340206] ; [42.11340206 43.88659794],0
p5,1,0.015969,5.80631,[ 11 288] ; [ 9 80],[ 15.41237113 283.58762887] ; [ 4.58762887 84.41237113],0
p10,1,0.017796,5.616139,[194 106] ; [68 19],[203.10077519  96.89922481] ; [58.89922481 28.10077519],0
d2,1,0.019026,5.49912,[134 168] ; [51 36],[143.62467866 158.37532134] ; [41.37532134 45.62467866],0
n6,1,0.022578,5.200691,[221  81] ; [74 13],[229.02313625  72.97686375] ; [65.97686375 21.02313625],0
p2,1,0.022996,5.168814,[203  99] ; [71 18],[211.63171355  90.36828645] ; [62.36828645 26.63171355],0
d1,1,0.025642,4.980017,[147 157] ; [55 34],[156.25445293 147.74554707] ; [45.74554707 43.25445293],0
p1,1,0.035901,4.40178,[ 13 290] ; [ 9 80],[ 17.00510204 285.99489796] ; [ 4.99489796 84.00510204],0
a2,1,0.041402,4.159489,[ 64 240] ; [28 61],[ 71.1653944 232.8346056] ; [20.8346056 68.1653944],0
a5,1,0.048169,3.904073,[191 113] ; [66 23],[198.79898219 105.20101781] ; [58.20101781 30.79898219],0
n1,1,0.049973,3.842376,[35 66] ; [14 11],[39.27777778 61.72222222] ; [ 9.72222222 15.27777778],0
v1,1,0.07092,3.261598,[124 168] ; [46 40],[131.32275132 160.67724868] ; [38.67724868 47.32275132],0
r1,1,0.106093,2.611474,[213  89] ; [69 18],[218.93059126  83.06940874] ; [63.06940874 23.93059126],0
p9,1,0.128664,2.30855,[209  89] ; [69 19],[214.62176166  83.37823834] ; [63.37823834 24.62176166],0
d3,1,0.141793,2.158388,[181 121] ; [61 28],[186.91560102 115.08439898] ; [55.08439898 33.91560102],0
p6,1,0.149822,2.074061,[ 57 242] ; [23 65],[ 61.80878553 237.19121447] ; [18.19121447 69.80878553],0
u1,1,0.165033,1.927497,[ 46 258] ; [19 70],[ 50.27989822 253.72010178] ; [14.72010178 74.27989822],0
r2,1,0.166562,1.913621,[264  37] ; [80  6],[267.55555556  33.44444444] ; [76.44444444  9.55555556],0
v4,1,0.18986,1.718703,[262  40] ; [80  7],[265.51156812  36.48843188] ; [76.48843188 10.51156812],0
v2,1,0.248259,1.333073,[136 150] ; [47 39],[140.69354839 145.30645161] ; [42.30645161 43.69354839],0
a4,1,0.261748,1.259486,[129 173] ; [44 45],[133.62148338 168.37851662] ; [39.37851662 49.62148338],0
u3,1,0.263055,1.252607,[55 52] ; [13  7],[57.29133858 49.70866142] ; [10.70866142  9.29133858],0
p7,1,0.275429,1.189509,[119 178] ; [41 47],[123.42857143 173.57142857] ; [36.57142857 51.42857143],0
r4,1,0.282487,1.155086,[233  71] ; [73 16],[236.70229008  67.29770992] ; [69.29770992 19.70229008],0
r3,1,0.389926,0.739171,[268  34] ; [80  7],[270.16966581  31.83033419] ; [77.83033419  9.16966581],0
