Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,92.563081,[ 17 102] ; [105  37],[55.62452107 63.37547893] ; [66.37547893 75.62452107],1
s1,1,0.193931,1.687496,[  4 114] ; [ 10 132],[  6.35384615 111.64615385] ; [  7.64615385 134.35384615],0
a7,1,0.209882,1.572239,[80 38] ; [107  36],[84.5440613 33.4559387] ; [102.4559387  40.5440613],0
n1,1,0.221963,1.491635,[ 9 24] ; [16 23],[11.45833333 21.54166667] ; [13.54166667 25.45833333],0
b1,1,0.234495,1.413387,[51 68] ; [51 92],[46.32824427 72.67175573] ; [55.67175573 87.32824427],0
p5,1,0.244173,1.356339,[ 15 102] ; [ 12 131],[ 12.15 104.85] ; [ 14.85 128.15],0
u3,1,0.248213,1.333333,[29 25] ; [20 10],[31.5 22.5] ; [17.5 12.5],0
b3,1,0.248942,1.329231,[12 42] ; [28 62],[15. 39.] ; [25. 65.],0
b2,1,0.248942,1.329231,[12 42] ; [28 62],[15. 39.] ; [25. 65.],0
v2,1,0.257001,1.284841,[44 69] ; [64 75],[48.42857143 64.57142857] ; [59.57142857 79.42857143],0
n5,1,0.264713,1.243941,[86 31] ; [96 47],[81.9 35.1] ; [100.1  42.9],0
p6,1,0.272909,1.202068,[35 82] ; [52 91],[39.15 77.85] ; [47.85 95.15],0
p2,1,0.283361,1.1509,[92 26] ; [119  24],[95.39463602 22.60536398] ; [115.60536398  27.39463602],0
p3,1,0.288558,1.126336,[50 68] ; [70 73],[54.25287356 63.74712644] ; [65.74712644 77.25287356],0
n4,1,0.29491,1.097068,[83 36] ; [108  35],[86.7519084 32.2480916] ; [104.2480916  38.7519084],0
p8,1,0.304963,1.052366,[61 56] ; [64 76],[56.90661479 60.09338521] ; [68.09338521 71.90661479],0
p10,1,0.355855,0.852469,[87 28] ; [115  28],[90.03875969 24.96124031] ; [111.96124031  31.03875969],0
n2,1,0.355985,0.852007,[26  8] ; [26 13],[24.21917808  9.78082192] ; [27.78082192 11.21917808],0
v4,1,0.359807,0.838568,[109   9] ; [136   7],[110.76628352   7.23371648] ; [134.23371648   8.76628352],0
n3,1,0.375389,0.785749,[23 11] ; [30  9],[24.68493151  9.31506849] ; [28.31506849 10.68493151],0
v3,1,0.515092,0.423709,[31 85] ; [42 96],[33.33858268 82.66141732] ; [39.66141732 98.33858268],0
p1,1,0.589065,0.291807,[  7 110] ; [ 11 132],[  8.1 108.9] ; [  9.9 133.1],0
p11,1,0.593563,0.284814,[90 29] ; [104  39],[88.11450382 30.88549618] ; [105.88549618  37.11450382],0
a8,1,0.619272,0.246893,[13 99] ; [ 18 113],[14.28806584 97.71193416] ; [ 16.71193416 114.28806584],0
s4,1,0.64526,0.211928,[31 86] ; [ 41 100],[32.65116279 84.34883721] ; [ 39.34883721 101.65116279],0
p12,1,0.686855,0.162511,[  9 108] ; [ 13 130],[  9.9 107.1] ; [ 12.1 130.9],0
r3,1,0.742298,0.108117,[112   6] ; [136   6],[112.55384615   5.44615385] ; [135.44615385   6.55384615],0
p7,1,0.81145,0.056909,[72 42] ; [87 54],[71.08235294 42.91764706] ; [87.91764706 53.08235294],0
n6,1,0.851235,0.035172,[98 20] ; [120  23],[98.55938697 19.44061303] ; [119.44061303  23.55938697],0
s5,1,0.962731,0.002183,[47 68] ; [56 82],[46.81818182 68.18181818] ; [56.18181818 81.81818182],0
