Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,25.997887,[84 29] ; [24 43],[67.8 45.2] ; [40.2 26.8],1
u1,1,6.7e-05,15.892377,[27 87] ; [ 1 66],[17.63535912 96.36464088] ; [10.36464088 56.63535912],1
d4,1,0.000226,13.600436,[94 19] ; [39 28],[83.49444444 29.50555556] ; [49.50555556 17.49444444],1
a6,1,0.000331,12.887213,[78 35] ; [28 39],[66.54444444 46.45555556] ; [39.45555556 27.54444444],1
r1,1,0.000609,11.747645,[91 22] ; [38 29],[80.98333333 32.01666667] ; [48.01666667 18.98333333],1
d5,1,0.002033,9.519111,[90 23] ; [39 28],[80.98333333 32.01666667] ; [48.01666667 18.98333333],0
a2,1,0.003306,8.630519,[31 83] ; [ 6 61],[23.3038674 90.6961326] ; [13.6961326 53.3038674],0
d1,1,0.003509,8.521646,[63 51] ; [22 45],[53.5359116 60.4640884] ; [31.4640884 35.5359116],0
r4,1,0.006831,7.31678,[100  14] ; [48 19],[93.21546961 20.78453039] ; [54.78453039 12.21546961],0
a3,1,0.00932,6.760426,[77 36] ; [32 34],[68.81005587 44.18994413] ; [40.18994413 25.81005587],0
b5,1,0.018594,5.539273,[81 33] ; [36 31],[73.69060773 40.30939227] ; [43.30939227 23.69060773],0
b1,1,0.022196,5.230363,[48 66] ; [40 27],[55.42541436 58.57458564] ; [32.57458564 34.42541436],0
p2,1,0.043062,4.092954,[83 31] ; [39 28],[76.83977901 37.16022099] ; [45.16022099 21.83977901],0
r2,1,0.052847,3.748743,[106   7] ; [57 10],[102.32777778  10.67222222] ; [60.67222222  6.32777778],0
s6,1,0.057685,3.602712,[64 48] ; [28 38],[57.88764045 54.11235955] ; [34.11235955 31.88764045],0
s5,1,0.058073,3.591582,[17 91] ; [18 47],[21.84971098 86.15028902] ; [13.15028902 51.84971098],0
p5,1,0.058787,3.571266,[  3 111] ; [ 6 61],[  5.66850829 108.33149171] ; [ 3.33149171 63.66850829],0
n2,1,0.113846,2.5,[25 15] ; [24  6],[28. 12.] ; [21.  9.],0
s4,1,0.172533,1.860794,[20 91] ; [ 7 60],[16.83707865 94.16292135] ; [10.16292135 56.83707865],0
v2,1,0.178576,1.809435,[53 59] ; [24 41],[48.72316384 63.27683616] ; [28.27683616 36.72316384],0
n3,1,0.209517,1.574758,[30 10] ; [17 11],[27.64705882 12.35294118] ; [19.35294118  8.64705882],0
v1,1,0.229513,1.443877,[49 65] ; [22 43],[45.21787709 68.78212291] ; [25.78212291 39.21787709],0
p1,1,0.241128,1.373987,[  8 104] ; [ 2 65],[  6.25698324 105.74301676] ; [ 3.74301676 63.25698324],0
p8,1,0.245776,1.347156,[40 72] ; [18 48],[36.49438202 75.50561798] ; [21.50561798 44.49438202],0
u3,1,0.246069,1.345483,[23 14] ; [17 18],[20.55555556 16.44444444] ; [19.44444444 15.55555556],0
p4,1,0.272177,1.205742,[51 63] ; [24 42],[47.5 66.5] ; [27.5 38.5],0
n1,1,0.282327,1.155856,[18 21] ; [10 20],[15.82608696 23.17391304] ; [12.17391304 17.82608696],0
p12,1,0.287364,1.131928,[  1 112] ; [ 2 65],[  1.88333333 111.11666667] ; [ 1.11666667 65.88333333],0
a5,1,0.292325,1.108882,[72 42] ; [37 30],[68.6519337 45.3480663] ; [40.3480663 26.6519337],0
n4,1,0.307861,1.03983,[76 38] ; [39 27],[72.83333333 41.16666667] ; [42.16666667 23.83333333],0
