Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,30.576601,[21 32] ; [216  64],[37.72072072 15.27927928] ; [199.27927928  80.72072072],1
a1,1,0.597308,0.279075,[ 3 52] ; [ 11 271],[ 2.28486647 52.71513353] ; [ 11.71513353 270.28486647],0
s1,1,0.606496,0.265309,[ 2 51] ; [  7 271],[ 1.44108761 51.55891239] ; [  7.55891239 270.44108761],0
u2,1,0.607822,0.263358,[6 4] ; [45 21],[6.71052632 3.28947368] ; [44.28947368 21.71052632],0
a5,1,0.60966,0.260671,[42 13] ; [224  58],[43.41246291 11.58753709] ; [222.58753709  59.41246291],0
n2,1,0.623117,0.241511,[11  3] ; [44 17],[10.26666667  3.73333333] ; [44.73333333 16.26666667],0
d4,1,0.641221,0.217148,[45 10] ; [237  44],[46.16071429  8.83928571] ; [235.83928571  45.16071429],0
n4,1,0.712333,0.135958,[45 10] ; [223  57],[44. 11.] ; [224.  56.],0
a4,1,0.742557,0.107892,[25 30] ; [135 147],[26.11275964 28.88724036] ; [133.88724036 148.11275964],0
a7,1,0.783266,0.075661,[39 16] ; [194  87],[38.13988095 16.86011905] ; [194.86011905  86.13988095],0
n6,1,0.791261,0.070052,[47  8] ; [243  37],[47.6119403  7.3880597] ; [242.3880597  37.6119403],0
p6,1,0.791472,0.069907,[24 30] ; [119 161],[23.11976048 30.88023952] ; [119.88023952 160.11976048],0
d1,1,0.811154,0.057091,[37 18] ; [185  97],[36.23145401 18.76854599] ; [185.76854599  96.23145401],0
p3,1,0.816326,0.053951,[30 25] ; [149 133],[29.21364985 25.78635015] ; [149.78635015 132.21364985],0
d2,1,0.843132,0.03916,[32 23] ; [160 122],[31.33531157 23.66468843] ; [160.66468843 121.33531157],0
b4,1,0.924963,0.008871,[32 23] ; [166 116],[32.31454006 22.68545994] ; [165.68545994 116.31454006],0
p7,1,0.958294,0.002735,[36 18] ; [183  90],[36.16513761 17.83486239] ; [182.83486239  90.16513761],0
d3,1,0.965348,0.001887,[38 17] ; [194  88],[37.86350148 17.13649852] ; [194.13649852  87.86350148],0
n5,1,0.979529,0.000658,[42 12] ; [219  62],[42.07164179 11.92835821] ; [218.92835821  62.07164179],0
a8,1,0.988982,0.000191,[ 8 41] ; [ 42 214],[ 8.03278689 40.96721311] ; [ 41.96721311 214.03278689],0
