Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,75.223373,[42 76] ; [282  77],[80.1509434 37.8490566] ; [243.8490566 115.1509434],1
d3,1,0.0,39.436022,[62 56] ; [293  66],[87.8197065 30.1802935] ; [267.1802935  91.8197065],1
a2,1,0.0,34.363573,[  7 111] ; [120 239],[31.41719078 86.58280922] ; [ 95.58280922 263.41719078],1
u1,1,0.0,26.17057,[  6 112] ; [ 99 260],[25.97484277 92.02515723] ; [ 79.02515723 279.97484277],1
b5,1,3e-06,21.951139,[47 71] ; [231 128],[68.77148847 49.22851153] ; [209.22851153 149.77148847],1
r4,1,0.000169,14.152563,[99 19] ; [340  19],[108.59958071   9.40041929] ; [330.40041929  28.59958071],1
r2,1,0.003483,8.535337,[103  13] ; [341  14],[109.35031847   6.64968153] ; [334.64968153  20.35031847],0
r1,1,0.004801,7.952782,[87 31] ; [304  53],[97.13263158 20.86736842] ; [293.86736842  63.13263158],0
v4,1,0.006323,7.455864,[109   9] ; [349   8],[113.77684211   4.22315789] ; [344.22315789  12.77684211],0
r3,1,0.013758,6.068957,[108  10] ; [345  11],[112.7721519   5.2278481] ; [340.2278481  15.7721519],0
s8,1,0.020772,5.345847,[71 47] ; [170 185],[60.12262156 57.87737844] ; [180.87737844 174.12262156],0
b1,1,0.021882,5.255136,[55 63] ; [125 234],[44.52830189 73.47169811] ; [135.47169811 223.52830189],0
d1,1,0.026883,4.898317,[67 51] ; [244 115],[76.93501048 41.06498952] ; [234.06498952 124.93501048],0
a5,1,0.033506,4.519745,[84 34] ; [289  70],[92.27253669 25.72746331] ; [280.72746331  78.27253669],0
u3,1,0.035604,4.415954,[13 18] ; [59 34],[18. 13.] ; [54. 39.],0
v2,1,0.068374,3.32164,[58 56] ; [212 138],[66.3362069 47.6637931] ; [203.6637931 146.3362069],0
p2,1,0.092689,2.827045,[101  16] ; [328  30],[105.66947368  11.33052632] ; [323.33052632  34.66947368],0
d4,1,0.122121,2.389904,[93 24] ; [307  52],[98.31932773 18.68067227] ; [301.68067227  57.31932773],0
b4,1,0.145056,2.123485,[62 56] ; [216 143],[68.77148847 49.22851153] ; [209.22851153 149.77148847],0
s7,1,0.145299,2.120921,[73 41] ; [189 147],[66.37333333 47.62666667] ; [195.62666667 140.37333333],0
s5,1,0.145647,2.117263,[51 61] ; [130 214],[44.45614035 67.54385965] ; [136.54385965 207.45614035],0
v1,1,0.148818,2.084324,[63 51] ; [220 130],[69.53017241 44.46982759] ; [213.46982759 136.53017241],0
n5,1,0.170404,1.879389,[105  13] ; [300  58],[100.39915966  17.60084034] ; [304.60084034  53.39915966],0
u2,1,0.176856,1.82385,[13 17] ; [54 40],[16.20967742 13.79032258] ; [50.79032258 43.20967742],0
n2,1,0.187448,1.73756,[17 10] ; [43 13],[19.51807229  7.48192771] ; [40.48192771 15.51807229],0
b3,1,0.192007,1.702149,[36 44] ; [ 83 143],[31.11111111 48.88888889] ; [ 87.88888889 138.11111111],0
b2,1,0.192007,1.702149,[36 44] ; [ 83 143],[31.11111111 48.88888889] ; [ 87.88888889 138.11111111],0
p12,1,0.253346,1.30476,[  9 108] ; [ 41 318],[ 12.28991597 104.71008403] ; [ 37.71008403 321.28991597],0
n3,1,0.258259,1.278067,[17  9] ; [44 13],[19.10843373  6.89156627] ; [41.89156627 15.10843373],0
p5,1,0.26995,1.216999,[25 92] ; [ 60 296],[21.02536998 95.97463002] ; [ 63.97463002 292.02536998],0
p6,1,0.2753,1.190148,[54 63] ; [185 171],[59.11839323 57.88160677] ; [179.88160677 176.11839323],0
d5,1,0.297551,1.085137,[95 22] ; [306  53],[98.56512605 18.43487395] ; [302.43487395  56.56512605],0
v3,1,0.343363,0.897834,[55 62] ; [144 199],[50.61521739 66.38478261] ; [148.38478261 194.61521739],0
u4,1,0.436173,0.60633,[  5 113] ; [ 10 348],[  3.71848739 114.28151261] ; [ 11.28151261 346.71848739],0
p1,1,0.487072,0.482988,[ 11 106] ; [ 42 316],[ 13.05473684 103.94526316] ; [ 39.94526316 318.05473684],0
p10,1,0.496044,0.46339,[100  17] ; [312  43],[102.12711864  14.87288136] ; [309.87288136  45.12711864],0
n1,1,0.505225,0.443944,[12 15] ; [21 36],[10.60714286 16.39285714] ; [22.39285714 34.60714286],0
n4,1,0.525626,0.402841,[103  15] ; [304  54],[100.89495798  17.10504202] ; [306.10504202  51.89495798],0
p11,1,0.579189,0.307548,[96 22] ; [300  59],[97.96226415 20.03773585] ; [298.03773585  60.96226415],0
s2,1,0.66225,0.190801,[65 53] ; [202 150],[67.03404255 50.96595745] ; [199.96595745 152.03404255],0
s6,1,0.714987,0.133347,[86 28] ; [258  92],[84.51724138 29.48275862] ; [259.48275862  90.51724138],0
p9,1,0.748021,0.103202,[106  12] ; [316  40],[105.05485232  12.94514768] ; [316.94514768  39.05485232],0
a8,1,0.799386,0.064588,[15 98] ; [ 45 271],[15.8041958 97.1958042] ; [ 44.1958042 271.8041958],0
s4,1,0.810143,0.057716,[22 96] ; [ 62 289],[21.13432836 96.86567164] ; [ 62.86567164 288.13432836],0
a1,1,0.840021,0.04075,[  6 112] ; [ 20 339],[  6.43186583 111.56813417] ; [ 19.56813417 339.43186583],0
p7,1,0.861269,0.030541,[86 31] ; [258  97],[85.27118644 31.72881356] ; [258.72881356  96.27118644],0
p8,1,0.877492,0.023762,[75 42] ; [231 125],[75.69133192 41.30866808] ; [230.30866808 125.69133192],0
a4,1,0.933522,0.006958,[57 60] ; [176 182],[57.39157895 59.60842105] ; [175.60842105 182.39157895],0
d2,1,0.950765,0.003813,[64 54] ; [193 165],[63.71008403 54.28991597] ; [193.28991597 164.71008403],0
s3,1,0.974549,0.001018,[69 48] ; [207 145],[68.85287846 48.14712154] ; [207.14712154 144.85287846],0
s1,1,0.980115,0.000621,[  4 113] ; [ 12 344],[  3.9577167 113.0422833] ; [ 12.0422833 343.9577167],0
p3,1,0.989949,0.000159,[82 36] ; [249 109],[82.05462185 35.94537815] ; [248.94537815 109.05462185],0
a3,1,0.997574,9e-06,[87 31] ; [264  94],[87.01260504 30.98739496] ; [263.98739496  94.01260504],0
