Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,97.918142,[261 115] ; [ 28 109],[211.82066277 164.17933723] ; [77.17933723 59.82066277],1
s3,1,0.0,72.64997,[261 112] ; [38 98],[219.11001965 153.88998035] ; [79.88998035 56.11001965],1
s7,1,0.0,45.383852,[235 122] ; [42 90],[202.22699387 154.77300613] ; [74.77300613 57.22699387],1
s8,1,0.0,44.067116,[225 151] ; [ 37 101],[191.65758755 184.34241245] ; [70.34241245 67.65758755],1
s5,1,0.0,39.63246,[170 197] ; [ 21 114],[139.63545817 227.36454183] ; [51.36454183 83.63545817],1
s4,1,3.2e-05,17.308079,[ 80 293] ; [  8 130],[ 64.23483366 308.76516634] ; [ 23.76516634 114.23483366],1
r4,1,0.000356,12.75008,[362  16] ; [120  18],[353.09302326  24.90697674] ; [128.90697674   9.09302326],1
d4,1,0.002712,8.99143,[328  49] ; [105  33],[316.97281553  60.02718447] ; [116.02718447  21.97281553],0
n5,1,0.006061,7.532063,[311  65] ; [99 39],[299.92217899  76.07782101] ; [110.07782101  27.92217899],0
d3,1,0.007108,7.245591,[291  87] ; [90 48],[279.10465116  98.89534884] ; [101.89534884  36.10465116],0
r3,1,0.009572,6.71283,[368   9] ; [128  10],[363.09126214  13.90873786] ; [132.90873786   5.09126214],0
p5,1,0.010798,6.498197,[ 68 308] ; [ 12 124],[ 58.75 317.25] ; [ 21.25 114.75],0
d1,1,0.012183,6.284106,[256 122] ; [77 61],[243.94186047 134.05813953] ; [89.05813953 48.94186047],0
u1,1,0.015675,5.838957,[ 89 289] ; [ 19 119],[ 79.11627907 298.88372093] ; [ 28.88372093 109.11627907],0
p9,1,0.01845,5.552947,[337  39] ; [113  25],[329.18287938  46.81712062] ; [120.81712062  17.18287938],0
p6,1,0.023324,5.144191,[194 180] ; [56 82],[182.6171875 191.3828125] ; [67.3828125 70.6171875],0
d5,1,0.024593,5.052323,[328  49] ; [109  29],[319.90097087  57.09902913] ; [117.09902913  20.90097087],0
d2,1,0.024747,5.041491,[206 171] ; [60 78],[194.7223301 182.2776699] ; [71.2776699 66.7223301],0
r1,1,0.026935,4.894952,[320  56] ; [106  32],[311.62645914  64.37354086] ; [114.37354086  23.62645914],0
p12,1,0.031556,4.622476,[ 43 334] ; [  7 131],[ 36.60194175 340.39805825] ; [ 13.39805825 124.60194175],0
u3,1,0.03256,4.568765,[68 28] ; [23 21],[62.4 33.6] ; [28.6 15.4],0
r2,1,0.043705,4.067912,[361  14] ; [125  11],[356.65362035  18.34637965] ; [129.34637965   6.65362035],0
n4,1,0.059223,3.559003,[312  65] ; [104  34],[304.52815534  72.47184466] ; [111.47184466  26.52815534],0
u4,1,0.074603,3.178717,[ 14 364] ; [  1 137],[ 10.98837209 367.01162791] ; [  4.01162791 133.98837209],0
