Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,83.349284,[208 157] ; [ 50 200],[153.12195122 211.87804878] ; [104.87804878 145.12195122],1
u2,1,0.348386,0.879329,[39 31] ; [26 29],[36.4 33.6] ; [28.6 26.4],0
s3,1,0.356772,0.849224,[211 156] ; [136 117],[205.4016129 161.5983871] ; [141.5983871 111.4016129],0
a2,1,0.362646,0.828708,[125 251] ; [ 76 179],[119.77179081 256.22820919] ; [ 81.22820919 173.77179081],0
a3,1,0.36999,0.803699,[305  70] ; [200  55],[300.5952381  74.4047619] ; [204.4047619  50.5952381],0
p5,1,0.458953,0.548447,[ 40 333] ; [ 32 221],[ 42.90095847 330.09904153] ; [ 29.09904153 223.90095847],0
b3,1,0.493421,0.469057,[100 137] ; [62 98],[ 96.71032746 140.28967254] ; [65.28967254 94.71032746],0
b2,1,0.493421,0.469057,[100 137] ; [62 98],[ 96.71032746 140.28967254] ; [65.28967254 94.71032746],0
p1,1,0.537883,0.379477,[ 30 343] ; [ 24 230],[ 32.12440191 340.87559809] ; [ 21.87559809 232.12440191],0
u4,1,0.571772,0.319727,[ 10 366] ; [  5 250],[  8.93819334 367.06180666] ; [  6.06180666 248.93819334],0
b5,1,0.582575,0.302091,[225 151] ; [147 108],[221.66719493 154.33280507] ; [150.33280507 104.66719493],0
d2,1,0.625334,0.238442,[224 150] ; [146 106],[221.0543131 152.9456869] ; [148.9456869 103.0543131],0
v4,1,0.626054,0.237449,[362  12] ; [244  10],[360.89808917  13.10191083] ; [245.10191083   8.89808917],0
a1,1,0.643651,0.213998,[ 24 352] ; [ 14 241],[ 22.64342314 353.35657686] ; [ 15.35657686 239.64342314],0
n5,1,0.734667,0.11487,[288  83] ; [195  60],[286.25079872  84.74920128] ; [196.74920128  58.25079872],0
n4,1,0.783814,0.075269,[308  66] ; [207  47],[306.70382166  67.29617834] ; [208.29617834  45.70382166],0
u3,1,0.821842,0.050704,[44 27] ; [33 22],[43.38888889 27.61111111] ; [33.61111111 21.38888889],0
