Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,34.356698,[ 22 101] ; [55 44],[42.66216216 80.33783784] ; [34.33783784 64.66216216],1
p7,1,6e-06,20.424954,[48 70] ; [70 28],[64.46296296 53.53703704] ; [53.53703704 44.46296296],1
p8,1,3.5e-05,17.137443,[38 85] ; [58 41],[53.18918919 69.81081081] ; [42.81081081 56.18918919],1
p6,1,0.000155,14.315128,[ 17 102] ; [36 63],[28.93119266 90.06880734] ; [24.06880734 74.93119266],1
s7,1,0.001211,10.473511,[27 94] ; [40 53],[37.88317757 83.11682243] ; [29.11682243 63.88317757],0
p5,1,0.005507,7.70498,[  2 121] ; [10 89],[  6.64864865 116.35135135] ; [ 5.35135135 93.64864865],0
a4,1,0.01021,6.597932,[28 96] ; [38 61],[36.69955157 87.30044843] ; [29.30044843 69.69955157],0
s8,1,0.010326,6.577839,[31 92] ; [41 58],[39.89189189 83.10810811] ; [32.10810811 66.89189189],0
a5,1,0.020885,5.336378,[61 63] ; [64 35],[69.50672646 54.49327354] ; [55.49327354 43.50672646],0
s6,1,0.031277,4.637673,[62 59] ; [65 34],[69.85 51.15] ; [57.15 41.85],0
p2,1,0.042188,4.127635,[85 39] ; [79 19],[91.6036036 32.3963964] ; [72.3963964 25.6036036],0
u3,1,0.051905,3.778814,[32 24] ; [27  8],[36.30769231 19.69230769] ; [22.69230769 12.30769231],0
d3,1,0.059466,3.552206,[74 48] ; [72 27],[80.59728507 41.40271493] ; [65.40271493 33.59728507],0
p12,1,0.07804,3.105249,[  2 121] ; [ 6 93],[  4.43243243 118.56756757] ; [ 3.56756757 95.43243243],0
s2,1,0.086834,2.932103,[48 75] ; [50 49],[54.2972973 68.7027027] ; [43.7027027 55.2972973],0
s5,1,0.099357,2.715836,[29 91] ; [33 63],[34.44444444 85.55555556] ; [27.55555556 68.44444444],0
p1,1,0.102085,2.672669,[  4 120] ; [ 8 89],[  6.73303167 117.26696833] ; [ 5.26696833 91.73303167],0
s3,1,0.126216,2.338434,[53 71] ; [52 46],[58.64864865 65.35135135] ; [46.35135135 51.64864865],0
u1,1,0.136543,2.216494,[  7 117] ; [11 88],[ 10.00896861 113.99103139] ; [ 7.99103139 91.00896861],0
a2,1,0.145887,2.114734,[ 13 111] ; [17 82],[ 16.68161435 107.31838565] ; [13.31838565 85.68161435],0
v2,1,0.179547,1.801368,[52 65] ; [50 43],[56.82857143 60.17142857] ; [45.17142857 47.82857143],0
u2,1,0.187349,1.738341,[29 26] ; [24 12],[32.03296703 22.96703297] ; [20.96703297 15.03296703],0
p10,1,0.224104,1.477899,[81 40] ; [73 25],[85.08675799 35.91324201] ; [68.91324201 29.08675799],0
d1,1,0.247954,1.334797,[53 71] ; [50 49],[57.2735426 66.7264574] ; [45.7264574 53.2735426],0
p11,1,0.251216,1.316528,[76 48] ; [68 31],[80.07174888 43.92825112] ; [63.92825112 35.07174888],0
a3,1,0.269693,1.218306,[68 55] ; [62 37],[72.02702703 50.97297297] ; [57.97297297 41.02702703],0
a7,1,0.272168,1.205788,[85 38] ; [75 24],[88.64864865 34.35135135] ; [71.35135135 27.64864865],0
r3,1,0.31601,1.005391,[111  12] ; [93  6],[113.02702703   9.97297297] ; [90.97297297  8.02702703],0
n3,1,0.318309,0.995882,[33 21] ; [25 10],[35.19101124 18.80898876] ; [22.80898876 12.19101124],0
n2,1,0.326341,0.963363,[36 18] ; [26  8],[38.04545455 15.95454545] ; [23.95454545 10.04545455],0
n5,1,0.377489,0.778863,[41 83] ; [38 60],[44.12612613 79.87387387] ; [34.87387387 63.12612613],0
d5,1,0.401943,0.702505,[87 36] ; [75 24],[89.75675676 33.24324324] ; [72.24324324 26.75675676],0
d2,1,0.424701,0.63727,[40 84] ; [37 62],[42.8161435 81.1838565] ; [34.1838565 64.8161435],0
b5,1,0.434788,0.610001,[79 45] ; [58 41],[76.1793722 47.8206278] ; [60.8206278 38.1793722],0
b4,1,0.475937,0.508158,[68 56] ; [59 40],[70.61883408 53.38116592] ; [56.38116592 42.61883408],0
s1,1,0.497333,0.460623,[  3 120] ; [ 4 95],[  3.87837838 119.12162162] ; [ 3.12162162 95.87837838],0
v1,1,0.548963,0.359178,[49 73] ; [42 53],[51.16129032 70.83870968] ; [39.83870968 55.16129032],0
r1,1,0.554039,0.350132,[84 40] ; [70 28],[86.01801802 37.98198198] ; [67.98198198 30.01801802],0
