Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,58.662317,[2 5] ; [267  11],[6.60701754 0.39298246] ; [262.39298246  15.60701754],1
v4,1,0.0,29.827767,[5 2] ; [274   3],[6.87676056 0.12323944] ; [272.12323944   4.87676056],1
r1,1,0.002516,9.129226,[3 4] ; [235  41],[5.8869258 1.1130742] ; [232.1130742  43.8869258],0
v1,1,0.004284,8.159308,[1 6] ; [178  90],[4.55636364 2.44363636] ; [174.44363636  93.55636364],0
a3,1,0.013152,6.14858,[3 4] ; [224  53],[5.59507042 1.40492958] ; [221.40492958  55.59507042],0
d1,1,0.017346,5.661062,[2 5] ; [196  82],[4.86315789 2.13684211] ; [193.13684211  84.86315789],0
d5,1,0.017598,5.635744,[4 3] ; [243  34],[6.08802817 0.91197183] ; [240.91197183  36.08802817],0
a7,1,0.025448,4.993154,[2 5] ; [190  87],[4.73239437 2.26760563] ; [187.26760563  89.73239437],0
d2,1,0.111606,2.531329,[2 5] ; [163 115],[4.05263158 2.94736842] ; [160.94736842 117.05263158],0
d3,1,0.115527,2.476937,[3 4] ; [196  82],[4.8877193 2.1122807] ; [194.1122807  83.8877193],0
n6,1,0.119162,2.428304,[5 2] ; [247  28],[6.25531915 0.74468085] ; [245.74468085  29.25531915],0
a5,1,0.13426,2.242543,[4 3] ; [223  55],[5.5754386 1.4245614] ; [221.4245614  56.5754386],0
a6,1,0.194077,1.686396,[3 4] ; [184  93],[4.60915493 2.39084507] ; [182.39084507  94.60915493],0
s7,1,0.196595,1.66749,[4 2] ; [226  38],[5.11111111 0.88888889] ; [224.88888889  39.11111111],0
u3,1,0.210314,1.569264,[2 2] ; [42 12],[3.03448276 0.96551724] ; [40.96551724 13.03448276],0
s5,1,0.215224,1.535937,[2 5] ; [137 125],[3.61710037 3.38289963] ; [135.38289963 126.61710037],0
v2,1,0.260793,1.264543,[3 4] ; [168  96],[4.41697417 2.58302583] ; [166.58302583  97.41697417],0
p4,1,0.351004,0.869823,[6 1] ; [192  85],[4.88028169 2.11971831] ; [193.11971831  83.88028169],0
n5,1,0.462113,0.540771,[5 2] ; [227  49],[5.7385159 1.2614841] ; [226.2614841  49.7385159],0
b4,1,0.485447,0.486602,[3 4] ; [156 122],[3.90526316 3.09473684] ; [155.09473684 122.90526316],0
p3,1,0.532013,0.390545,[5 2] ; [166 112],[4.2 2.8] ; [166.8 111.2],0
p9,1,0.60678,0.264891,[6 1] ; [252  24],[6.38162544 0.61837456] ; [251.61837456  24.38162544],0
u2,1,0.610625,0.259265,[3 1] ; [33 20],[2.52631579 1.47368421] ; [33.47368421 19.52631579],0
v3,1,0.629395,0.232882,[4 3] ; [126 137],[3.37037037 3.62962963] ; [126.62962963 136.37037037],0
p11,1,0.656573,0.197713,[6 1] ; [219  59],[5.52631579 1.47368421] ; [219.47368421  58.52631579],0
s4,1,0.721178,0.127367,[2 5] ; [ 63 213],[1.60777385 5.39222615] ; [ 63.39222615 212.60777385],0
n4,1,0.743696,0.106905,[6 1] ; [223  53],[5.66431095 1.33568905] ; [223.33568905  52.66431095],0
p6,1,0.758948,0.094164,[3 4] ; [134 141],[3.40070922 3.59929078] ; [133.59929078 141.40070922],0
b5,1,0.784067,0.075089,[4 3] ; [173 105],[4.34736842 2.65263158] ; [172.65263158 105.34736842],0
a8,1,0.881022,0.022402,[1 6] ; [ 42 214],[1.14448669 5.85551331] ; [ 41.85551331 214.14448669],0
b2,1,0.882587,0.021813,[2 3] ; [ 81 106],[2.16145833 2.83854167] ; [ 80.83854167 106.16145833],0
b3,1,0.882587,0.021813,[2 3] ; [ 81 106],[2.16145833 2.83854167] ; [ 80.83854167 106.16145833],0
p12,1,0.899874,0.015831,[1 6] ; [ 35 241],[0.89045936 6.10954064] ; [ 35.10954064 240.89045936],0
p7,1,0.908554,0.013193,[5 2] ; [186  82],[4.86181818 2.13818182] ; [186.13818182  81.86181818],0
d4,1,0.920278,0.010017,[6 1] ; [241  36],[6.08802817 0.91197183] ; [240.91197183  36.08802817],0
p5,1,0.936534,0.00634,[1 6] ; [ 42 231],[1.075 5.925] ; [ 41.925 231.075],0
b1,1,0.967459,0.001664,[3 4] ; [117 161],[2.94736842 4.05263158] ; [117.05263158 160.94736842],0
p2,1,0.969719,0.001441,[6 1] ; [236  41],[5.96478873 1.03521127] ; [236.03521127  40.96478873],0
p8,1,0.986859,0.000271,[4 3] ; [158 117],[4.0212766 2.9787234] ; [157.9787234 117.0212766],0
