Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.002615,9.058032,[74 25] ; [157  20],[82.85869565 16.14130435] ; [148.14130435  28.85869565],0
s5,1,0.003637,8.456641,[18 78] ; [ 62 112],[28.44444444 67.55555556] ; [ 51.55555556 122.44444444],0
p8,1,0.005267,7.785395,[47 50] ; [117  61],[57.84727273 39.15272727] ; [106.15272727  71.84727273],0
p10,1,0.006327,7.454824,[71 28] ; [151  26],[79.63043478 19.36956522] ; [142.36956522  34.63043478],0
n4,1,0.006539,7.395407,[67 33] ; [145  33],[76.25899281 23.74100719] ; [135.74100719  42.25899281],0
s7,1,0.009198,6.784033,[22 76] ; [ 63 103],[31.5530303 66.4469697] ; [ 53.4469697 112.5530303],0
p5,1,0.014041,6.03299,[ 6 93] ; [ 29 149],[12.50902527 86.49097473] ; [ 22.49097473 155.50902527],0
p6,1,0.014623,5.961376,[30 67] ; [82 96],[39.50545455 57.49454545] ; [ 72.49454545 105.50545455],0
p7,1,0.032284,4.583358,[61 37] ; [132  45],[68.77818182 29.22181818] ; [124.22181818  52.77818182],0
p9,1,0.045688,3.993044,[75 24] ; [152  26],[81.1299639 17.8700361] ; [145.8700361  32.1299639],0
s4,1,0.057237,3.615687,[10 88] ; [ 33 141],[15.49264706 82.50735294] ; [ 27.50735294 146.49264706],0
v3,1,0.084925,2.968038,[26 68] ; [ 66 107],[32.38951311 61.61048689] ; [ 59.61048689 113.38951311],0
s1,1,0.101261,2.685574,[ 6 92] ; [  4 173],[ 3.56363636 94.43636364] ; [  6.43636364 170.56363636],0
p12,1,0.104217,2.639801,[ 3 97] ; [ 14 164],[ 6.11510791 93.88489209] ; [ 10.88489209 167.11510791],0
n5,1,0.104664,2.632997,[69 31] ; [137  39],[74.63768116 25.36231884] ; [131.36231884  44.63768116],0
b4,1,0.111855,2.527812,[52 48] ; [110  68],[58.27338129 41.72661871] ; [103.72661871  74.27338129],0
u1,1,0.122572,2.38414,[11 89] ; [ 32 146],[15.4676259 84.5323741] ; [ 27.5323741 150.4676259],0
s6,1,0.149394,2.078433,[53 44] ; [110  63],[58.55925926 38.44074074] ; [104.44074074  68.55925926],0
r4,1,0.150452,2.067658,[84 16] ; [160  18],[87.76978417 12.23021583] ; [156.23021583  21.76978417],0
p11,1,0.163971,1.937214,[75 25] ; [146  32],[79.49640288 20.50359712] ; [141.50359712  36.49640288],0
a7,1,0.210969,1.564762,[72 28] ; [140  38],[76.25899281 23.74100719] ; [135.74100719  42.25899281],0
u2,1,0.225668,1.467961,[15 19] ; [37 28],[17.85858586 16.14141414] ; [34.14141414 30.85858586],0
p1,1,0.246562,1.342679,[ 7 93] ; [ 20 157],[ 9.74729242 90.25270758] ; [ 17.25270758 159.74729242],0
a6,1,0.285681,1.139863,[64 36] ; [125  53],[67.98561151 32.01438849] ; [121.01438849  56.98561151],0
a2,1,0.324584,0.970386,[18 82] ; [ 41 137],[21.22302158 78.77697842] ; [ 37.77697842 140.22302158],0
r1,1,0.343647,0.896777,[74 26] ; [139  37],[77.17391304 22.82608696] ; [135.82608696  40.17391304],0
b5,1,0.374229,0.789572,[60 40] ; [97 81],[56.47482014 43.52517986] ; [100.52517986  77.47482014],0
v1,1,0.378982,0.774001,[47 50] ; [94 80],[50.46863469 46.53136531] ; [90.53136531 83.46863469],0
p2,1,0.402767,0.70005,[85 14] ; [158  19],[87.16304348 11.83695652] ; [155.83695652  21.16304348],0
b2,1,0.455165,0.557759,[19 39] ; [28 75],[16.93167702 41.06832298] ; [30.06832298 72.93167702],0
b3,1,0.455165,0.557759,[19 39] ; [28 75],[16.93167702 41.06832298] ; [30.06832298 72.93167702],0
s3,1,0.458522,0.5495,[39 60] ; [77 98],[41.91240876 57.08759124] ; [ 74.08759124 100.91240876],0
n2,1,0.469066,0.524176,[20  8] ; [20  5],[21.13207547  6.86792453] ; [18.86792453  6.13207547],0
s2,1,0.470198,0.521512,[39 60] ; [ 62 115],[36.22826087 62.77173913] ; [ 64.77173913 112.22826087],0
a8,1,0.47179,0.517781,[ 7 86] ; [ 16 140],[ 8.59036145 84.40963855] ; [ 14.40963855 141.59036145],0
n1,1,0.476665,0.506483,[12 17] ; [ 8 17],[10.74074074 18.25925926] ; [ 9.25925926 15.74074074],0
b1,1,0.500559,0.453751,[38 62] ; [ 75 103],[40.64748201 59.35251799] ; [ 72.35251799 105.64748201],0
d5,1,0.51217,0.429631,[80 20] ; [148  30],[82.01438849 17.98561151] ; [145.98561151  32.01438849],0
d1,1,0.512625,0.428706,[58 42] ; [96 82],[55.39568345 44.60431655] ; [98.60431655 79.39568345],0
a1,1,0.553835,0.350492,[ 4 96] ; [ 10 168],[ 5.03597122 94.96402878] ; [  8.96402878 169.03597122],0
d4,1,0.57568,0.313271,[82 18] ; [141  37],[80.21582734 19.78417266] ; [142.78417266  35.21582734],0
