Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,26.80124,[11 80] ; [24 21],[23.41911765 67.58088235] ; [11.58088235 33.41911765],1
v1,1,1.7e-05,18.457415,[17 72] ; [25 20],[27.89552239 61.10447761] ; [14.10447761 30.89552239],1
d1,1,0.001736,9.809746,[23 68] ; [24 22],[31.2189781 59.7810219] ; [15.7810219 30.2189781],0
d4,1,0.005419,7.733941,[49 42] ; [36 10],[56.45985401 34.54014599] ; [28.54014599 17.45985401],0
d3,1,0.01092,6.478338,[36 54] ; [29 17],[43.01470588 46.98529412] ; [21.98529412 24.01470588],0
d5,1,0.020369,5.379949,[53 38] ; [36 10],[59.11678832 31.88321168] ; [29.88321168 16.11678832],0
s6,1,0.023683,5.117677,[23 68] ; [20 25],[28.77205882 62.22794118] ; [14.22794118 30.77205882],0
r3,1,0.029081,4.762792,[63 27] ; [40  6],[68.16176471 21.83823529] ; [34.83823529 11.16176471],0
a3,1,0.029397,4.744231,[45 45] ; [32 14],[50.95588235 39.04411765] ; [26.04411765 19.95588235],0
u3,1,0.045047,4.016885,[10 35] ; [7 7],[12.96610169 32.03389831] ; [4.03389831 9.96610169],0
p11,1,0.055159,3.677282,[52 39] ; [34 12],[57.12408759 33.87591241] ; [28.87591241 17.12408759],0
p5,1,0.060185,3.532284,[ 5 85] ; [ 7 39],[ 7.94117647 82.05882353] ; [ 4.05882353 41.94117647],0
p6,1,0.061414,3.498785,[17 72] ; [14 27],[21.22307692 67.77692308] ; [ 9.77692308 31.22307692],0
n4,1,0.071961,3.237724,[53 38] ; [34 12],[57.78832117 33.21167883] ; [29.21167883 16.78832117],0
p7,1,0.07572,3.154447,[36 53] ; [26 20],[40.87407407 48.12592593] ; [21.12592593 24.87407407],0
a7,1,0.078848,3.088485,[47 44] ; [31 15],[51.81021898 39.18978102] ; [26.18978102 19.81021898],0
v4,1,0.084306,2.979872,[65 26] ; [39  7],[69.08029197 21.91970803] ; [34.91970803 11.08029197],0
s3,1,0.096235,2.76685,[18 71] ; [15 30],[21.91791045 67.08208955] ; [11.08208955 33.91791045],0
n3,1,0.099935,2.706579,[20 12] ; [16  3],[22.58823529  9.41176471] ; [13.41176471  5.58823529],0
u2,1,0.113253,2.508225,[17 29] ; [8 5],[19.49152542 26.50847458] ; [5.50847458 7.49152542],0
n2,1,0.145962,2.113951,[17 15] ; [14  5],[19.45098039 12.54901961] ; [11.54901961  7.45098039],0
r4,1,0.165574,1.922569,[42 49] ; [27 19],[45.83211679 45.16788321] ; [23.16788321 22.83211679],0
p12,1,0.197396,1.661538,[ 2 88] ; [ 3 42],[ 3.33333333 86.66666667] ; [ 1.66666667 43.33333333],0
p4,1,0.200804,1.636515,[31 60] ; [20 24],[34.37777778 56.62222222] ; [16.62222222 27.37777778],0
b4,1,0.205019,1.606256,[47 44] ; [29 17],[50.48175182 40.51824818] ; [25.51824818 20.48175182],0
p2,1,0.205648,1.601804,[54 36] ; [32 13],[57.33333333 32.66666667] ; [28.66666667 16.33333333],0
s8,1,0.208502,1.581796,[ 9 82] ; [ 8 38],[11.2919708 79.7080292] ; [ 5.7080292 40.2919708],0
b5,1,0.249327,1.327069,[50 41] ; [30 16],[53.13868613 37.86131387] ; [26.86131387 19.13868613],0
a8,1,0.279885,1.167646,[ 9 79] ; [ 2 41],[ 7.38931298 80.61068702] ; [ 3.61068702 39.38931298],0
s7,1,0.307535,1.041231,[16 71] ; [11 31],[18.20930233 68.79069767] ; [ 8.79069767 33.20930233],0
