Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,59.390926,[39 68] ; [269  83],[71.79956427 35.20043573] ; [236.20043573 115.79956427],1
p6,1,0.0,47.816432,[23 84] ; [210 142],[54.31590414 52.68409586] ; [178.68409586 173.31590414],1
p2,1,0.000172,14.112675,[90 18] ; [332  19],[99.29411765  8.70588235] ; [322.70588235  28.29411765],1
p3,1,0.008667,6.890219,[64 43] ; [258  95],[74.9 32.1] ; [247.1 105.9],0
a3,1,0.013376,6.118634,[71 37] ; [273  79],[80.76521739 27.23478261] ; [263.23478261  88.76521739],0
p5,1,0.037103,4.345688,[12 94] ; [ 71 280],[19.25164114 86.74835886] ; [ 63.74835886 287.25164114],0
a2,1,0.040446,4.199064,[21 87] ; [104 249],[29.28416486 78.71583514] ; [ 95.71583514 257.28416486],0
p11,1,0.041998,4.135275,[88 20] ; [314  39],[94.17787419 13.82212581] ; [307.82212581  45.17787419],0
a1,1,0.051162,3.802973,[  2 106] ; [ 24 329],[  6.09110629 101.90889371] ; [ 19.90889371 333.09110629],0
s5,1,0.059082,3.562968,[32 68] ; [145 196],[40.13605442 59.86394558] ; [136.86394558 204.13605442],0
s7,1,0.067933,3.332264,[50 51] ; [199 134],[57.94700461 43.05299539] ; [191.05299539 141.94700461],0
b5,1,0.069977,3.283567,[70 38] ; [194 159],[61.84815618 46.15184382] ; [202.15184382 150.84815618],0
s1,1,0.079977,3.065375,[  6 101] ; [  8 343],[  3.27074236 103.72925764] ; [ 10.72925764 340.27074236],0
s4,1,0.091399,2.849564,[13 94] ; [ 67 281],[18.81318681 88.18681319] ; [ 61.18681319 286.81318681],0
r3,1,0.11854,2.436504,[101   7] ; [339  11],[103.75545852   4.24454148] ; [336.24454148  13.75545852],0
r1,1,0.138964,2.189396,[84 23] ; [297  54],[89.01091703 17.98908297] ; [291.98908297  59.01091703],0
s8,1,0.159274,1.981102,[49 58] ; [188 163],[55.36899563 51.63100437] ; [181.63100437 169.36899563],0
v3,1,0.165102,1.926866,[38 63] ; [154 185],[44.07272727 56.92727273] ; [147.92727273 191.07272727],0
b3,1,0.173765,1.850161,[20 44] ; [ 93 136],[24.68259386 39.31740614] ; [ 88.31740614 140.68259386],0
b2,1,0.173765,1.850161,[20 44] ; [ 93 136],[24.68259386 39.31740614] ; [ 88.31740614 140.68259386],0
d4,1,0.187335,1.73845,[87 21] ; [302  50],[91.33043478 16.66956522] ; [297.66956522  54.33043478],0
n2,1,0.227116,1.458834,[14  9] ; [41 14],[16.21794872  6.78205128] ; [38.78205128 16.21794872],0
n4,1,0.287423,1.131654,[94 14] ; [292  61],[90.42950108 17.57049892] ; [295.57049892  57.42950108],0
p12,1,0.327341,0.959388,[15 93] ; [ 37 316],[12.18221258 95.81778742] ; [ 39.81778742 313.18221258],0
v1,1,0.328598,0.954415,[59 43] ; [218 127],[63.20805369 38.79194631] ; [213.79194631 131.20805369],0
b1,1,0.347343,0.883142,[38 70] ; [142 211],[42.1691974 65.8308026] ; [137.8308026 215.1691974],0
a8,1,0.354991,0.855536,[10 86] ; [ 45 275],[12.69230769 83.30769231] ; [ 42.30769231 277.69230769],0
v2,1,0.355533,0.853612,[59 47] ; [207 134],[63.07829978 42.92170022] ; [202.92170022 138.07829978],0
a5,1,0.378686,0.774965,[83 25] ; [285  68],[86.21258134 21.78741866] ; [281.78741866  71.21258134],0
n1,1,0.397001,0.717391,[10 13] ; [18 36],[ 8.36363636 14.63636364] ; [19.63636364 34.36363636],0
d3,1,0.42853,0.626805,[76 32] ; [262  91],[79.18438178 28.81561822] ; [258.81561822  94.18438178],0
a4,1,0.429317,0.624671,[49 59] ; [175 177],[52.59130435 55.40869565] ; [171.40869565 180.59130435],0
n3,1,0.444237,0.585313,[16  7] ; [42 12],[17.32467532  5.67532468] ; [40.67532468 13.32467532],0
s3,1,0.464734,0.53447,[59 48] ; [204 141],[62.25884956 44.74115044] ; [200.74115044 144.25884956],0
u1,1,0.500063,0.454802,[20 88] ; [ 76 277],[22.49023861 85.50976139] ; [ 73.50976139 279.49023861],0
a6,1,0.521417,0.41109,[73 35] ; [250 103],[75.670282 32.329718] ; [247.329718 105.670282],0
n5,1,0.530722,0.393009,[88 20] ; [295  56],[90.11764706 17.88235294] ; [292.88235294  58.11764706],0
d1,1,0.561069,0.337856,[68 40] ; [233 120],[70.51626898 37.48373102] ; [230.48373102 122.51626898],0
n6,1,0.579843,0.306489,[98 10] ; [311  39],[96.44541485 11.55458515] ; [312.55458515  37.44541485],0
r2,1,0.601614,0.272568,[101   7] ; [330  18],[102.07894737   5.92105263] ; [328.92105263  19.07894737],0
d2,1,0.619833,0.246102,[59 48] ; [185 168],[56.75652174 50.24347826] ; [187.24347826 165.75652174],0
d5,1,0.631694,0.22977,[90 18] ; [300  52],[91.56521739 16.43478261] ; [298.43478261  53.56521739],0
b4,1,0.632415,0.2288,[64 44] ; [200 153],[61.84815618 46.15184382] ; [202.15184382 150.84815618],0
r4,1,0.663325,0.18951,[99  9] ; [328  25],[100.03470716   7.96529284] ; [326.96529284  26.03470716],0
u3,1,0.73054,0.118616,[24 13] ; [48 30],[23.16521739 13.83478261] ; [48.83478261 29.16521739],0
u2,1,0.750522,0.101093,[25 12] ; [51 28],[24.24137931 12.75862069] ; [51.75862069 27.24137931],0
u4,1,0.763778,0.090314,[  3 105] ; [  8 344],[  2.5826087 105.4173913] ; [  8.4173913 343.5826087],0
v4,1,0.778495,0.079119,[104   4] ; [338  11],[104.45514223   3.54485777] ; [337.54485777  11.45514223],0
p1,1,0.787094,0.072946,[11 97] ; [ 39 312],[11.76470588 96.23529412] ; [ 38.23529412 312.76470588],0
s2,1,0.824891,0.048956,[62 45] ; [198 151],[61.00877193 45.99122807] ; [198.99122807 150.00877193],0
a7,1,0.845423,0.03801,[82 26] ; [264  88],[81.23478261 26.76521739] ; [264.76521739  87.23478261],0
p9,1,0.915263,0.011321,[103   4] ; [339  14],[102.81304348   4.18695652] ; [339.18695652  13.81304348],0
s6,1,0.940587,0.005555,[79 28] ; [253  88],[79.29464286 27.70535714] ; [252.70535714  88.29464286],0
