Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.017856,5.610187,[ 44 103] ; [4 1],[ 46.42105263 100.57894737] ; [1.57894737 3.42105263],0
n4,1,0.048556,3.890629,[54 94] ; [4 1],[56.10457516 91.89542484] ; [1.89542484 3.10457516],0
s8,1,0.066081,3.377778,[ 35 112] ; [3 2],[ 36.75 110.25] ; [1.25 3.75],0
v3,1,0.086926,2.930407,[ 36 105] ; [3 2],[ 37.66438356 103.33561644] ; [1.33561644 3.66438356],0
a8,1,0.088381,2.90362,[  7 131] ; [1 3],[  7.77464789 130.22535211] ; [0.22535211 3.77464789],0
s6,1,0.120784,2.40713,[65 80] ; [4 1],[66.7 78.3] ; [2.3 2.7],0
s7,1,0.130559,2.285845,[ 40 100] ; [3 2],[41.51724138 98.48275862] ; [1.48275862 3.51724138],0
s1,1,0.131396,2.275928,[  7 141] ; [1 4],[  7.73856209 140.26143791] ; [0.26143791 4.73856209],0
s5,1,0.191195,1.708389,[ 31 109] ; [2 2],[ 32.08333333 107.91666667] ; [0.91666667 3.08333333],0
d1,1,0.239919,1.381071,[69 79] ; [1 4],[67.7124183 80.2875817] ; [2.2875817 2.7124183],0
a5,1,0.239919,1.381071,[79 69] ; [4 1],[80.2875817 67.7124183] ; [2.7124183 2.2875817],0
v1,1,0.276505,1.184187,[52 92] ; [3 2],[53.15436242 90.84563758] ; [1.84563758 3.15436242],0
s3,1,0.28985,1.120317,[64 82] ; [1 4],[62.84768212 83.15231788] ; [2.15231788 2.84768212],0
p3,1,0.313118,1.017478,[ 31 116] ; [2 3],[ 31.91447368 115.08552632] ; [1.08552632 3.91447368],0
n6,1,0.341902,0.903287,[87 61] ; [4 1],[88.02614379 59.97385621] ; [2.97385621 2.02614379],0
r2,1,0.350342,0.872217,[130  15] ; [3 1],[129.4295302  15.5704698] ; [3.5704698 0.4295302],0
p7,1,0.370719,0.801253,[58 87] ; [3 2],[58.96666667 86.03333333] ; [2.03333333 2.96666667],0
p11,1,0.401347,0.704286,[91 57] ; [4 1],[91.89542484 56.10457516] ; [3.10457516 1.89542484],0
a6,1,0.402339,0.701325,[87 61] ; [2 3],[86.09150327 61.90849673] ; [2.90849673 2.09150327],0
a3,1,0.427261,0.630256,[92 55] ; [4 1],[92.84210526 54.15789474] ; [3.15789474 1.84210526],0
d2,1,0.433318,0.613914,[55 93] ; [1 4],[54.16993464 93.83006536] ; [1.83006536 3.16993464],0
b2,1,0.441841,0.591496,[23 50] ; [2 2],[23.7012987 49.2987013] ; [1.2987013 2.7012987],0
b3,1,0.441841,0.591496,[23 50] ; [2 2],[23.7012987 49.2987013] ; [1.2987013 2.7012987],0
b1,1,0.46685,0.529423,[53 95] ; [1 4],[52.23529412 95.76470588] ; [1.76470588 3.23529412],0
s2,1,0.520192,0.413514,[50 98] ; [1 4],[49.33333333 98.66666667] ; [1.66666667 3.33333333],0
p6,1,0.53468,0.38549,[ 20 123] ; [1 3],[ 20.42857143 122.57142857] ; [0.57142857 3.42857143],0
r1,1,0.622313,0.24263,[104  44] ; [3 2],[103.50326797  44.49673203] ; [3.49673203 1.50326797],0
a7,1,0.632356,0.228879,[103  44] ; [4 1],[103.48026316  43.51973684] ; [3.51973684 1.48026316],0
v4,1,0.650437,0.205349,[127  19] ; [4 1],[126.66225166  19.33774834] ; [4.33774834 0.66225166],0
v2,1,0.693857,0.154942,[70 73] ; [2 3],[69.56756757 73.43243243] ; [2.43243243 2.56756757],0
n2,1,0.721212,0.127334,[30 18] ; [1 1],[29.76 18.24] ; [1.24 0.76],0
a4,1,0.772873,0.083301,[50 98] ; [2 3],[50.30065359 97.69934641] ; [1.69934641 3.30065359],0
r4,1,0.876301,0.02423,[114  34] ; [4 1],[114.14379085  33.85620915] ; [3.85620915 1.14379085],0
d3,1,0.881669,0.022157,[93 54] ; [3 2],[92.84210526 54.15789474] ; [3.15789474 1.84210526],0
b4,1,0.956658,0.002954,[87 61] ; [3 2],[87.05882353 60.94117647] ; [2.94117647 2.05882353],0
b5,1,0.970866,0.001334,[90 58] ; [3 2],[89.96078431 58.03921569] ; [3.03921569 1.96078431],0
