Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,51.397558,[ 94 143] ; [99 26],[126.35635359 110.64364641] ; [66.64364641 58.35635359],1
v1,1,1.4e-05,18.82744,[ 92 145] ; [79 47],[111.6446281 125.3553719] ; [59.3553719 66.6446281],1
s8,1,0.000111,14.934547,[ 45 194] ; [47 79],[ 60.24109589 178.75890411] ; [31.75890411 94.24109589],1
s7,1,0.000957,10.909001,[ 50 180] ; [46 74],[ 63.08571429 166.91428571] ; [32.91428571 87.08571429],1
v4,1,0.004298,8.153479,[207  32] ; [122   5],[214.83879781  24.16120219] ; [114.16120219  12.83879781],0
p7,1,0.006559,7.389958,[124 112] ; [83 40],[136.07799443  99.92200557] ; [70.92200557 52.07799443],0
n6,1,0.010344,6.574616,[182  57] ; [111  16],[191.33060109  47.66939891] ; [101.66939891  25.33060109],0
p6,1,0.014106,6.024837,[ 57 178] ; [45 78],[ 66.95530726 168.04469274] ; [35.04469274 87.95530726],0
p10,1,0.018149,5.581708,[166  72] ; [100  23],[175.36842105  62.63157895] ; [90.63157895 32.36842105],0
n5,1,0.023674,5.118331,[149  88] ; [94 32],[158.65289256  78.34710744] ; [84.34710744 41.65289256],0
p3,1,0.023821,5.107649,[ 91 148] ; [63 62],[101.11538462 137.88461538] ; [52.88461538 72.11538462],0
p5,1,0.026002,4.95586,[ 17 223] ; [ 18 108],[ 22.95081967 217.04918033] ; [ 12.04918033 113.95081967],0
d1,1,0.026899,4.897283,[144  96] ; [91 36],[153.67847411  86.32152589] ; [81.32152589 45.67847411],0
r4,1,0.02902,4.766414,[192  48] ; [113  14],[199.45504087  40.54495913] ; [105.54495913  21.45504087],0
d2,1,0.055321,3.672371,[108 130] ; [71 56],[116.71780822 121.28219178] ; [62.28219178 64.71780822],0
a1,1,0.062737,3.463499,[  7 233] ; [  9 118],[ 10.46321526 229.53678474] ; [  5.53678474 121.46321526],0
r3,1,0.090019,2.874037,[214  26] ; [120   7],[218.41961853  21.58038147] ; [115.58038147  11.41961853],0
a8,1,0.093484,2.81333,[ 21 201] ; [17 91],[ 25.56363636 196.43636364] ; [12.43636364 95.56363636],0
p9,1,0.095377,2.781191,[177  60] ; [103  22],[183.31491713  53.68508287] ; [96.68508287 28.31491713],0
p11,1,0.117079,2.455964,[175  65] ; [102  25],[181.14441417  58.85558583] ; [95.85558583 31.14441417],0
p12,1,0.131619,2.2733,[  6 231] ; [  7 117],[  8.53462604 228.46537396] ; [  4.46537396 119.53462604],0
p4,1,0.147592,2.096965,[112 127] ; [67 55],[118.50692521 120.49307479] ; [60.49307479 61.50692521],0
u2,1,0.150397,2.068218,[35 39] ; [20 12],[38.39622642 35.60377358] ; [16.60377358 15.39622642],0
n4,1,0.15554,2.017065,[168  72] ; [97 29],[173.7704918  66.2295082] ; [91.2295082 34.7704918],0
n1,1,0.161277,1.962207,[26 44] ; [ 6 21],[23.09278351 46.90721649] ; [ 8.90721649 18.09278351],0
r2,1,0.187801,1.734782,[209  25] ; [116   8],[212.4301676  21.5698324] ; [112.5698324  11.4301676],0
p8,1,0.233002,1.42244,[110 130] ; [64 58],[115.35911602 124.64088398] ; [58.64088398 63.35911602],0
p2,1,0.236163,1.403353,[180  59] ; [101  24],[184.50274725  54.49725275] ; [96.49725275 28.50274725],0
d3,1,0.253846,1.302012,[176  64] ; [100  27],[180.49046322  59.50953678] ; [95.50953678 31.49046322],0
s6,1,0.264404,1.245551,[102 135] ; [61 63],[107.01108033 129.98891967] ; [55.98891967 68.01108033],0
a3,1,0.265446,1.240129,[165  74] ; [94 32],[169.59178082  69.40821918] ; [89.40821918 36.59178082],0
s5,1,0.283495,1.150257,[ 51 184] ; [ 21 103],[ 47.13091922 187.86908078] ; [24.86908078 99.13091922],0
n3,1,0.306331,1.046428,[42 25] ; [22  8],[44.20618557 22.79381443] ; [19.79381443 10.20618557],0
d5,1,0.33348,0.935335,[207  33] ; [114  13],[209.91825613  30.08174387] ; [111.08174387  15.91825613],0
b1,1,0.353586,0.860547,[ 95 145] ; [44 83],[ 90.89918256 149.10081744] ; [48.10081744 78.89918256],0
u4,1,0.515173,0.423547,[  2 238] ; [  2 125],[  2.61580381 237.38419619] ; [  1.38419619 125.61580381],0
s3,1,0.521869,0.410197,[ 57 181] ; [26 98],[ 54.56906077 183.43093923] ; [28.43093923 95.56906077],0
a2,1,0.52579,0.402522,[ 48 192] ; [29 98],[ 50.35422343 189.64577657] ; [ 26.64577657 100.35422343],0
b4,1,0.528652,0.396982,[145  95] ; [81 46],[147.79291553  92.20708447] ; [78.20708447 48.79291553],0
u1,1,0.545319,0.36577,[ 34 206] ; [ 21 106],[ 35.96730245 204.03269755] ; [ 19.03269755 107.96730245],0
a7,1,0.631702,0.22976,[172  68] ; [94 33],[173.95095368  66.04904632] ; [92.04904632 34.95095368],0
b5,1,0.72719,0.121708,[141  99] ; [77 50],[142.5613079  97.4386921] ; [75.4386921 51.5613079],0
a5,1,0.730976,0.118217,[176  64] ; [91 36],[174.60490463  65.39509537] ; [92.39509537 34.60490463],0
s1,1,0.756769,0.095931,[  5 235] ; [  2 122],[  4.61538462 235.38461538] ; [  2.38461538 121.61538462],0
p1,1,0.769641,0.085758,[ 15 224] ; [  7 120],[ 14.36612022 224.63387978] ; [  7.63387978 119.36612022],0
a4,1,0.778776,0.078913,[108 131] ; [55 71],[106.73150685 132.26849315] ; [56.26849315 69.73150685],0
a6,1,0.793078,0.06881,[165  75] ; [89 38],[166.10354223  73.89645777] ; [87.89645777 39.10354223],0
n2,1,0.85699,0.032475,[45 24] ; [19 11],[44.60606061 24.39393939] ; [19.39393939 10.60606061],0
u3,1,0.884891,0.020959,[37 37] ; [16 17],[36.65420561 37.34579439] ; [16.34579439 16.65420561],0
b2,1,0.896155,0.017036,[51 85] ; [33 53],[51.45945946 84.54054054] ; [32.54054054 53.45945946],0
b3,1,0.896155,0.017036,[51 85] ; [33 53],[51.45945946 84.54054054] ; [32.54054054 53.45945946],0
r1,1,0.897671,0.016539,[183  56] ; [98 29],[183.49453552  55.50546448] ; [97.50546448 29.49453552],0
s4,1,0.912279,0.012136,[ 24 215] ; [ 12 112],[ 23.70247934 215.29752066] ; [ 12.29752066 111.70247934],0
