Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,106.005029,[308  33] ; [21 39],[279.77306733  61.22693267] ; [49.22693267 10.77306733],1
p2,1,0.0,30.767953,[300  42] ; [36 25],[285.14143921  56.85856079] ; [50.85856079 10.14143921],1
s6,1,3e-06,21.615,[283  56] ; [35 26],[269.505  69.495] ; [48.495 12.505],1
p11,1,4e-06,21.442097,[283  61] ; [34 27],[269.25432099  74.74567901] ; [47.74567901 13.25432099],1
n6,1,6e-06,20.471339,[293  47] ; [38 23],[280.64837905  59.35162095] ; [50.35162095 10.64837905],1
s8,1,9e-06,19.718006,[211 131] ; [19 42],[195.18610422 146.81389578] ; [34.81389578 26.18610422],1
s2,1,1.7e-05,18.510833,[270  74] ; [32 29],[256.51358025  87.48641975] ; [45.48641975 15.51358025],1
s7,1,0.000229,13.575318,[219 113] ; [23 34],[206.53984576 125.46015424] ; [35.46015424 21.53984576],1
d4,1,0.000247,13.436249,[293  48] ; [40 20],[283.17456359  57.82543641] ; [49.82543641 10.17456359],1
p3,1,0.000655,11.613246,[187 156] ; [18 41],[174.91293532 168.08706468] ; [30.08706468 28.91293532],1
v4,1,0.001411,10.190729,[326  15] ; [51  9],[320.59102244  20.40897756] ; [56.40897756  3.59102244],0
d5,1,0.001943,9.602592,[278  63] ; [39 22],[268.89800995  72.10199005] ; [48.10199005 12.89800995],0
p8,1,0.003007,8.803347,[185 157] ; [20 40],[174.40298507 167.59701493] ; [30.59701493 29.40298507],0
d1,1,0.003074,8.763046,[216 128] ; [26 35],[205.55061728 138.44938272] ; [36.44938272 24.55061728],0
b1,1,0.00356,8.495447,[129 215] ; [35 26],[139.29876543 204.70123457] ; [24.70123457 36.29876543],0
s1,1,0.005517,7.701535,[ 12 328] ; [ 7 52],[ 16.19047619 323.80952381] ; [ 2.80952381 56.19047619],0
s5,1,0.008764,6.870378,[130 200] ; [13 47],[121. 209.] ; [22. 38.],0
p6,1,0.009487,6.728822,[135 205] ; [13 46],[126.11528822 213.88471178] ; [21.88471178 37.11528822],0
n5,1,0.010146,6.609023,[274  67] ; [40 21],[266.35323383  74.64676617] ; [47.64676617 13.35323383],0
a2,1,0.010546,6.540262,[ 92 252] ; [ 7 54],[ 84.08888889 259.91111111] ; [14.91111111 46.08888889],0
p4,1,0.011644,6.364212,[215 126] ; [28 33],[206.12686567 134.87313433] ; [36.87313433 24.12686567],0
r3,1,0.017494,5.646124,[332  11] ; [55  6],[328.56683168  14.43316832] ; [58.43316832  2.56683168],0
r2,1,0.019153,5.48749,[327  11] ; [55  6],[323.59899749  14.40100251] ; [58.40100251  2.59899749],0
