Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.010192,6.601005,[175 116] ; [31  7],[182.20668693 108.79331307] ; [23.79331307 14.20668693],0
s3,1,0.011719,6.352884,[139 149] ; [26 11],[146.21538462 141.78461538] ; [18.78461538 18.21538462],0
v3,1,0.020787,5.344557,[109 169] ; [ 7 29],[102.70063694 175.29936306] ; [13.29936306 22.70063694],0
b3,1,0.026646,4.913594,[ 76 120] ; [ 3 18],[ 71.35483871 124.64516129] ; [ 7.64516129 13.35483871],0
b2,1,0.026646,4.913594,[ 76 120] ; [ 3 18],[ 71.35483871 124.64516129] ; [ 7.64516129 13.35483871],0
s2,1,0.03166,4.616831,[119 172] ; [22 15],[125.0945122 165.9054878] ; [15.9054878 21.0945122],0
v2,1,0.031792,4.609695,[165 114] ; [15 22],[158.92405063 120.07594937] ; [21.07594937 15.92405063],0
v1,1,0.111003,2.539884,[161 121] ; [16 21],[156.47021944 125.52978056] ; [20.52978056 16.47021944],0
p5,1,0.148984,2.082622,[ 28 260] ; [ 1 37],[ 25.6196319 262.3803681] ; [ 3.3803681 34.6196319],0
a8,1,0.151557,2.056506,[ 36 218] ; [ 2 34],[ 33.28275862 220.71724138] ; [ 4.71724138 31.28275862],0
p3,1,0.154985,2.022489,[180 111] ; [28 10],[183.97568389 107.02431611] ; [24.02431611 13.97568389],0
r4,1,0.180124,1.796597,[260  32] ; [31  7],[257.49090909  34.50909091] ; [33.50909091  4.49090909],0
p9,1,0.201783,1.62942,[245  45] ; [29  9],[242.25609756  47.74390244] ; [31.74390244  6.25609756],0
p12,1,0.219186,1.509694,[ 24 267] ; [ 1 37],[ 22.11246201 268.88753799] ; [ 2.88753799 35.11246201],0
r2,1,0.249001,1.328897,[265  22] ; [33  5],[263.15692308  23.84307692] ; [34.84307692  3.15692308],0
n1,1,0.298837,1.079375,[21 36] ; [4 3],[22.265625 34.734375] ; [2.734375 4.265625],0
d2,1,0.319723,0.990078,[148 144] ; [16 22],[145.11515152 146.88484848] ; [18.88484848 19.11515152],0
s8,1,0.323534,0.974605,[121 170] ; [19 19],[123.82978723 167.17021277] ; [16.17021277 21.82978723],0
d3,1,0.366429,0.815738,[202  90] ; [29  9],[204.4  87.6] ; [26.6 11.4],0
b1,1,0.389269,0.741223,[117 175] ; [18 20],[119.45454545 172.54545455] ; [15.54545455 22.45454545],0
n4,1,0.413288,0.669323,[232  60] ; [28 10],[230.06060606  61.93939394] ; [29.93939394  8.06060606],0
u1,1,0.475963,0.5081,[ 48 244] ; [ 8 30],[ 49.55151515 242.44848485] ; [ 6.44848485 31.55151515],0
r3,1,0.481323,0.495865,[277  15] ; [35  3],[276.07272727  15.92727273] ; [35.92727273  2.07272727],0
s1,1,0.486842,0.483497,[  9 281] ; [ 2 36],[  9.72560976 280.27439024] ; [ 1.27439024 36.72560976],0
n5,1,0.516127,0.421625,[223  67] ; [31  7],[224.57317073  65.42682927] ; [29.42682927  8.57317073],0
v4,1,0.551449,0.354728,[275  16] ; [35  3],[274.19452888  16.80547112] ; [35.80547112  2.19452888],0
u3,1,0.556731,0.345397,[52 38] ; [8 4],[52.94117647 37.05882353] ; [7.05882353 4.94117647],0
u2,1,0.566335,0.328854,[54 38] ; [6 6],[53.07692308 38.92307692] ; [6.92307692 5.07692308],0
a6,1,0.569652,0.323266,[202  90] ; [28 10],[203.51515152  88.48484848] ; [26.48484848 11.51515152],0
a2,1,0.574689,0.314899,[ 65 227] ; [10 28],[ 66.36363636 225.63636364] ; [ 8.63636364 29.36363636],0
b4,1,0.609755,0.260532,[164 128] ; [23 15],[165.46666667 126.53333333] ; [21.53333333 16.46666667],0
d5,1,0.61494,0.253044,[236  56] ; [32  6],[237.13939394  54.86060606] ; [30.86060606  7.13939394],0
a7,1,0.649737,0.206232,[220  71] ; [30  8],[221.12462006  69.87537994] ; [28.87537994  9.12462006],0
b5,1,0.732167,0.117132,[176 116] ; [24 14],[176.96969697 115.03030303] ; [23.03030303 14.96969697],0
d1,1,0.755435,0.09702,[169 123] ; [23 15],[169.89090909 122.10909091] ; [22.10909091 15.89090909],0
n2,1,0.800091,0.064125,[38 19] ; [5 2],[38.296875 18.703125] ; [4.703125 2.296875],0
a4,1,0.812337,0.056365,[128 162] ; [16 22],[127.31707317 162.68292683] ; [16.68292683 21.31707317],0
p8,1,0.837916,0.041845,[174 114] ; [23 14],[174.57230769 113.42769231] ; [22.42769231 14.57230769],0
p7,1,0.862891,0.029824,[201  87] ; [26 12],[200.5398773  87.4601227] ; [26.4601227 11.5398773],0
d4,1,0.86308,0.02974,[234  58] ; [30  8],[233.6  58.4] ; [30.4  7.6],0
p2,1,0.87032,0.026651,[256  33] ; [34  4],[256.29969419  32.70030581] ; [33.70030581  4.29969419],0
p6,1,0.912945,0.011952,[119 170] ; [16 22],[119.31192661 169.68807339] ; [15.68807339 22.31192661],0
a5,1,0.933333,0.006998,[217  75] ; [28 10],[216.78787879  75.21212121] ; [28.21212121  9.78787879],0
p1,1,0.935938,0.00646,[ 24 266] ; [ 3 35],[ 23.87195122 266.12804878] ; [ 3.12804878 34.87195122],0
n6,1,0.965664,0.001853,[243  48] ; [31  6],[243.09146341  47.90853659] ; [30.90853659  6.09146341],0
p11,1,0.967577,0.001652,[239  53] ; [31  7],[238.90909091  53.09090909] ; [31.09090909  6.90909091],0
r1,1,0.979603,0.000654,[230  62] ; [30  8],[230.06060606  61.93939394] ; [29.93939394  8.06060606],0
s7,1,0.993732,6.2e-05,[127 149] ; [17 20],[126.97763578 149.02236422] ; [17.02236422 19.97763578],0
a3,1,0.996401,2e-05,[199  92] ; [26 12],[199.01215805  91.98784195] ; [25.98784195 12.01215805],0
p10,1,0.99782,7e-06,[235  53] ; [31  7],[234.99386503  53.00613497] ; [31.00613497  6.99386503],0
