Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.003269,8.65101,[ 6 19] ; [18 10],[11.32075472 13.67924528] ; [12.67924528 15.32075472],0
v3,1,0.02139,5.294705,[ 2 24] ; [ 9 18],[ 5.39622642 20.60377358] ; [ 5.60377358 21.39622642],0
b1,1,0.040651,4.190498,[20  6] ; [14 14],[16.37037037  9.62962963] ; [17.62962963 10.37037037],0
p10,1,0.046685,3.956708,[14 11] ; [22  5],[17.30769231  7.69230769] ; [18.69230769  8.30769231],0
u2,1,0.048741,3.884266,[9 2] ; [4 6],[6.80952381 4.19047619] ; [6.19047619 3.80952381],0
b3,1,0.051244,3.800265,[ 1 15] ; [ 6 12],[ 3.29411765 12.70588235] ; [ 3.70588235 14.29411765],0
b2,1,0.051244,3.800265,[ 1 15] ; [ 6 12],[ 3.29411765 12.70588235] ; [ 3.70588235 14.29411765],0
p4,1,0.081719,3.030374,[12 13] ; [20  8],[15.09433962  9.90566038] ; [16.90566038 11.09433962],0
p2,1,0.092353,2.83288,[17  7] ; [25  3],[19.38461538  4.61538462] ; [22.61538462  5.38461538],0
a5,1,0.102235,2.67033,[10 16] ; [17 11],[13. 13.] ; [14. 14.],0
s8,1,0.150262,2.069588,[ 5 21] ; [10 17],[ 7.35849057 18.64150943] ; [ 7.64150943 19.35849057],0
p8,1,0.170535,1.878236,[10 14] ; [17 11],[12.46153846 11.53846154] ; [14.53846154 13.46153846],0
p11,1,0.177634,1.817308,[15 11] ; [21  7],[17.33333333  8.66666667] ; [18.66666667  9.33333333],0
a2,1,0.186036,1.748733,[ 1 25] ; [ 4 24],[ 2.40740741 23.59259259] ; [ 2.59259259 25.40740741],0
p9,1,0.287228,1.132567,[16 10] ; [21  7],[17.81481481  8.18518519] ; [19.18518519  8.81481481],0
p5,1,0.290028,1.11949,[ 2 23] ; [ 5 23],[ 3.30188679 21.69811321] ; [ 3.69811321 24.30188679],0
v1,1,0.312899,1.018401,[ 9 16] ; [13 13],[10.78431373 14.21568627] ; [11.21568627 14.78431373],0
s7,1,0.355226,0.854701,[ 8 16] ; [12 14],[ 9.6 14.4] ; [10.4 15.6],0
s3,1,0.401718,0.703176,[15 11] ; [11 13],[13.52 12.48] ; [12.48 11.52],0
n4,1,0.428537,0.626786,[13 13] ; [17 11],[14.44444444 11.55555556] ; [15.55555556 12.44444444],0
n5,1,0.439597,0.597334,[15 11] ; [19  9],[16.37037037  9.62962963] ; [17.62962963 10.37037037],0
a4,1,0.457369,0.552325,[ 6 20] ; [ 9 19],[ 7.22222222 18.77777778] ; [ 7.77777778 20.22222222],0
r2,1,0.481728,0.494949,[12 12] ; [15 10],[13.2244898 10.7755102] ; [13.7755102 11.2244898],0
d3,1,0.486543,0.484162,[11 14] ; [15 13],[12.26415094 12.73584906] ; [13.73584906 14.26415094],0
