Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.001001,10.826332,[17 10] ; [32 78],[ 9.65693431 17.34306569] ; [39.34306569 70.65693431],0
p4,1,0.355246,0.854631,[12 15] ; [38 71],[ 9.92647059 17.07352941] ; [40.07352941 68.92647059],0
p1,1,0.370184,0.803047,[ 4 23] ; [ 10 101],[ 2.73913043 24.26086957] ; [11.26086957 99.73913043],0
r1,1,0.392817,0.730203,[20  7] ; [72 38],[18.13138686  8.86861314] ; [73.86861314 36.13138686],0
a4,1,0.396099,0.720138,[11 16] ; [35 74],[ 9.13235294 17.86764706] ; [36.86764706 72.13235294],0
d1,1,0.420648,0.648504,[13 14] ; [44 67],[11.15217391 15.84782609] ; [45.84782609 65.15217391],0
r3,1,0.436567,0.605288,[22  5] ; [81 28],[20.44852941  6.55147059] ; [82.55147059 26.44852941],0
b3,1,0.442444,0.589936,[ 8 12] ; [20 45],[ 6.58823529 13.41176471] ; [21.41176471 43.58823529],0
b2,1,0.442444,0.589936,[ 8 12] ; [20 45],[ 6.58823529 13.41176471] ; [21.41176471 43.58823529],0
u1,1,0.462723,0.5393,[ 4 23] ; [ 11 100],[ 2.93478261 24.06521739] ; [12.06521739 98.93478261],0
u2,1,0.495745,0.464033,[5 5] ; [20 32],[4.03225806 5.96774194] ; [20.96774194 31.03225806],0
s1,1,0.49628,0.462882,[ 1 26] ; [  8 101],[ 1.78676471 25.21323529] ; [  7.21323529 101.78676471],0
a7,1,0.502274,0.450127,[18  9] ; [65 44],[16.47794118 10.52205882] ; [66.52205882 42.47794118],0
b1,1,0.519737,0.414414,[12 15] ; [57 54],[13.5 13.5] ; [55.5 55.5],0
d4,1,0.551828,0.354052,[20  7] ; [75 35],[18.72262774  8.27737226] ; [76.27737226 33.72262774],0
v3,1,0.551962,0.353815,[ 8 19] ; [26 82],[ 6.8 20.2] ; [27.2 80.8],0
v4,1,0.565586,0.330124,[21  5] ; [83 27],[19.88235294  6.11764706] ; [84.11764706 25.88235294],0
r2,1,0.579639,0.306818,[23  4] ; [87 21],[22.  5.] ; [88. 20.],0
a2,1,0.594397,0.283529,[ 5 22] ; [16 95],[ 4.10869565 22.89130435] ; [16.89130435 94.10869565],0
r4,1,0.603183,0.270222,[18  9] ; [68 43],[16.82608696 10.17391304] ; [69.17391304 41.82608696],0
a1,1,0.603755,0.269369,[ 1 26] ; [  7 104],[ 1.56521739 25.43478261] ; [  6.43478261 104.56521739],0
a5,1,0.62579,0.237813,[16 11] ; [60 51],[14.86956522 12.13043478] ; [61.13043478 49.86956522],0
d2,1,0.637289,0.222305,[14 13] ; [51 58],[12.90441176 14.09558824] ; [52.09558824 56.90441176],0
v2,1,0.65591,0.198529,[ 9 18] ; [41 67],[10. 17.] ; [40. 68.],0
s5,1,0.683434,0.166285,[ 5 22] ; [17 94],[ 4.30434783 22.69565217] ; [17.69565217 93.30434783],0
p7,1,0.693033,0.155821,[11 16] ; [49 60],[11.91176471 15.08823529] ; [48.08823529 60.91176471],0
b5,1,0.771571,0.084286,[14 13] ; [61 50],[14.67391304 12.32608696] ; [60.32608696 50.67391304],0
b4,1,0.77678,0.080382,[15 12] ; [65 46],[15.65217391 11.34782609] ; [64.34782609 46.65217391],0
p5,1,0.787131,0.07292,[ 1 26] ; [  3 107],[ 0.78832117 26.21167883] ; [  3.21167883 106.78832117],0
n3,1,0.809884,0.057877,[6 4] ; [24 19],[5.66037736 4.33962264] ; [24.33962264 18.66037736],0
p3,1,0.826014,0.048319,[ 7 19] ; [32 78],[ 7.45588235 18.54411765] ; [31.54411765 78.45588235],0
a6,1,0.843034,0.03921,[15 12] ; [64 47],[15.45652174 11.54347826] ; [63.54347826 47.45652174],0
n5,1,0.867736,0.027734,[14 13] ; [59 51],[14.38686131 12.61313869] ; [58.61313869 51.38686131],0
