Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,122.89635,[119 167] ; [286  54],[185.03194888 100.96805112] ; [219.96805112 120.03194888],1
p7,1,0.0,44.632962,[141 137] ; [258  79],[180.36097561  97.63902439] ; [218.63902439 118.36097561],1
p8,1,0.0,42.103525,[118 164] ; [228 108],[157.88349515 124.11650485] ; [188.11650485 147.88349515],1
p6,1,0.0,30.557351,[ 80 205] ; [168 169],[113.63344051 171.36655949] ; [134.36655949 202.63344051],1
p5,1,0.0,28.78204,[ 18 270] ; [ 72 265],[ 41.472 246.528] ; [ 48.528 288.472],1
s7,1,1.1e-05,19.292943,[123 154] ; [199 120],[149.65436242 127.34563758] ; [172.34563758 146.65436242],1
p9,1,3.7e-05,17.042647,[229  53] ; [312  26],[246.06774194  35.93225806] ; [294.93225806  43.06774194],1
p10,1,4.3e-05,16.755273,[226  59] ; [308  31],[243.89423077  41.10576923] ; [290.10576923  48.89423077],1
v1,1,0.000179,14.037441,[142 142] ; [215 116],[164.85853659 119.14146341] ; [192.14146341 138.85853659],1
u1,1,0.000294,13.107064,[ 41 248] ; [ 88 252],[ 59.27027027 229.72972973] ; [ 69.72972973 270.27027027],1
v2,1,0.00033,12.891236,[133 140] ; [210 122],[154.77520661 118.22479339] ; [188.22479339 143.77520661],1
s8,1,0.000426,12.412407,[117 171] ; [184 152],[138.92307692 149.07692308] ; [162.07692308 173.92307692],1
p2,1,0.000471,12.227833,[227  62] ; [301  38],[242.98089172  46.01910828] ; [285.01910828  53.98089172],1
v3,1,0.001044,10.748666,[103 178] ; [165 166],[123.05228758 157.94771242] ; [144.94771242 186.05228758],0
n4,1,0.001248,10.417979,[247  41] ; [318  22],[259.10828025  28.89171975] ; [305.89171975  34.10828025],0
s5,1,0.001285,10.364667,[ 83 197] ; [137 187],[101.98675497 178.01324503] ; [118.01324503 205.98675497],0
d5,1,0.00253,9.118758,[222  67] ; [292  47],[236.53821656  52.46178344] ; [277.46178344  61.53821656],0
r4,1,0.002586,9.078641,[252  37] ; [320  20],[262.81081081  26.18918919] ; [309.18918919  30.81081081],0
a3,1,0.004416,8.104325,[194  94] ; [262  76],[209.78913738  78.21086262] ; [246.21086262  91.78913738],0
p12,1,0.005175,7.817338,[ 17 271] ; [ 42 295],[ 27.1872 260.8128] ; [ 31.8128 305.1872],0
p11,1,0.008723,6.878585,[225  64] ; [292  48],[237.54054054  51.45945946] ; [279.45945946  60.54054054],0
d1,1,0.011033,6.46004,[160 129] ; [222 118],[175.51351351 113.48648649] ; [206.48648649 133.51351351],0
s6,1,0.013957,6.043556,[187  98] ; [245  83],[200.84828711  84.15171289] ; [231.15171289  96.84828711],0
r3,1,0.015976,5.805494,[264  23] ; [325  12],[270.90224359  16.09775641] ; [318.09775641  18.90224359],0
r2,1,0.022476,5.208584,[263  22] ; [326  12],[269.44622793  15.55377207] ; [319.55377207  18.44622793],0
d2,1,0.026554,4.919547,[134 152] ; [189 150],[147.8048 138.1952] ; [175.1952 163.8048],0
s2,1,0.026996,4.891088,[138 147] ; [192 143],[151.69354839 133.30645161] ; [178.30645161 156.69354839],0
s3,1,0.03,4.709279,[149 134] ; [206 130],[162.30210016 120.69789984] ; [192.69789984 143.30210016],0
p1,1,0.034353,4.47704,[ 21 267] ; [ 42 297],[ 28.93779904 259.06220096] ; [ 34.06220096 304.93779904],0
a5,1,0.036961,4.35221,[208  81] ; [269  71],[219.16216216  69.83783784] ; [257.83783784  82.16216216],0
v4,1,0.052204,3.769218,[270  19] ; [327  11],[275.1722488  13.8277512] ; [321.8277512  16.1722488],0
a1,1,0.052622,3.755885,[  9 280] ; [ 22 318],[ 14.24324324 274.75675676] ; [ 16.75675676 323.24324324],0
b1,1,0.055606,3.663808,[100 189] ; [143 197],[111.64864865 177.35135135] ; [131.35135135 208.64864865],0
a4,1,0.079496,3.07518,[125 161] ; [172 167],[135.9072 150.0928] ; [161.0928 177.9072],0
r1,1,0.087606,2.917814,[224  63] ; [282  56],[232.3552  54.6448] ; [273.6448  64.3552],0
b5,1,0.097716,2.742431,[182 107] ; [192 148],[171.83783784 117.16216216] ; [202.16216216 137.83783784],0
a2,1,0.109041,2.568059,[ 67 222] ; [ 98 242],[ 75.81081081 213.18918919] ; [ 89.18918919 250.81081081],0
a6,1,0.141856,2.157712,[187 102] ; [238 101],[195.58121019  93.41878981] ; [229.41878981 109.58121019],0
a7,1,0.155668,2.015814,[194  94] ; [246  93],[202.10526316  85.89473684] ; [237.89473684 101.10526316],0
d4,1,0.200865,1.636073,[229  59] ; [283  56],[235.17703349  52.82296651] ; [276.82296651  62.17703349],0
b3,1,0.207285,1.590291,[ 64 108] ; [ 97 126],[ 70.10632911 101.89367089] ; [ 90.89367089 132.10632911],0
b2,1,0.207285,1.590291,[ 64 108] ; [ 97 126],[ 70.10632911 101.89367089] ; [ 90.89367089 132.10632911],0
n3,1,0.250819,1.318737,[53 26] ; [39 12],[55.90769231 23.09230769] ; [36.09230769 14.90769231],0
u3,1,0.346891,0.884798,[48 47] ; [45 33],[51.06936416 43.93063584] ; [41.93063584 36.06936416],0
n1,1,0.371379,0.799046,[32 46] ; [25 26],[34.46511628 43.53488372] ; [22.53488372 28.46511628],0
u4,1,0.41507,0.664231,[  7 282] ; [ 12 327],[  8.74363057 280.25636943] ; [ 10.25636943 328.74363057],0
b4,1,0.486002,0.485366,[172 117] ; [193 147],[167.7027027 121.2972973] ; [197.2972973 142.7027027],0
d3,1,0.515371,0.423146,[191  98] ; [233 107],[194.81081081  94.18918919] ; [229.18918919 110.81081081],0
s1,1,0.680122,0.169989,[ 10 272] ; [ 10 328],[  9.09677419 272.90322581] ; [ 10.90322581 327.09677419],0
s4,1,0.683697,0.165993,[ 45 239] ; [ 57 277],[ 46.87378641 237.12621359] ; [ 55.12621359 278.87378641],0
u2,1,0.695125,0.153594,[46 48] ; [40 37],[47.2748538 46.7251462] ; [38.7251462 38.2748538],0
