Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,130.08842,[425  14] ; [51 38],[395.76515152  43.23484848] ; [80.23484848  8.76515152],1
v4,1,0.0,40.466314,[427  11] ; [72 17],[414.72865275  23.27134725] ; [84.27134725  4.72865275],1
r2,1,0.0,36.252662,[427  10] ; [71 15],[416.11089866  20.88910134] ; [81.88910134  4.11089866],1
r3,1,0.0,36.046487,[421  17] ; [69 19],[408.02281369  29.97718631] ; [81.97718631  6.02281369],1
d3,1,3e-05,17.448272,[327 110] ; [47 42],[310.71863118 126.28136882] ; [63.28136882 25.71863118],1
u1,1,0.000103,15.079517,[119 320] ; [ 7 82],[104.76136364 334.23863636] ; [21.23863636 67.76136364],1
p2,1,0.000104,15.054318,[375  61] ; [60 27],[362.63862333  73.36137667] ; [72.36137667 14.63862333],1
v2,1,0.000151,14.357306,[266 158] ; [35 51],[250.24313725 173.75686275] ; [50.75686275 35.24313725],1
n4,1,0.000462,12.262844,[407  32] ; [72 17],[398.2594697  40.7405303] ; [80.7405303  8.2594697],1
p7,1,0.000499,12.12012,[291 135] ; [43 45],[276.81712062 149.18287938] ; [57.18287938 30.81712062],1
a7,1,0.000501,12.111614,[331 108] ; [51 38],[317.60984848 121.39015152] ; [64.39015152 24.60984848],1
s6,1,0.000615,11.730849,[309 119] ; [46 40],[295.60311284 132.39688716] ; [59.39688716 26.60311284],1
n6,1,0.001261,10.398161,[405  32] ; [72 16],[397.04571429  39.95428571] ; [79.95428571  8.04571429],0
a2,1,0.001385,10.225839,[161 278] ; [17 72],[147.99621212 291.00378788] ; [30.00378788 58.99621212],0
v1,1,0.00157,9.994553,[269 161] ; [37 47],[255.9922179 174.0077821] ; [50.0077821 33.9922179],0
v3,1,0.002054,9.500935,[200 224] ; [25 61],[187.05882353 236.94117647] ; [37.94117647 48.05882353],0
d1,1,0.00213,9.433572,[310 129] ; [48 41],[297.65530303 141.34469697] ; [60.34469697 28.65530303],0
p8,1,0.003254,8.659404,[253 175] ; [36 50],[240.6459144 187.3540856] ; [48.3540856 37.6459144],0
s8,1,0.007872,7.062297,[227 205] ; [33 56],[215.58541267 216.41458733] ; [44.41458733 44.58541267],0
d4,1,0.010977,6.469034,[379  57] ; [68 21],[371.22285714  64.77714286] ; [75.77714286 13.22285714],0
p12,1,0.011337,6.411636,[ 48 386] ; [ 2 85],[ 41.65067179 392.34932821] ; [ 8.34932821 78.65067179],0
d2,1,0.014161,6.018001,[272 164] ; [42 45],[261.7667304 174.2332696] ; [52.2332696 34.7667304],0
s7,1,0.020735,5.34891,[241 176] ; [37 47],[231.38922156 185.61077844] ; [46.61077844 37.38922156],0
p4,1,0.032058,4.595377,[294 141] ; [49 39],[285.28680688 149.71319312] ; [57.71319312 30.28680688],0
s5,1,0.045229,4.010072,[169 256] ; [23 59],[160.94674556 264.05325444] ; [31.05325444 50.94674556],0
p3,1,0.073964,3.192793,[243 192] ; [40 48],[235.38240918 199.61759082] ; [47.61759082 40.38240918],0
u3,1,0.120691,2.408325,[48 33] ; [ 8 12],[44.91089109 36.08910891] ; [11.08910891  8.91089109],0
a1,1,0.121574,2.396929,[ 25 414] ; [ 9 80],[ 28.26893939 410.73106061] ; [ 5.73106061 83.26893939],0
p10,1,0.131639,2.273074,[376  57] ; [71 17],[371.49904031  61.50095969] ; [75.50095969 12.49904031],0
s2,1,0.145543,2.118356,[235 196] ; [41 48],[228.76153846 202.23846154] ; [47.23846154 41.76153846],0
a4,1,0.150405,2.068136,[250 187] ; [43 45],[243.88761905 193.11238095] ; [49.11238095 38.88761905],0
p11,1,0.206679,1.594539,[365  74] ; [69 20],[360.84469697  78.15530303] ; [73.15530303 15.84469697],0
n3,1,0.233473,1.419578,[62 21] ; [21 12],[59.38793103 23.61206897] ; [23.61206897  9.38793103],0
p6,1,0.261882,1.258781,[174 259] ; [29 57],[169.36223507 263.63776493] ; [33.63776493 52.36223507],0
d5,1,0.274755,1.192854,[377  59] ; [73 16],[373.71428571  62.28571429] ; [76.28571429 12.71428571],0
u2,1,0.314879,1.010101,[46 34] ; [ 9 11],[44. 36.] ; [11.  9.],0
a3,1,0.333721,0.934405,[358  79] ; [69 20],[354.75095057  82.24904943] ; [72.24904943 16.75095057],0
a8,1,0.374414,0.788964,[ 65 325] ; [11 75],[ 62.26890756 327.73109244] ; [13.73109244 72.26890756],0
n2,1,0.39227,0.731894,[68 17] ; [24  9],[66.27118644 18.72881356] ; [25.72881356  7.27118644],0
b2,1,0.396948,0.717554,[126 158] ; [21 34],[123.15044248 160.84955752] ; [23.84955752 31.15044248],0
