Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,87.792652,[294  55] ; [37 62],[257.85491071  91.14508929] ; [73.14508929 25.85491071],1
d3,1,0.0,52.250235,[331  19] ; [68 31],[311.02449889  38.97550111] ; [87.97550111 11.02449889],1
a2,1,1e-06,23.608626,[142 209] ; [14 85],[121.68 229.32] ; [34.32 64.68],1
b5,1,5e-06,20.720189,[234 117] ; [41 58],[214.5 136.5] ; [60.5 38.5],1
u1,1,2.4e-05,17.810977,[110 241] ; [10 89],[ 93.6 257.4] ; [26.4 72.6],1
b1,1,0.000663,11.590352,[112 239] ; [50 49],[126.36 224.64] ; [35.64 63.36],1
v4,1,0.010773,6.502374,[341   7] ; [92  7],[337.10067114  10.89932886] ; [95.89932886  3.10067114],0
r2,1,0.01574,5.83169,[341   6] ; [90  6],[337.60045147   9.39954853] ; [93.39954853  2.60045147],0
v2,1,0.018837,5.516596,[220 115] ; [51 46],[210.15046296 124.84953704] ; [60.84953704 36.15046296],0
d2,1,0.019254,5.478278,[240 109] ; [80 19],[249.28571429  99.71428571] ; [70.71428571 28.28571429],0
u3,1,0.02439,5.0667,[48 23] ; [5 9],[44.27058824 26.72941176] ; [8.72941176 5.27058824],0
s5,1,0.02658,4.917861,[128 206] ; [48 46],[137.34579439 196.65420561] ; [38.65420561 55.34579439],0
p12,1,0.042869,4.100573,[ 43 308] ; [ 5 93],[ 37.5233853 313.4766147] ; [10.4766147 87.5233853],0
a4,1,0.091506,2.847687,[193 157] ; [64 35],[200.33407572 149.66592428] ; [56.66592428 42.33407572],0
r1,1,0.116577,2.462718,[303  45] ; [80 19],[298.17449664  49.82550336] ; [84.82550336 14.17449664],0
r3,1,0.132045,2.2683,[338  10] ; [93  6],[335.54362416  12.45637584] ; [95.45637584  3.54362416],0
n4,1,0.151669,2.055389,[287  64] ; [87 12],[291.72  59.28] ; [82.28 16.72],0
r4,1,0.153047,2.041615,[330  21] ; [89 10],[326.82  24.18] ; [92.18  6.82],0
p9,1,0.170505,1.878495,[334  16] ; [91  8],[331.29175947  18.70824053] ; [93.70824053  5.29175947],0
a3,1,0.203211,1.619145,[280  69] ; [85 14],[284.34151786  64.65848214] ; [80.65848214 18.34151786],0
n5,1,0.222218,1.489989,[273  76] ; [83 16],[277.33035714  71.66964286] ; [78.66964286 20.33035714],0
p5,1,0.24783,1.335495,[ 45 303] ; [17 80],[ 48.48539326 299.51460674] ; [13.51460674 83.48539326],0
s2,1,0.253746,1.302561,[208 139] ; [53 46],[203.06502242 143.93497758] ; [57.93497758 41.06502242],0
a8,1,0.268327,1.225278,[ 46 260] ; [10 85],[ 42.73316708 263.26683292] ; [13.26683292 81.73316708],0
n2,1,0.27601,1.186632,[50 16] ; [12  7],[48.14117647 17.85882353] ; [13.85882353  5.14117647],0
u4,1,0.339199,0.913456,[  8 342] ; [ 4 95],[  9.35412027 340.64587973] ; [ 2.64587973 96.35412027],0
u2,1,0.347793,0.881492,[45 26] ; [7 7],[43.43529412 27.56470588] ; [8.56470588 5.43529412],0
s4,1,0.355003,0.855491,[ 60 286] ; [21 77],[ 63.12162162 282.87837838] ; [17.87837838 80.12162162],0
b3,1,0.383578,0.759205,[ 86 131] ; [31 37],[ 89.08421053 127.91578947] ; [27.91578947 40.08421053],0
b2,1,0.383578,0.759205,[ 86 131] ; [31 37],[ 89.08421053 127.91578947] ; [27.91578947 40.08421053],0
p7,1,0.462809,0.539093,[235 107] ; [69 26],[237.91304348 104.08695652] ; [66.08695652 28.91304348],0
a5,1,0.491125,0.474061,[295  56] ; [86 13],[297.18  53.82] ; [83.82 15.18],0
s7,1,0.501117,0.45257,[182 155] ; [55 40],[184.88194444 152.11805556] ; [52.11805556 42.88194444],0
p4,1,0.516213,0.421454,[240 109] ; [64 34],[237.35123043 111.64876957] ; [66.64876957 31.35123043],0
p6,1,0.534793,0.385276,[144 205] ; [43 53],[146.65842697 202.34157303] ; [40.34157303 55.65842697],0
s8,1,0.550651,0.356152,[181 166] ; [55 44],[183.61434978 163.38565022] ; [52.38565022 46.61434978],0
n6,1,0.598236,0.277664,[309  39] ; [86 13],[307.51677852  40.48322148] ; [87.48322148 11.51677852],0
p11,1,0.615405,0.252379,[298  53] ; [82 17],[296.4  54.6] ; [83.6 15.4],0
v1,1,0.632319,0.228929,[202 138] ; [55 42],[199.95423341 140.04576659] ; [57.04576659 39.95423341],0
n1,1,0.648982,0.207186,[24 42] ; [ 8 11],[24.84705882 41.15294118] ; [ 7.15294118 11.84705882],0
s3,1,0.690616,0.158419,[212 131] ; [59 40],[210.30090498 132.69909502] ; [60.69909502 38.30090498],0
a1,1,0.715377,0.132966,[ 18 333] ; [ 6 93],[ 18.72 332.28] ; [ 5.28 93.72],0
s1,1,0.755605,0.096881,[  9 338] ; [ 2 96],[  8.57752809 338.42247191] ; [ 2.42247191 95.57752809],0
d4,1,0.756033,0.096531,[345   5] ; [97  1],[345.3125   4.6875] ; [96.6875  1.3125],0
p8,1,0.767658,0.087285,[199 147] ; [58 40],[200.27477477 145.72522523] ; [56.72522523 41.27477477],0
p2,1,0.841367,0.040058,[304  46] ; [85 12],[304.58612975  45.41387025] ; [84.41387025 12.58612975],0
p3,1,0.879515,0.022978,[200 149] ; [57 41],[200.65548098 148.34451902] ; [56.34451902 41.65548098],0
s6,1,0.88709,0.02016,[245  98] ; [70 27],[245.55681818  97.44318182] ; [69.44318182 27.55681818],0
v3,1,0.922362,0.009498,[152 179] ; [44 53],[151.57943925 179.42056075] ; [44.42056075 52.57943925],0
b4,1,0.92597,0.008633,[211 140] ; [59 40],[210.6 140.4] ; [59.4 39.6],0
n3,1,0.966025,0.001814,[48 18] ; [13  5],[47.92857143 18.07142857] ; [13.07142857  4.92857143],0
d5,1,0.979692,0.000648,[343   7] ; [96  2],[342.96875   7.03125] ; [96.03125  1.96875],0
p1,1,0.981012,0.000566,[ 32 317] ; [ 9 90],[ 31.93973214 317.06026786] ; [ 9.06026786 89.93973214],0
