Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,119.091579,[259  63] ; [194 275],[184.40707965 137.59292035] ; [268.59292035 200.40707965],1
v1,1,0.0,42.689965,[220 103] ; [212 263],[174.85714286 148.14285714] ; [257.14285714 217.85714286],1
s7,1,2.9e-05,17.486562,[180 127] ; [203 266],[151.52190722 155.47809278] ; [231.47809278 237.52190722],1
s8,1,3.6e-05,17.058252,[170 152] ; [185 301],[141.47277228 180.52722772] ; [213.52722772 272.47277228],1
n4,1,3.8e-05,16.987981,[274  52] ; [347 138],[249.62515413  76.37484587] ; [371.37484587 113.62515413],1
p5,1,0.000121,14.776018,[ 51 273] ; [ 35 449],[ 34.48514851 289.51485149] ; [ 51.51485149 432.48514851],1
p12,1,0.000129,14.65143,[ 39 282] ; [ 23 458],[ 24.81546135 296.18453865] ; [ 37.18453865 443.81546135],1
p3,1,0.000233,13.544762,[186 136] ; [216 269],[160.40148699 161.59851301] ; [241.59851301 243.40148699],1
n5,1,0.000281,13.193648,[263  62] ; [335 147],[240.83023544  84.16976456] ; [357.16976456 124.83023544],1
a1,1,0.000503,12.104257,[ 25 302] ; [ 12 475],[ 14.86363636 312.13636364] ; [ 22.13636364 464.86363636],1
p8,1,0.005569,7.684716,[184 133] ; [231 250],[164.85588972 152.14411028] ; [250.14411028 230.85588972],0
n6,1,0.006771,7.332701,[289  35] ; [399  86],[275.54017305  48.45982695] ; [412.45982695  72.54017305],0
a3,1,0.007216,7.218316,[247  77] ; [328 158],[230.  94.] ; [345. 141.],0
p10,1,0.009461,6.733744,[272  48] ; [374 108],[257.75561097  62.24438903] ; [388.24438903  93.75561097],0
d1,1,0.011646,6.36397,[209 118] ; [268 219],[191.62039312 135.37960688] ; [285.37960688 201.62039312],0
p7,1,0.0148,5.940105,[218  97] ; [289 187],[201.90265487 113.09734513] ; [305.09734513 170.90265487],0
s2,1,0.017708,5.624804,[183 140] ; [233 251],[166.50309789 156.49690211] ; [249.49690211 234.50309789],0
s4,1,0.017896,5.606299,[ 43 279] ; [ 95 385],[ 55.40648379 266.59351621] ; [ 82.59351621 397.40648379],0
a5,1,0.038715,4.273321,[251  75] ; [343 144],[238.18450185  87.81549815] ; [355.81549815 131.18450185],0
p4,1,0.048053,3.908115,[201 118] ; [271 213],[187.50684932 131.49315068] ; [284.49315068 199.50684932],0
v4,1,0.052682,3.753979,[320   6] ; [464  21],[315.14673243  10.85326757] ; [468.85326757  16.14673243],0
s5,1,0.052788,3.750629,[122 192] ; [150 317],[109.35723431 204.64276569] ; [162.64276569 304.35723431],0
d3,1,0.074961,3.170895,[235  90] ; [322 163],[223.48765432 101.51234568] ; [333.51234568 151.48765432],0
d4,1,0.083525,2.994936,[276  48] ; [391  95],[266.8  57.2] ; [400.2  85.8],0
p1,1,0.086776,2.933195,[ 33 291] ; [ 33 451],[ 26.46534653 297.53465347] ; [ 39.53465347 444.46534653],0
p9,1,0.095485,2.779389,[275  44] ; [394  88],[266.43071161  52.56928839] ; [402.56928839  79.43071161],0
u1,1,0.096335,2.765191,[ 68 259] ; [ 79 408],[ 59.05282555 267.94717445] ; [ 87.94717445 399.05282555],0
b4,1,0.09858,2.728367,[203 124] ; [274 213],[191.62039312 135.37960688] ; [285.37960688 201.62039312],0
r1,1,0.110816,2.542545,[278  48] ; [391  92],[269.58467244  56.41532756] ; [399.41532756  83.58467244],0
p11,1,0.111166,2.537564,[267  60] ; [375 112],[257.9041769  69.0958231] ; [384.0958231 102.9041769],0
u4,1,0.113863,2.499765,[  9 318] ; [  6 481],[  6.02579853 320.97420147] ; [  8.97420147 478.02579853],0
a2,1,0.121406,2.399086,[ 88 239] ; [108 379],[ 78.73710074 248.26289926] ; [117.26289926 369.73710074],0
d2,1,0.124769,2.356408,[169 156] ; [226 260],[158.29223181 166.70776819] ; [236.70776819 249.29223181],0
s6,1,0.168176,1.899128,[223  93] ; [315 163],[214.11586902 101.88413098] ; [323.88413098 154.11586902],0
s3,1,0.169735,1.885284,[190 127] ; [268 219],[180.57960199 136.42039801] ; [277.42039801 209.57960199],0
r4,1,0.210756,1.566223,[314  13] ; [458  29],[310.12776413  16.87223587] ; [461.87223587  25.12776413],0
n1,1,0.268696,1.223391,[17 39] ; [46 72],[20.27586207 35.72413793] ; [42.72413793 75.27586207],0
u2,1,0.290117,1.119081,[47 32] ; [82 75],[43.18220339 35.81779661] ; [85.81779661 71.18220339],0
a4,1,0.304277,1.055355,[153 172] ; [211 275],[145.86929716 179.13070284] ; [218.13070284 267.86929716],0
n3,1,0.331744,0.942077,[47 13] ; [83 33],[44.31818182 15.68181818] ; [85.68181818 30.31818182],0
p6,1,0.361227,0.833622,[124 192] ; [173 307],[117.90452261 198.09547739] ; [179.09547739 300.90452261],0
b3,1,0.361984,0.830998,[ 82 123] ; [101 180],[ 77.19135802 127.80864198] ; [105.80864198 175.19135802],0
b2,1,0.361984,0.830998,[ 82 123] ; [101 180],[ 77.19135802 127.80864198] ; [105.80864198 175.19135802],0
d5,1,0.389119,0.741692,[268  57] ; [389  97],[263.28606658  61.71393342] ; [393.71393342  92.28606658],0
a7,1,0.405382,0.692304,[242  83] ; [349 137],[236.83723798  88.16276202] ; [354.16276202 131.83723798],0
s1,1,0.432475,0.616168,[  7 313] ; [ 15 467],[  8.77805486 311.22194514] ; [ 13.22194514 468.77805486],0
n2,1,0.463944,0.536364,[46 13] ; [86 32],[44. 15.] ; [88. 30.],0
b5,1,0.477395,0.504808,[194 133] ; [301 186],[198.85135135 128.14864865] ; [296.14864865 190.85135135],0
p2,1,0.483002,0.492078,[273  50] ; [400  84],[269.36679058  53.63320942] ; [403.63320942  80.36679058],0
u3,1,0.511778,0.43043,[45 34] ; [97 61],[47.33333333 31.66666667] ; [94.66666667 63.33333333],0
b1,1,0.542286,0.37132,[118 209] ; [186 301],[122.12285012 204.87714988] ; [181.87714988 305.12285012],0
a8,1,0.592161,0.286982,[ 42 249] ; [ 59 393],[ 39.55720054 251.44279946] ; [ 61.44279946 390.55720054],0
a6,1,0.613575,0.255002,[225  99] ; [330 157],[221.72626387 102.27373613] ; [333.27373613 153.72626387],0
