Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,9e-06,19.721353,[118 173] ; [39 14],[132.81104651 158.18895349] ; [24.18895349 28.81104651],1
s8,1,3e-05,17.406728,[ 64 230] ; [26 27],[ 76.25360231 217.74639769] ; [13.74639769 39.25360231],1
p6,1,0.001216,10.465339,[ 88 205] ; [28 25],[ 98.23121387 194.76878613] ; [17.76878613 35.23121387],0
s7,1,0.007896,7.056828,[ 74 208] ; [22 27],[ 81.78851964 200.21148036] ; [14.21148036 34.78851964],0
p11,1,0.018889,5.511734,[239  58] ; [35 18],[232.50857143  64.49142857] ; [41.49142857 11.50857143],0
r1,1,0.020344,5.38217,[224  72] ; [32 21],[217.12320917  78.87679083] ; [38.87679083 14.12320917],0
s5,1,0.02319,5.15418,[ 64 228] ; [19 33],[ 70.45348837 221.54651163] ; [12.54651163 39.45348837],0
s4,1,0.052822,3.749557,[ 30 264] ; [10 41],[ 34.08695652 259.91304348] ; [ 5.91304348 45.08695652],0
p7,1,0.077718,3.111988,[166 126] ; [37 16],[171.81449275 120.18550725] ; [31.18550725 21.81449275],0
n1,1,0.092068,2.837838,[25 49] ; [ 2 14],[22.2 51.8] ; [ 4.8 11.2],0
a1,1,0.092454,2.831118,[ 12 285] ; [ 5 48],[ 14.42571429 282.57428571] ; [ 2.57428571 50.42571429],0
n3,1,0.093325,2.816066,[53 21] ; [8 8],[50.15555556 23.84444444] ; [10.84444444  5.15555556],0
u1,1,0.098288,2.733113,[ 41 256] ; [12 41],[ 44.97428571 252.02571429] ; [ 8.02571429 44.97428571],0
b5,1,0.188019,1.733074,[179 118] ; [37 16],[183.29142857 113.70857143] ; [32.70857143 20.29142857],0
s1,1,0.204023,1.613337,[  4 291] ; [ 2 50],[  5.10086455 289.89913545] ; [ 0.89913545 51.10086455],0
d4,1,0.210308,1.569304,[235  61] ; [46  7],[238.32664756  57.67335244] ; [42.67335244 10.32664756],0
p12,1,0.213678,1.546332,[ 18 277] ; [ 1 52],[ 16.10632184 278.89367816] ; [ 2.89367816 50.10632184],0
a4,1,0.275279,1.190251,[121 174] ; [26 27],[124.61206897 170.38793103] ; [22.38793103 30.61206897],0
p3,1,0.309472,1.032929,[134 162] ; [28 25],[137.3982808 158.6017192] ; [24.6017192 28.3982808],0
v3,1,0.349105,0.876708,[103 187] ; [22 30],[105.99415205 184.00584795] ; [19.00584795 32.99415205],0
d1,1,0.356764,0.849252,[159 138] ; [32 21],[162.07714286 134.92285714] ; [28.92285714 24.07714286],0
p4,1,0.382806,0.761671,[159 136] ; [32 21],[161.91091954 133.08908046] ; [29.08908046 23.91091954],0
d3,1,0.412004,0.67301,[194 103] ; [37 15],[196.58166189 100.41833811] ; [34.41833811 17.58166189],0
v1,1,0.441611,0.592092,[143 149] ; [29 24],[145.57681159 146.42318841] ; [26.42318841 26.57681159],0
v2,1,0.456322,0.554901,[153 136] ; [31 22],[155.48538012 133.51461988] ; [28.51461988 24.48538012],0
a3,1,0.456617,0.554175,[191 105] ; [37 16],[193.37535817 102.62464183] ; [34.62464183 18.37535817],0
d5,1,0.487884,0.48119,[233  64] ; [43  9],[234.87679083  62.12320917] ; [41.12320917 10.87679083],0
a6,1,0.501384,0.452005,[199  98] ; [33 20],[196.86857143 100.13142857] ; [35.13142857 17.86857143],0
a2,1,0.521017,0.41188,[ 56 241] ; [12 41],[ 57.70285714 239.29714286] ; [10.29714286 42.70285714],0
p9,1,0.534811,0.385242,[235  55] ; [41 12],[233.35276968  56.64723032] ; [42.64723032 10.35276968],0
p1,1,0.54295,0.3701,[ 24 273] ; [ 3 50],[ 22.91142857 274.08857143] ; [ 4.08857143 48.91142857],0
n2,1,0.5818,0.303333,[51 24] ; [12  4],[51.92307692 23.07692308] ; [11.07692308  4.92307692],0
