Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,42.709397,[32 53] ; [267  91],[57.37020316 27.62979684] ; [241.62979684 116.37020316],1
p10,1,2e-06,22.467711,[45 39] ; [279  75],[62.1369863 21.8630137] ; [261.8630137  92.1369863],1
n4,1,9e-06,19.677384,[46 40] ; [278  82],[62.47533632 23.52466368] ; [261.52466368  98.47533632],1
p9,1,0.000109,14.971205,[54 31] ; [294  62],[67.07482993 17.92517007] ; [280.92517007  75.07482993],1
p11,1,0.000345,12.809472,[56 30] ; [298  63],[68.10738255 17.89261745] ; [285.89261745  75.10738255],1
b1,1,0.004991,7.882585,[42 44] ; [118 243],[30.78299776 55.21700224] ; [129.21700224 231.78299776],0
v4,1,0.01016,6.606547,[73 11] ; [341  19],[78.32432432  5.67567568] ; [335.67567568  24.32432432],0
s1,1,0.012516,6.236332,[ 5 80] ; [  5 352],[ 1.92307692 83.07692308] ; [  8.07692308 348.92307692],0
r2,1,0.021898,5.253873,[74 12] ; [331  23],[79.15909091  6.84090909] ; [325.84090909  28.15909091],0
v1,1,0.040693,4.188755,[32 53] ; [176 176],[40.4576659 44.5423341] ; [167.5423341 184.4576659],0
p3,1,0.041194,4.168024,[29 55] ; [169 192],[37.3752809 46.6247191] ; [160.6247191 200.3752809],0
b3,1,0.056352,3.641633,[12 37] ; [ 82 128],[17.78378378 31.21621622] ; [ 76.21621622 133.78378378],0
b2,1,0.056352,3.641633,[12 37] ; [ 82 128],[17.78378378 31.21621622] ; [ 76.21621622 133.78378378],0
v3,1,0.059861,3.54122,[20 59] ; [129 225],[27.18475751 51.81524249] ; [121.81524249 232.18475751],0
p4,1,0.068051,3.329407,[36 48] ; [193 165],[43.52036199 40.47963801] ; [185.47963801 172.52036199],0
p6,1,0.070603,3.268942,[17 63] ; [112 244],[23.66972477 56.33027523] ; [105.33027523 250.66972477],0
u2,1,0.078643,3.092716,[20 10] ; [60 63],[15.68627451 14.31372549] ; [64.31372549 58.68627451],0
r4,1,0.083338,2.998571,[73 13] ; [329  32],[77.34228188  8.65771812] ; [324.65771812  36.34228188],0
s7,1,0.090122,2.872196,[15 64] ; [ 98 248],[21.00470588 57.99529412] ; [ 91.99529412 254.00470588],0
d1,1,0.099352,2.715918,[37 49] ; [191 170],[43.86577181 42.13422819] ; [184.13422819 176.86577181],0
s5,1,0.105747,2.616652,[10 72] ; [ 70 282],[15.11520737 66.88479263] ; [ 64.88479263 287.11520737],0
s6,1,0.123827,2.368231,[33 53] ; [168 185],[39.37585421 46.62414579] ; [161.62414579 191.37585421],0
p12,1,0.140569,2.171714,[ 1 82] ; [ 17 340],[ 3.39545455 79.60454545] ; [ 14.60454545 342.39545455],0
p8,1,0.145285,2.121065,[36 48] ; [183 171],[42. 42.] ; [177. 177.],0
p2,1,0.147002,2.103092,[63 21] ; [295  65],[67.72972973 16.27027027] ; [290.27027027  69.72972973],0
p7,1,0.149105,2.081379,[44 39] ; [220 137],[49.8 33.2] ; [214.2 142.8],0
s8,1,0.235957,1.404585,[17 69] ; [ 93 266],[21.25842697 64.74157303] ; [ 88.74157303 270.25842697],0
p5,1,0.240329,1.37866,[ 5 80] ; [ 36 325],[ 7.81390135 77.18609865] ; [ 33.18609865 327.81390135],0
d4,1,0.254527,1.298286,[62 23] ; [284  77],[65.94170404 19.05829596] ; [280.05829596  80.94170404],0
d3,1,0.258862,1.274834,[51 34] ; [240 121],[55.45964126 29.54035874] ; [235.54035874 125.45964126],0
u1,1,0.285905,1.138805,[ 8 78] ; [ 49 312],[10.96644295 75.03355705] ; [ 46.03355705 314.96644295],0
a8,1,0.305225,1.051224,[ 7 73] ; [ 42 283],[ 9.67901235 70.32098765] ; [ 39.32098765 285.67901235],0
s3,1,0.394901,0.723796,[24 61] ; [ 85 272],[20.96153846 64.03846154] ; [ 88.03846154 268.96153846],0
b4,1,0.4065,0.689015,[47 39] ; [215 146],[50.40715884 35.59284116] ; [211.59284116 149.40715884],0
a5,1,0.427815,0.628748,[56 30] ; [251 110],[59.06487696 26.93512304] ; [247.93512304 113.06487696],0
a7,1,0.429709,0.623609,[58 28] ; [259 102],[60.98881432 25.01118568] ; [256.01118568 104.98881432],0
v2,1,0.431661,0.618351,[40 40] ; [192 158],[43.1627907 36.8372093] ; [188.8372093 161.1627907],0
u3,1,0.462554,0.539708,[17 13] ; [61 63],[15.19480519 14.80519481] ; [62.80519481 61.19480519],0
b5,1,0.511742,0.430503,[55 31] ; [217 144],[52.3310962 33.6689038] ; [219.6689038 141.3310962],0
a2,1,0.543521,0.369052,[14 72] ; [ 69 292],[15.96868009 70.03131991] ; [ 67.03131991 293.96868009],0
r1,1,0.551551,0.354546,[68 18] ; [273  86],[65.9011236 20.0988764] ; [275.0988764  83.9011236],0
d5,1,0.572508,0.318505,[65 21] ; [283  78],[66.95302013 19.04697987] ; [281.04697987  79.95302013],0
n2,1,0.640374,0.218254,[20 10] ; [57 23],[21.  9.] ; [56. 24.],0
a1,1,0.720467,0.128046,[ 2 84] ; [ 11 350],[ 2.50111857 83.49888143] ; [ 10.49888143 350.50111857],0
a4,1,0.731532,0.11771,[33 53] ; [145 214],[34.4 51.6] ; [143.6 215.4],0
p1,1,0.748507,0.10279,[ 7 78] ; [ 26 334],[ 6.30337079 78.69662921] ; [ 26.69662921 333.30337079],0
u4,1,0.769063,0.086201,[ 1 85] ; [  3 358],[ 0.76957494 85.23042506] ; [  3.23042506 357.76957494],0
n3,1,0.811863,0.056655,[21  7] ; [61 18],[21.45794393  6.54205607] ; [60.54205607 18.45794393],0
n1,1,0.853463,0.034115,[ 9 20] ; [26 53],[ 9.39814815 19.60185185] ; [25.60185185 53.39814815],0
a6,1,0.867287,0.027924,[59 27] ; [251 110],[59.64205817 26.35794183] ; [250.35794183 110.64205817],0
s4,1,0.88783,0.019895,[ 8 78] ; [ 35 322],[ 8.3476298 77.6523702] ; [ 34.6523702 322.3476298],0
a3,1,0.913158,0.011893,[56 30] ; [236 123],[56.43146067 29.56853933] ; [235.56853933 123.43146067],0
d2,1,0.967031,0.001708,[37 49] ; [154 206],[36.82959641 49.17040359] ; [154.17040359 205.82959641],0
