Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,25.679111,[51  8] ; [16 26],[39.13861386 19.86138614] ; [27.86138614 14.13861386],1
s3,1,0.000529,12.008845,[33 25] ; [ 9 32],[24.60606061 33.39393939] ; [17.39393939 23.60606061],1
s2,1,0.004878,7.924004,[28 29] ; [ 9 33],[21.3030303 35.6969697] ; [15.6969697 26.3030303],0
n6,1,0.009358,6.753242,[47 11] ; [24 18],[41.18 16.82] ; [29.82 12.18],0
s8,1,0.013289,6.130268,[23 35] ; [ 7 35],[17.4 40.6] ; [12.6 29.4],0
s7,1,0.032951,4.548325,[27 29] ; [10 28],[22.04255319 33.95744681] ; [14.95744681 23.04255319],0
v4,1,0.035776,4.40774,[53  5] ; [32 10],[49.3  8.7] ; [35.7  6.3],0
r2,1,0.040096,4.213812,[56  2] ; [34  6],[53.26530612  4.73469388] ; [36.73469388  3.26530612],0
d2,1,0.046418,3.966356,[49  7] ; [30 12],[45.14285714 10.85714286] ; [33.85714286  8.14285714],0
v2,1,0.061948,3.484444,[24 32] ; [26 16],[28.57142857 27.42857143] ; [21.42857143 20.57142857],0
a5,1,0.062051,3.481697,[51  8] ; [30 12],[47.31683168 11.68316832] ; [33.68316832  8.31683168],0
b2,1,0.067181,3.350579,[18 23] ; [ 6 21],[14.47058824 26.52941176] ; [ 9.52941176 17.47058824],0
b3,1,0.067181,3.350579,[18 23] ; [ 6 21],[14.47058824 26.52941176] ; [ 9.52941176 17.47058824],0
a2,1,0.094213,2.80087,[25 34] ; [11 31],[21.02970297 37.97029703] ; [14.97029703 27.02970297],0
p9,1,0.12358,2.371353,[25 31] ; [12 29],[21.36082474 34.63917526] ; [15.63917526 25.36082474],0
a1,1,0.128765,2.307325,[ 6 53] ; [ 1 41],[ 4.08910891 54.91089109] ; [ 2.91089109 39.08910891],0
a4,1,0.146502,2.108301,[40 18] ; [23 19],[36.54 21.46] ; [26.46 15.54],0
