Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,102.749286,[192  81] ; [ 50 160],[136.7826087 136.2173913] ; [105.2173913 104.7826087],1
s2,1,0.0,89.96943,[206  68] ; [ 66 141],[154.94386694 119.05613306] ; [117.05613306  89.94386694],1
s3,1,0.0,62.596802,[205  67] ; [ 81 124],[163.08595388 108.91404612] ; [122.91404612  82.08595388],1
s6,1,0.0,46.629381,[231  38] ; [119  86],[198.62869198  70.37130802] ; [151.37130802  53.62869198],1
a3,1,0.0,36.235122,[229  45] ; [124  86],[199.83884298  74.16115702] ; [153.16115702  56.83884298],1
s5,1,0.0,25.673066,[127 136] ; [ 51 151],[100.67526882 162.32473118] ; [ 77.32473118 124.67526882],1
n6,1,0.000165,14.193443,[252  21] ; [168  40],[238.37837838  34.62162162] ; [181.62162162  26.37837838],1
n5,1,0.000448,12.320712,[234  39] ; [153  57],[218.73913043  54.26086957] ; [168.26086957  41.73913043],1
p5,1,0.000456,12.287124,[ 58 213] ; [ 20 190],[ 43.94594595 227.05405405] ; [ 34.05405405 175.94594595],1
p9,1,0.000787,11.27229,[252  23] ; [170  39],[239.77272727  35.22727273] ; [182.22727273  26.77272727],1
p6,1,0.00079,11.263597,[153 120] ; [ 84 123],[134.79375 138.20625] ; [102.20625 104.79375],1
d2,1,0.001478,10.105495,[165 110] ; [ 95 114],[147.72727273 127.27272727] ; [112.27272727  96.72727273],0
u4,1,0.003629,8.460481,[ 14 261] ; [  1 209],[  8.50515464 266.49484536] ; [  6.49484536 203.50515464],0
u1,1,0.005548,7.691472,[ 72 203] ; [ 33 177],[ 59.53608247 215.46391753] ; [ 45.46391753 164.53608247],0
a2,1,0.005971,7.558992,[ 87 188] ; [ 43 167],[ 73.71134021 201.28865979] ; [ 56.28865979 153.71134021],0
v3,1,0.00621,7.488382,[125 139] ; [ 69 130],[110.61771058 153.38228942] ; [ 83.38228942 115.61771058],0
n4,1,0.007034,7.264264,[235  39] ; [160  50],[223.61570248  50.38429752] ; [171.38429752  38.61570248],0
a8,1,0.007987,7.036361,[ 43 206] ; [ 16 172],[ 33.61784897 215.38215103] ; [ 25.38215103 162.61784897],0
p7,1,0.014599,5.964253,[211  60] ; [142  67],[199.29791667  71.70208333] ; [153.70208333  55.29791667],0
p3,1,0.018077,5.588642,[195  79] ; [128  82],[182.8553719  91.1446281] ; [140.1446281  69.8553719],0
a4,1,0.019742,5.434608,[146 128] ; [ 89 120],[133.3126294 140.6873706] ; [101.6873706 107.3126294],0
n1,1,0.024041,5.091673,[27 23] ; [11 26],[21.83908046 28.16091954] ; [16.16091954 20.83908046],0
p10,1,0.03181,4.60872,[242  32] ; [170  39],[233.72256729  40.27743271] ; [178.27743271  30.72256729],0
p12,1,0.031881,4.604893,[ 31 243] ; [ 12 198],[ 24.34297521 249.65702479] ; [ 18.65702479 191.34297521],0
a1,1,0.03251,4.571409,[ 18 257] ; [  5 205],[ 13.04123711 261.95876289] ; [  9.95876289 200.04123711],0
a5,1,0.035141,4.438322,[226  49] ; [156  54],[216.59793814  58.40206186] ; [165.40206186  44.59793814],0
d3,1,0.040164,4.210946,[215  60] ; [147  63],[205.25773196  69.74226804] ; [156.74226804  53.25773196],0
u2,1,0.042593,4.111488,[32 14] ; [43 41],[26.53846154 19.46153846] ; [48.46153846 35.53846154],0
d1,1,0.05054,3.823437,[191  84] ; [128  82],[180.87628866  94.12371134] ; [138.12371134  71.87628866],0
p2,1,0.0748,3.174411,[252  22] ; [181  27],[246.14522822  27.85477178] ; [186.85477178  21.14522822],0
d4,1,0.12458,2.35878,[236  38] ; [170  40],[229.84297521  44.15702479] ; [176.15702479  33.84297521],0
a7,1,0.147349,2.099479,[200  75] ; [164  45],[206.81818182  68.18181818] ; [157.18181818  51.81818182],0
s4,1,0.162438,1.951381,[ 55 219] ; [ 31 174],[ 49.19415449 224.80584551] ; [ 36.80584551 168.19415449],0
v4,1,0.18073,1.79161,[269   5] ; [202   8],[266.64049587   7.35950413] ; [204.35950413   5.64049587],0
r3,1,0.287692,1.130392,[268   7] ; [201   9],[265.92783505   9.07216495] ; [203.07216495   6.92783505],0
