Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001327,10.304871,[37 26] ; [84 19],[45.92168675 17.07831325] ; [75.07831325 27.92168675],0
v4,1,0.001538,10.033118,[49 13] ; [96  5],[55.15337423  6.84662577] ; [89.84662577 11.15337423],0
p11,1,0.00223,9.349716,[29 34] ; [72 31],[38.3313253 24.6686747] ; [62.6686747 40.3313253],0
r3,1,0.003215,8.681491,[48 14] ; [96  7],[54.10909091  7.89090909] ; [89.89090909 13.10909091],0
b1,1,0.006151,7.505413,[31 32] ; [29 74],[22.77108434 40.22891566] ; [37.22891566 65.77108434],0
s1,1,0.007202,7.221867,[ 6 56] ; [  1 102],[ 2.63030303 59.36969697] ; [ 4.36969697 98.63030303],0
s5,1,0.008534,6.917834,[ 7 53] ; [30 71],[13.78881988 46.21118012] ; [23.21118012 77.78881988],0
p2,1,0.014747,5.946388,[34 29] ; [74 28],[41.23636364 21.76363636] ; [66.76363636 35.23636364],0
s6,1,0.018504,5.547767,[22 40] ; [55 46],[29.28834356 32.71165644] ; [47.71165644 53.28834356],0
u2,1,0.04033,4.203934,[21 11] ; [17 24],[16.65753425 15.34246575] ; [21.34246575 19.65753425],0
r2,1,0.046504,3.963235,[49 14] ; [91 11],[53.45454545  9.54545455] ; [86.54545455 15.45454545],0
p9,1,0.054999,3.682121,[37 24] ; [75 25],[42.43478261 18.56521739] ; [69.56521739 30.43478261],0
p10,1,0.060088,3.53496,[34 27] ; [71 30],[39.53703704 21.46296296] ; [65.46296296 35.53703704],0
s4,1,0.092315,2.833537,[10 53] ; [28 75],[14.42168675 48.57831325] ; [23.57831325 79.42168675],0
n5,1,0.106532,2.604931,[17 45] ; [41 62],[21.79393939 40.20606061] ; [36.20606061 66.79393939],0
a1,1,0.122188,2.389052,[ 3 60] ; [  1 102],[ 1.51807229 61.48192771] ; [  2.48192771 100.51807229],0
n2,1,0.127838,2.318561,[14 12] ; [35 14],[16.98666667  9.01333333] ; [32.01333333 16.98666667],0
a8,1,0.132728,2.260302,[ 1 58] ; [ 7 91],[ 3.00636943 55.99363057] ; [ 4.99363057 93.00636943],0
a3,1,0.183002,1.773074,[31 32] ; [61 41],[35.12727273 27.87272727] ; [56.87272727 45.12727273],0
u3,1,0.18335,1.77026,[20 11] ; [20 21],[17.22222222 13.77777778] ; [22.77777778 18.22222222],0
a5,1,0.202223,1.626248,[26 37] ; [53 50],[29.98192771 33.01807229] ; [49.01807229 53.98192771],0
r1,1,0.204959,1.606684,[38 25] ; [72 31],[41.74698795 21.25301205] ; [68.25301205 34.74698795],0
