Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,53.743127,[109 141] ; [107  22],[142.48021108 107.51978892] ; [73.51978892 55.48021108],1
p4,1,0.0,44.812483,[112 143] ; [105  27],[142.98449612 112.01550388] ; [74.01550388 57.98449612],1
p8,1,0.0,40.240556,[ 93 162] ; [93 39],[122.55813953 132.44186047] ; [63.44186047 68.55813953],1
p3,1,1e-06,23.508914,[ 87 168] ; [79 53],[109.37984496 145.62015504] ; [56.62015504 75.37984496],1
s7,1,1e-05,19.605324,[ 86 157] ; [76 52],[106.10781671 136.89218329] ; [55.89218329 72.10781671],1
s5,1,1.9e-05,18.324409,[ 60 191] ; [57 68],[ 78.1037234 172.8962766] ; [38.8962766 86.1037234],1
p2,1,8.2e-05,15.514491,[192  64] ; [121  11],[206.51546392  49.48453608] ; [106.48453608  25.51546392],1
p5,1,0.000262,13.327726,[ 17 236] ; [ 25 107],[ 27.6 225.4] ; [ 14.4 117.6],1
s8,1,0.00044,12.355351,[ 82 174] ; [66 65],[ 97.90180879 158.09819121] ; [50.09819121 80.90180879],1
d1,1,0.000698,11.494381,[113 144] ; [82 50],[128.83033419 128.16966581] ; [66.16966581 65.83033419],1
p1,1,0.000788,11.270427,[ 13 242] ; [ 20 112],[ 21.74418605 233.25581395] ; [ 11.25581395 120.74418605],1
s6,1,0.003288,8.640499,[149 105] ; [94 33],[162.  92.] ; [81. 46.],0
b2,1,0.003547,8.502126,[ 41 107] ; [40 46],[51.23076923 96.76923077] ; [29.76923077 56.23076923],0
b3,1,0.003547,8.502126,[ 41 107] ; [40 46],[51.23076923 96.76923077] ; [29.76923077 56.23076923],0
s2,1,0.004841,7.937886,[106 148] ; [75 57],[119.10362694 134.89637306] ; [61.89637306 70.10362694],0
a4,1,0.005268,7.784893,[ 95 161] ; [68 63],[107.82428941 148.17571059] ; [55.17571059 75.82428941],0
n4,1,0.006259,7.474084,[174  82] ; [107  25],[185.40206186  70.59793814] ; [95.59793814 36.40206186],0
p9,1,0.006764,7.334468,[186  64] ; [114  18],[196.33507853  53.66492147] ; [103.66492147  28.33507853],0
d3,1,0.008275,6.972959,[150 106] ; [94 36],[161.8238342  94.1761658] ; [82.1761658 47.8238342],0
p10,1,0.01546,5.863245,[178  76] ; [106  24],[187.85416667  66.14583333] ; [96.14583333 33.85416667],0
p11,1,0.016501,5.74865,[177  80] ; [106  26],[186.96915167  70.03084833] ; [96.03084833 35.96915167],0
r4,1,0.01765,5.630579,[218  39] ; [123   9],[225.28791774  31.71208226] ; [115.71208226  16.28791774],0
r2,1,0.018888,5.51186,[235  22] ; [126   3],[240.35492228  16.64507772] ; [120.64507772   8.35492228],0
n6,1,0.020079,5.405035,[201  56] ; [116  16],[209.43187661  47.56812339] ; [107.56812339  24.43187661],0
s4,1,0.023687,5.11743,[ 45 211] ; [35 92],[ 53.47258486 202.52741514] ; [ 26.52741514 100.47258486],0
b5,1,0.026278,4.937618,[168  89] ; [71 61],[157.89974293  99.10025707] ; [81.10025707 50.89974293],0
r1,1,0.02772,4.84537,[176  79] ; [105  27],[185.15503876  69.84496124] ; [95.84496124 36.15503876],0
d4,1,0.032992,4.546179,[186  70] ; [108  23],[194.48062016  61.51937984] ; [99.51937984 31.48062016],0
r3,1,0.047847,3.915352,[230  27] ; [125   6],[235.14175258  21.85824742] ; [119.85824742  11.14175258],0
d5,1,0.067753,3.336627,[185  71] ; [105  25],[192.33160622  63.66839378] ; [97.66839378 32.33160622],0
n5,1,0.072039,3.235931,[175  81] ; [101  30],[182.57364341  73.42635659] ; [93.42635659 37.57364341],0
p12,1,0.08072,3.05035,[  9 246] ; [ 10 122],[ 12.51937984 242.48062016] ; [  6.48062016 125.51937984],0
b4,1,0.086618,2.936136,[150 107] ; [65 67],[142.0437018 114.9562982] ; [72.9562982 59.0437018],0
a3,1,0.108185,2.580536,[156  99] ; [91 40],[163.17357513  91.82642487] ; [83.82642487 47.17357513],0
s3,1,0.137063,2.210631,[131 123] ; [78 53],[137.88571429 116.11428571] ; [71.11428571 59.88571429],0
a5,1,0.166331,1.915701,[163  94] ; [93 39],[169.1311054  87.8688946] ; [86.8688946 45.1311054],0
a1,1,0.195958,1.672243,[  7 250] ; [  7 125],[  9.24935733 247.75064267] ; [  4.75064267 127.24935733],0
d2,1,0.246845,1.341073,[106 149] ; [63 69],[111.35658915 143.64341085] ; [57.64341085 74.35658915],0
a6,1,0.270389,1.21477,[164  92] ; [77 55],[159.01030928  96.98969072] ; [81.98969072 50.01030928],0
v1,1,0.28177,1.158533,[ 89 161] ; [54 77],[ 93.832021 156.167979] ; [49.167979 81.832021],0
u1,1,0.346569,0.885979,[ 32 225] ; [ 21 111],[ 35.01542416 221.98457584] ; [ 17.98457584 114.01542416],0
n2,1,0.385275,0.753803,[56 24] ; [25  7],[57.85714286 22.14285714] ; [23.14285714  8.85714286],0
a2,1,0.385848,0.751986,[ 47 210] ; [ 29 103],[ 50.21079692 206.78920308] ; [ 25.78920308 106.21079692],0
n1,1,0.414994,0.664448,[30 48] ; [15 17],[31.90909091 46.09090909] ; [13.09090909 18.90909091],0
v3,1,0.444867,0.583696,[ 43 206] ; [ 27 105],[ 45.7480315 203.2519685] ; [ 24.2519685 107.7480315],0
s1,1,0.476326,0.507263,[ 14 240] ; [  5 125],[ 12.56770833 241.43229167] ; [  6.43229167 123.56770833],0
b1,1,0.613965,0.254441,[108 149] ; [59 73],[110.33161954 146.66838046] ; [56.66838046 75.33161954],0
u3,1,0.624426,0.239696,[58 42] ; [25 15],[59.28571429 40.71428571] ; [23.71428571 16.28571429],0
n3,1,0.763555,0.09049,[52 25] ; [20 11],[51.33333333 25.66666667] ; [20.66666667 10.33333333],0
a8,1,0.769149,0.086135,[ 27 213] ; [ 15 107],[ 27.84530387 212.15469613] ; [ 14.15469613 107.84530387],0
