Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,26.348492,[169  10] ; [61 24],[155.9469697  23.0530303] ; [74.0530303 10.9469697],1
p10,1,0.0,25.840616,[141  39] ; [39 44],[123.19391635  56.80608365] ; [56.80608365 26.19391635],1
p9,1,0.0,25.54389,[149  30] ; [44 38],[132.36398467  46.63601533] ; [60.63601533 21.36398467],1
p4,1,3e-06,22.123018,[99 82] ; [20 64],[81.27924528 99.72075472] ; [37.72075472 46.27924528],1
v4,1,5e-06,20.944392,[168  12] ; [62 23],[156.22641509  23.77358491] ; [73.77358491 11.22641509],1
a1,1,4e-05,16.875762,[  3 178] ; [12 73],[ 10.20676692 170.79323308] ; [ 4.79323308 80.20676692],1
r4,1,4e-05,16.858317,[158  23] ; [56 29],[145.61654135  35.38345865] ; [68.38345865 16.61654135],1
p8,1,0.000161,14.243315,[ 55 125] ; [ 8 77],[ 42.79245283 137.20754717] ; [20.20754717 64.79245283],1
b5,1,0.000191,13.913985,[128  53] ; [40 45],[114.31578947  66.68421053] ; [53.68421053 31.31578947],1
p11,1,0.000242,13.473585,[140  41] ; [47 38],[127.2443609  53.7556391] ; [59.7556391 25.2443609],1
v1,1,0.000255,13.375753,[92 82] ; [23 58],[78.47058824 95.52941176] ; [36.52941176 44.47058824],1
d5,1,0.001337,10.290345,[146  35] ; [53 32],[135.40977444  45.59022556] ; [63.59022556 21.40977444],0
s3,1,0.003105,8.744479,[99 79] ; [29 52],[87.96911197 90.03088803] ; [40.03088803 40.96911197],0
v2,1,0.004553,8.048776,[92 82] ; [27 53],[81.51968504 92.48031496] ; [37.48031496 42.51968504],0
n6,1,0.017041,5.692096,[155  25] ; [63 22],[148.0754717  31.9245283] ; [69.9245283 15.0754717],0
b1,1,0.018178,5.57889,[ 64 117] ; [43 42],[ 72.80827068 108.19172932] ; [34.19172932 50.80827068],0
s6,1,0.019166,5.486277,[112  66] ; [40 44],[103.26717557  74.73282443] ; [48.73282443 35.26717557],0
s2,1,0.019625,5.444933,[87 90] ; [28 55],[78.28846154 98.71153846] ; [36.71153846 46.28846154],0
d4,1,0.054611,3.693916,[146  34] ; [60 25],[139.9245283  40.0754717] ; [66.0754717 18.9245283],0
p6,1,0.059191,3.559908,[ 36 143] ; [ 9 75],[ 30.62737643 148.37262357] ; [14.37262357 69.62737643],0
r1,1,0.060618,3.520405,[139  42] ; [56 29],[132.68796992  48.31203008] ; [62.31203008 22.68796992],0
r2,1,0.078879,3.087851,[168  12] ; [72 11],[164.25855513  15.74144487] ; [75.74144487  7.25855513],0
p3,1,0.086301,2.94206,[ 68 112] ; [23 62],[ 61.81132075 118.18867925] ; [29.18867925 55.81132075],0
a7,1,0.127975,2.316897,[127  53] ; [52 33],[121.58490566  58.41509434] ; [57.41509434 27.58490566],0
s7,1,0.143917,2.135565,[77 92] ; [29 52],[71.656 97.344] ; [34.344 46.656],0
u4,1,0.147526,2.097645,[  3 178] ; [ 4 81],[  4.76315789 176.23684211] ; [ 2.23684211 82.76315789],0
u3,1,0.164915,1.928571,[31 25] ; [11 17],[28. 28.] ; [14. 14.],0
u1,1,0.169903,1.883797,[ 28 153] ; [19 66],[ 31.98120301 149.01879699] ; [15.01879699 69.98120301],0
b2,1,0.200635,1.637748,[37 67] ; [27 32],[40.83435583 63.16564417] ; [23.16564417 35.83435583],0
b3,1,0.200635,1.637748,[37 67] ; [27 32],[40.83435583 63.16564417] ; [23.16564417 35.83435583],0
a5,1,0.276813,1.182668,[139  42] ; [60 25],[135.40977444  45.59022556] ; [63.59022556 21.40977444],0
a8,1,0.283438,1.150531,[ 22 141] ; [ 7 73],[ 19.4526749 143.5473251] ; [ 9.5473251 70.4526749],0
d1,1,0.289371,1.122546,[102  79] ; [42 43],[97.98496241 83.01503759] ; [46.01503759 38.98496241],0
d3,1,0.312783,1.018887,[116  65] ; [49 36],[112.27443609  68.72556391] ; [52.72556391 32.27443609],0
n1,1,0.331051,0.94478,[18 20] ; [20 14],[20.05555556 17.94444444] ; [17.94444444 16.05555556],0
b4,1,0.357008,0.848392,[115  66] ; [49 36],[111.59398496  69.40601504] ; [52.40601504 32.59398496],0
a2,1,0.372024,0.796892,[ 36 145] ; [21 64],[ 38.78571429 142.21428571] ; [18.21428571 66.78571429],0
s4,1,0.384905,0.754979,[ 23 156] ; [14 69],[ 25.27862595 153.72137405] ; [11.72137405 71.27862595],0
p1,1,0.387409,0.74706,[ 17 163] ; [11 74],[ 19.01886792 160.98113208] ; [ 8.98113208 76.01886792],0
n3,1,0.422361,0.643736,[29 10] ; [21 11],[27.46478873 11.53521127] ; [22.53521127  9.46478873],0
n5,1,0.438966,0.598984,[149  31] ; [67 18],[146.71698113  33.28301887] ; [69.28301887 15.71698113],0
s5,1,0.601862,0.272196,[ 39 129] ; [16 63],[ 37.40890688 130.59109312] ; [17.59109312 61.40890688],0
s1,1,0.612009,0.25726,[  8 170] ; [ 5 79],[  8.83206107 169.16793893] ; [ 4.16793893 79.83206107],0
v3,1,0.656235,0.198129,[ 60 115] ; [29 49],[ 61.56126482 113.43873518] ; [27.43873518 50.56126482],0
a6,1,0.723718,0.124958,[119  62] ; [54 31],[117.71804511  63.28195489] ; [55.28195489 29.71804511],0
p5,1,0.728868,0.120154,[ 13 168] ; [ 5 78],[ 12.34090909 168.65909091] ; [ 5.65909091 77.34090909],0
u2,1,0.757354,0.095455,[30 26] ; [14 14],[29.33333333 26.66666667] ; [14.66666667 13.33333333],0
p12,1,0.781185,0.077159,[ 15 164] ; [ 8 77],[ 15.59469697 163.40530303] ; [ 7.40530303 77.59469697],0
n2,1,0.836386,0.04265,[27 12] ; [25 10],[27.40540541 11.59459459] ; [24.59459459 10.40540541],0
d2,1,0.862857,0.029839,[95 84] ; [45 38],[95.64885496 83.35114504] ; [44.35114504 38.64885496],0
s8,1,0.871986,0.025965,[ 65 114] ; [30 55],[ 64.41287879 114.58712121] ; [30.58712121 54.41287879],0
a3,1,0.949816,0.003961,[125  56] ; [57 26],[124.78030303  56.21969697] ; [57.21969697 25.78030303],0
a4,1,0.972758,0.001166,[89 92] ; [41 42],[89.12878788 91.87121212] ; [40.87121212 42.12878788],0
