Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.002079,9.478811,[16  6] ; [12 26],[10.26666667 11.73333333] ; [17.73333333 20.26666667],0
r4,1,0.010154,6.60776,[16  6] ; [15 24],[11.18032787 10.81967213] ; [19.81967213 19.18032787],0
s8,1,0.014524,5.973283,[ 7 15] ; [ 3 36],[ 3.60655738 18.39344262] ; [ 6.39344262 32.60655738],0
p2,1,0.018275,5.569596,[17  5] ; [18 21],[12.62295082  9.37704918] ; [22.37704918 16.62295082],0
u3,1,0.022856,5.179414,[8 5] ; [ 6 19],[4.78947368 8.21052632] ; [ 9.21052632 15.78947368],0
b5,1,0.044805,4.025961,[16  6] ; [18 21],[12.26229508  9.73770492] ; [21.73770492 17.26229508],0
n6,1,0.045105,4.014702,[16  6] ; [17 20],[12.30508475  9.69491525] ; [20.69491525 16.30508475],0
p3,1,0.050278,3.83215,[ 9 13] ; [ 7 32],[ 5.7704918 16.2295082] ; [10.2295082 28.7704918],0
p8,1,0.051269,3.799461,[10 11] ; [ 9 30],[ 6.65 14.35] ; [12.35 26.65],0
s3,1,0.051436,3.794008,[15  7] ; [16 22],[11.36666667 10.63333333] ; [19.63333333 18.36666667],0
s7,1,0.054531,3.696364,[10 12] ; [ 8 29],[ 6.71186441 15.28813559] ; [11.28813559 25.71186441],0
u2,1,0.07932,3.078772,[7 6] ; [ 6 18],[4.56756757 8.43243243] ; [ 8.43243243 15.56756757],0
r3,1,0.088222,2.906527,[17  5] ; [21 17],[13.93333333  8.06666667] ; [24.06666667 13.93333333],0
s6,1,0.088712,2.8976,[11 11] ; [11 28],[ 7.93442623 14.06557377] ; [14.06557377 24.93442623],0
s2,1,0.088712,2.8976,[11 11] ; [11 28],[ 7.93442623 14.06557377] ; [14.06557377 24.93442623],0
v2,1,0.088957,2.893152,[ 8 14] ; [ 6 30],[ 5.31034483 16.68965517] ; [ 8.68965517 27.31034483],0
d3,1,0.136709,2.214619,[11 11] ; [12 27],[ 8.29508197 13.70491803] ; [14.70491803 24.29508197],0
v4,1,0.162183,1.95375,[17  5] ; [22 15],[14.54237288  7.45762712] ; [24.45762712 12.54237288],0
n5,1,0.196412,1.668857,[12 10] ; [27 11],[14.3  7.7] ; [24.7 13.3],0
n3,1,0.199482,1.646161,[4 2] ; [ 7 12],[2.64 3.36] ; [ 8.36 10.64],0
n4,1,0.228951,1.447368,[11 11] ; [25 13],[13.2  8.8] ; [22.8 15.2],0
s4,1,0.297351,1.086039,[ 1 21] ; [ 5 34],[ 2.16393443 19.83606557] ; [ 3.83606557 35.16393443],0
a5,1,0.348249,0.879828,[10 12] ; [13 26],[ 8.29508197 13.70491803] ; [14.70491803 24.29508197],0
s5,1,0.400554,0.706662,[ 4 18] ; [ 4 34],[ 2.93333333 19.06666667] ; [ 5.06666667 32.93333333],0
p6,1,0.422543,0.643231,[ 6 16] ; [ 7 31],[ 4.76666667 17.23333333] ; [ 8.23333333 29.76666667],0
a1,1,0.434922,0.609645,[ 1 21] ; [ 4 35],[ 1.80327869 20.19672131] ; [ 3.19672131 35.80327869],0
p1,1,0.434922,0.609645,[ 1 21] ; [ 4 35],[ 1.80327869 20.19672131] ; [ 3.19672131 35.80327869],0
b4,1,0.457802,0.551264,[ 8 14] ; [18 21],[ 9.37704918 12.62295082] ; [16.62295082 22.37704918],0
d2,1,0.505887,0.442565,[ 4 18] ; [10 29],[ 5.04918033 16.95081967] ; [ 8.95081967 30.04918033],0
p10,1,0.511684,0.430622,[10 12] ; [14 24],[ 8.8 13.2] ; [15.2 22.8],0
p9,1,0.522869,0.40823,[12 10] ; [17 20],[10.81355932 11.18644068] ; [18.18644068 18.81355932],0
n1,1,0.600698,0.273945,[3 3] ; [ 8 13],[2.44444444 3.55555556] ; [ 8.55555556 12.44444444],0
a2,1,0.676472,0.174124,[ 1 21] ; [ 1 38],[ 0.72131148 21.27868852] ; [ 1.27868852 37.72131148],0
r1,1,0.693732,0.155075,[11 11] ; [17 21],[10.26666667 11.73333333] ; [17.73333333 20.26666667],0
a6,1,0.72041,0.1281,[ 8 14] ; [16 23],[ 8.6557377 13.3442623] ; [15.3442623 23.6557377],0
v1,1,0.754859,0.097493,[ 9 13] ; [14 24],[ 8.43333333 13.56666667] ; [14.56666667 23.43333333],0
r2,1,0.75706,0.095694,[17  5] ; [28 10],[16.5  5.5] ; [28.5  9.5],0
a7,1,0.800815,0.063652,[10 12] ; [16 22],[ 9.53333333 12.46666667] ; [16.46666667 21.53333333],0
b1,1,0.806396,0.060063,[12 10] ; [20 19],[11.54098361 10.45901639] ; [20.45901639 18.54098361],0
n2,1,0.82176,0.050752,[4 2] ; [15  6],[4.22222222 1.77777778] ; [14.77777778  6.22222222],0
a4,1,0.821916,0.050661,[ 3 19] ; [ 6 32],[ 3.3 18.7] ; [ 5.7 32.3],0
a3,1,0.847494,0.036986,[ 8 14] ; [14 22],[ 8.34482759 13.65517241] ; [13.65517241 22.34482759],0
s1,1,0.858252,0.031898,[ 2 20] ; [ 4 34],[ 2.2 19.8] ; [ 3.8 34.2],0
a8,1,0.870142,0.026725,[ 2 18] ; [ 4 31],[ 2.18181818 17.81818182] ; [ 3.81818182 31.18181818],0
d4,1,0.912909,0.011962,[ 9 13] ; [15 23],[ 8.8 13.2] ; [15.2 22.8],0
v3,1,0.983622,0.000421,[ 6 16] ; [10 27],[ 5.96610169 16.03389831] ; [10.03389831 26.96610169],0
