Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,90.658619,[ 6 53] ; [269  95],[38.356974 20.643026] ; [236.643026 127.356974],1
d4,1,0.0,65.760085,[31 28] ; [333  30],[50.89099526  8.10900474] ; [313.10900474  49.89099526],1
a4,1,1e-06,23.260184,[10 49] ; [184 179],[27.12322275 31.87677725] ; [166.87677725 196.12322275],1
a5,1,3.5e-05,17.134818,[34 25] ; [297  67],[46.1678487 12.8321513] ; [284.8321513  79.1678487],1
d2,1,3.6e-05,17.045331,[16 43] ; [203 159],[30.6912114 28.3087886] ; [188.3087886 173.6912114],1
d3,1,5.1e-05,16.398597,[31 28] ; [282  82],[43.6572104 15.3427896] ; [269.3427896  94.6572104],1
a2,1,0.000642,11.650682,[ 5 54] ; [108 256],[15.76122931 43.23877069] ; [ 97.23877069 266.76122931],1
u1,1,0.00119,10.506378,[ 3 56] ; [ 86 278],[12.41371158 46.58628842] ; [ 76.58628842 287.41371158],0
p3,1,0.020403,5.377073,[25 34] ; [213 151],[33.19621749 25.80378251] ; [204.80378251 159.19621749],0
p4,1,0.021436,5.291008,[31 27] ; [249 113],[38.66666667 19.33333333] ; [241.33333333 120.66666667],0
a3,1,0.031712,4.614004,[39 20] ; [286  77],[45.43838863 13.56161137] ; [279.56161137  83.43838863],0
s6,1,0.044492,4.037789,[33 25] ; [249 106],[39.60290557 18.39709443] ; [242.39709443 112.60290557],0
p1,1,0.046221,3.973516,[ 9 50] ; [ 27 336],[ 5.03317536 53.96682464] ; [ 30.96682464 332.03317536],0
p10,1,0.069084,3.304642,[45 13] ; [312  48],[49.53588517  8.46411483] ; [307.46411483  52.53588517],0
p9,1,0.073884,3.194546,[48 10] ; [325  34],[51.88009592  6.11990408] ; [321.11990408  37.88009592],0
s5,1,0.147639,2.096473,[16 41] ; [132 215],[20.88118812 36.11881188] ; [127.11881188 219.88118812],0
n4,1,0.16825,1.898469,[43 15] ; [297  66],[46.84085511 11.15914489] ; [293.15914489  69.84085511],0
a8,1,0.186135,1.747944,[ 5 49] ; [ 52 268],[ 8.22994652 45.77005348] ; [ 48.77005348 271.22994652],0
s2,1,0.192302,1.699894,[26 32] ; [194 165],[30.59952038 27.40047962] ; [189.40047962 169.59952038],0
a1,1,0.212614,1.553538,[ 1 58] ; [ 20 344],[ 2.92907801 56.07092199] ; [ 18.07092199 345.92907801],0
b1,1,0.246253,1.344439,[24 35] ; [120 244],[20.08510638 38.91489362] ; [123.91489362 240.08510638],0
