Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.000109,14.968809,[103 188] ; [47 32],[117.97297297 173.02702703] ; [32.02702703 46.97297297],1
s3,1,0.000115,14.86658,[ 95 192] ; [44 33],[109.59615385 177.40384615] ; [29.40384615 47.59615385],1
s6,1,0.000639,11.659263,[131 153] ; [53 25],[144.35359116 139.64640884] ; [39.64640884 38.35359116],1
p3,1,0.001375,10.23861,[108 184] ; [45 34],[120.42048518 171.57951482] ; [32.57951482 46.42048518],0
p6,1,0.001962,9.585095,[ 72 214] ; [34 45],[ 83.05753425 202.94246575] ; [22.94246575 56.05753425],0
d1,1,0.002187,9.385474,[144 150] ; [54 25],[156.06434316 137.93565684] ; [41.93565684 37.06434316],0
s2,1,0.002389,9.223921,[ 76 213] ; [34 43],[ 86.8579235 202.1420765] ; [23.1420765 53.8579235],0
p8,1,0.018151,5.581496,[138 151] ; [49 29],[147.25613079 141.74386921] ; [39.74386921 38.25613079],0
n3,1,0.029775,4.722222,[56 14] ; [8 7],[52.70588235 17.29411765] ; [11.29411765  3.70588235],0
d5,1,0.034378,4.475786,[220  74] ; [68 11],[227.00268097  66.99731903] ; [60.99731903 18.00268097],0
r4,1,0.049694,3.851755,[256  38] ; [75  4],[260.89544236  33.10455764] ; [70.10455764  8.89544236],0
b2,1,0.057248,3.615374,[ 44 107] ; [23 30],[ 49.59313725 101.40686275] ; [17.40686275 35.59313725],0
b3,1,0.057248,3.615374,[ 44 107] ; [23 30],[ 49.59313725 101.40686275] ; [17.40686275 35.59313725],0
p4,1,0.05775,3.600847,[145 145] ; [49 30],[152.46612466 137.53387534] ; [41.53387534 37.46612466],0
a5,1,0.073204,3.209666,[188 106] ; [59 20],[194.68632708  99.31367292] ; [52.31367292 26.68632708],0
p7,1,0.07419,3.187806,[157 129] ; [51 26],[163.87878788 122.12121212] ; [44.12121212 32.87878788],0
p5,1,0.078954,3.086307,[ 24 268] ; [ 2 77],[ 20.46361186 271.53638814] ; [ 5.53638814 73.46361186],0
r1,1,0.096539,2.761807,[217  75] ; [65 13],[222.55135135  69.44864865] ; [59.44864865 18.55135135],0
n6,1,0.124717,2.357062,[246  45] ; [61 18],[241.45135135  49.54864865] ; [65.54864865 13.45135135],0
v3,1,0.133065,2.256376,[ 80 202] ; [28 47],[ 85.31092437 196.68907563] ; [22.68907563 52.31092437],0
n2,1,0.138792,2.191304,[54 15] ; [9 6],[51.75 17.25] ; [11.25  3.75],0
a8,1,0.14119,2.164945,[ 27 241] ; [12 62],[ 30.56140351 237.43859649] ; [ 8.43859649 65.56140351],0
b1,1,0.145997,2.113583,[ 97 197] ; [33 46],[102.46648794 191.53351206] ; [27.53351206 51.46648794],0
s1,1,0.148566,2.086917,[  4 284] ; [ 3 73],[  5.53846154 282.46153846] ; [ 1.46153846 74.53846154],0
p10,1,0.188479,1.729464,[229  59] ; [68 11],[233.06811989  54.93188011] ; [63.93188011 15.06811989],0
n4,1,0.205212,1.604888,[205  88] ; [61 18],[209.51075269  83.48924731] ; [56.48924731 22.51075269],0
a6,1,0.213237,1.549315,[211  83] ; [51 28],[206.50938338  87.49061662] ; [55.49061662 23.50938338],0
p1,1,0.230458,1.43803,[ 27 264] ; [ 4 75],[ 24.38108108 266.61891892] ; [ 6.61891892 72.38108108],0
p2,1,0.261578,1.260388,[237  52] ; [69 10],[240.30978261  48.69021739] ; [65.69021739 13.30978261],0
p9,1,0.290362,1.117944,[243  47] ; [70  9],[245.98915989  44.01084011] ; [67.01084011 11.98915989],0
p12,1,0.319123,0.992539,[ 17 274] ; [ 7 71],[ 18.92682927 272.07317073] ; [ 5.07317073 72.92682927],0
d4,1,0.35635,0.850717,[227  66] ; [65 14],[229.98924731  63.01075269] ; [62.01075269 16.98924731],0
v1,1,0.408078,0.684394,[141 145] ; [41 34],[144.18836565 141.81163435] ; [37.81163435 37.18836565],0
r3,1,0.439141,0.598525,[278  13] ; [77  2],[279.2027027  11.7972973] ; [75.7972973  3.2027027],0
a7,1,0.450031,0.570574,[209  84] ; [59 19],[211.65498652  81.34501348] ; [56.34501348 21.65498652],0
n5,1,0.454432,0.559573,[206  84] ; [52 26],[203.31521739  86.68478261] ; [54.68478261 23.31521739],0
v4,1,0.484643,0.488398,[275  16] ; [73  6],[273.6972973  17.3027027] ; [74.3027027  4.6972973],0
a2,1,0.524713,0.404621,[ 47 247] ; [15 64],[ 48.86863271 245.13136729] ; [13.13136729 65.86863271],0
u3,1,0.556369,0.346031,[61 56] ; [18 13],[62.4527027 54.5472973] ; [16.5472973 14.4527027],0
s5,1,0.55834,0.342586,[ 64 221] ; [19 55],[ 65.8913649 219.1086351] ; [17.1086351 56.8913649],0
u2,1,0.614306,0.253952,[62 55] ; [18 13],[63.24324324 53.75675676] ; [16.75675676 14.24324324],0
d3,1,0.724728,0.124008,[191 103] ; [53 26],[192.32171582 101.67828418] ; [51.67828418 27.32171582],0
b4,1,0.747226,0.103877,[184 110] ; [51 28],[185.22788204 108.77211796] ; [49.77211796 29.22788204],0
a4,1,0.753717,0.098434,[113 180] ; [32 47],[114.20698925 178.79301075] ; [30.79301075 48.20698925],0
n1,1,0.832811,0.044562,[22 48] ; [ 4 10],[21.66666667 48.33333333] ; [4.33333333 9.66666667],0
r2,1,0.843695,0.038876,[266  24] ; [71  7],[265.57065217  24.42934783] ; [71.42934783  6.57065217],0
u4,1,0.8532,0.034239,[  3 290] ; [ 1 78],[  3.15053763 289.84946237] ; [ 0.84946237 78.15053763],0
u1,1,0.855158,0.033321,[ 35 259] ; [10 69],[ 35.4691689 258.5308311] ; [ 9.5308311 69.4691689],0
s4,1,0.860502,0.030883,[ 34 251] ; [10 69],[ 34.45054945 250.54945055] ; [ 9.54945055 69.45054945],0
a3,1,0.885277,0.020817,[176 118] ; [48 31],[176.55764075 117.44235925] ; [47.44235925 31.55764075],0
v2,1,0.979022,0.000691,[149 129] ; [39 34],[148.9002849 129.0997151] ; [39.0997151 33.9002849],0
a1,1,0.98146,0.00054,[ 11 283] ; [ 3 76],[ 11.03485255 282.96514745] ; [ 2.96514745 76.03485255],0
b5,1,0.983894,0.000408,[179 115] ; [48 31],[178.92225201 115.07774799] ; [48.07774799 30.92225201],0
