Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,55.717964,[218  65] ; [34 62],[188.16886544  94.83113456] ; [63.83113456 32.16886544],1
d3,1,0.0,33.097178,[228  56] ; [48 48],[206.27368421  77.72631579] ; [69.72631579 26.27368421],1
a2,1,4e-06,21.187279,[104 182] ; [11 85],[ 86.09947644 199.90052356] ; [28.90052356 67.09947644],1
u1,1,1.2e-05,19.228715,[ 88 198] ; [ 8 88],[ 71.87434555 214.12565445] ; [24.12565445 71.87434555],1
b5,1,1.5e-05,18.793648,[188  98] ; [39 57],[169.95287958 116.04712042] ; [57.04712042 38.95287958],1
s8,1,0.003761,8.395893,[166 118] ; [72 24],[177.87368421 106.12631579] ; [60.12631579 35.87368421],0
d1,1,0.007783,7.082804,[203  83] ; [54 42],[192.41361257  93.58638743] ; [64.58638743 31.41361257],0
r2,1,0.01864,5.534969,[282   2] ; [92  4],[279.51578947   4.48421053] ; [94.48421053  1.51578947],0
s7,1,0.020362,5.380594,[191  82] ; [75 16],[199.5  73.5] ; [66.5 24.5],0
p2,1,0.020365,5.380324,[247  38] ; [72 22],[239.88126649  45.11873351] ; [79.11873351 14.88126649],0
r4,1,0.022479,5.208305,[281   5] ; [90  6],[277.76439791   8.23560209] ; [93.23560209  2.76439791],0
b2,1,0.026877,4.898676,[ 61 103] ; [36 32],[68.56896552 95.43103448] ; [28.43103448 39.56896552],0
b3,1,0.026877,4.898676,[ 61 103] ; [36 32],[68.56896552 95.43103448] ; [28.43103448 39.56896552],0
v4,1,0.033749,4.507387,[281   4] ; [91  5],[278.26771654   6.73228346] ; [93.73228346  2.26771654],0
n3,1,0.040195,4.209634,[43  9] ; [16 10],[39.33333333 12.66666667] ; [19.66666667  6.33333333],0
p4,1,0.044168,4.050113,[193  90] ; [54 41],[184.92328042  98.07671958] ; [62.07671958 32.92328042],0
p9,1,0.048392,3.896332,[251  29] ; [77 17],[245.56149733  34.43850267] ; [82.43850267 11.56149733],0
b4,1,0.055286,3.673425,[172 114] ; [47 49],[163.96335079 122.03664921] ; [55.03664921 40.96335079],0
a1,1,0.080149,3.061874,[ 11 275] ; [ 8 88],[ 14.22513089 271.77486911] ; [ 4.77486911 91.22513089],0
p1,1,0.087847,2.913396,[ 32 252] ; [ 5 90],[ 27.72559367 256.27440633] ; [ 9.27440633 85.72559367],0
b1,1,0.090491,2.86562,[109 177] ; [46 50],[116.04712042 169.95287958] ; [38.95287958 57.04712042],0
n1,1,0.106119,2.61109,[19 33] ; [14 11],[22.28571429 29.71428571] ; [10.71428571 14.28571429],0
v1,1,0.113958,2.49846,[157 120] ; [62 32],[163.51212938 113.48787062] ; [55.48787062 38.51212938],0
a3,1,0.124653,2.357858,[216  69] ; [80 16],[221.41732283  63.58267717] ; [74.58267717 21.41732283],0
v2,1,0.191907,1.702918,[170 102] ; [51 42],[164.69041096 107.30958904] ; [56.30958904 36.69041096],0
d4,1,0.207928,1.585794,[253  31] ; [80 15],[249.53034301  34.46965699] ; [83.46965699 11.53034301],0
n4,1,0.26006,1.268438,[229  57] ; [81 14],[232.70341207  53.29658793] ; [77.29658793 17.70341207],0
p10,1,0.267712,1.228432,[245  38] ; [77 17],[241.71352785  41.28647215] ; [80.28647215 13.71352785],0
s6,1,0.285361,1.141379,[253  31] ; [79 14],[250.10079576  33.89920424] ; [81.89920424 11.10079576],0
u2,1,0.30171,1.06662,[41 26] ; [12  4],[42.78313253 24.21686747] ; [10.21686747  5.78313253],0
v3,1,0.307028,1.043418,[119 152] ; [47 47],[123.24931507 147.75068493] ; [42.75068493 51.24931507],0
d2,1,0.316385,1.003831,[164 119] ; [50 46],[159.79419525 123.20580475] ; [54.20580475 41.79419525],0
a5,1,0.338745,0.915176,[225  61] ; [71 25],[221.61256545  64.38743455] ; [74.38743455 21.61256545],0
s5,1,0.349568,0.875023,[128 147] ; [48 44],[131.88010899 143.11989101] ; [44.11989101 47.88010899],0
u4,1,0.352306,0.865133,[  9 277] ; [ 5 91],[ 10.48167539 275.51832461] ; [ 3.51832461 92.48167539],0
n6,1,0.360406,0.836479,[247  35] ; [78 15],[244.4  37.6] ; [80.6 12.4],0
p11,1,0.420537,0.648813,[218  68] ; [77 19],[220.86387435  65.13612565] ; [74.13612565 21.86387435],0
r3,1,0.423716,0.639986,[278   5] ; [93  3],[277.02638522   5.97361478] ; [93.97361478  2.02638522],0
s4,1,0.428868,0.625888,[ 60 221] ; [24 71],[ 62.77659574 218.22340426] ; [21.22340426 73.77659574],0
p12,1,0.444949,0.583486,[ 36 249] ; [ 9 84],[ 33.92857143 251.07142857] ; [11.07142857 81.92857143],0
n2,1,0.506266,0.441777,[41 11] ; [18  7],[39.84415584 12.15584416] ; [19.15584416  5.84415584],0
p3,1,0.55499,0.348453,[148 135] ; [53 42],[150.48412698 132.51587302] ; [50.51587302 44.48412698],0
a4,1,0.636102,0.223876,[148 138] ; [47 49],[145.9947644 140.0052356] ; [49.0052356 46.9947644],0
a8,1,0.656071,0.198331,[ 44 214] ; [14 79],[ 42.63247863 215.36752137] ; [15.36752137 77.63247863],0
p8,1,0.675818,0.174872,[154 128] ; [49 45],[152.25 129.75] ; [50.75 43.25],0
p6,1,0.686915,0.162446,[125 157] ; [39 54],[123.328 158.672] ; [40.672 52.328],0
s1,1,0.714126,0.134191,[ 15 267] ; [ 6 89],[ 15.70822281 266.29177719] ; [ 5.29177719 89.70822281],0
s3,1,0.805755,0.06047,[254  29] ; [87  9],[254.62532982  28.37467018] ; [86.37467018  9.62532982],0
p5,1,0.82368,0.049646,[ 37 246] ; [13 80],[ 37.63297872 245.36702128] ; [12.36702128 80.63297872],0
n5,1,0.846034,0.037706,[227  57] ; [76 18],[227.65079365  56.34920635] ; [75.34920635 18.65079365],0
d5,1,0.87918,0.023107,[241  43] ; [80 15],[240.53825858  43.46174142] ; [80.46174142 14.53825858],0
u3,1,0.88495,0.020937,[48 20] ; [11  5],[47.76190476 20.23809524] ; [11.23809524  4.76190476],0
p7,1,0.902362,0.01505,[186  87] ; [64 29],[186.47540984  86.52459016] ; [63.52459016 29.47540984],0
