Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,136.735451,[ 4 75] ; [284  95],[49.6768559 29.3231441] ; [238.3231441 140.6768559],1
d3,1,0.0,83.87831,[26 53] ; [313  66],[58.47379913 20.52620087] ; [280.52620087  98.47379913],1
d5,1,0.0,67.62885,[43 36] ; [345  34],[66.92576419 12.07423581] ; [321.07423581  57.92576419],1
u1,1,4e-06,21.068057,[ 1 78] ; [ 91 288],[15.86899563 63.13100437] ; [ 76.13100437 302.86899563],1
a5,1,3.8e-05,16.948117,[48 31] ; [310  69],[61.7510917 17.2489083] ; [296.2489083  82.7510917],1
d2,1,0.00011,14.954534,[25 54] ; [210 168],[40.62363239 38.37636761] ; [194.37636761 183.62363239],1
a4,1,0.00023,13.568313,[23 55] ; [198 180],[37.80263158 40.19736842] ; [183.19736842 194.80263158],1
a2,1,0.000263,13.317739,[ 8 71] ; [114 265],[21.04366812 57.95633188] ; [100.95633188 278.04366812],1
r1,1,0.001119,10.620042,[53 25] ; [316  61],[63.25714286 14.74285714] ; [305.74285714  71.25714286],0
s2,1,0.001382,10.229926,[29 48] ; [216 159],[41.73672566 35.26327434] ; [203.26327434 171.73672566],0
a3,1,0.003234,8.670642,[45 34] ; [278 100],[55.83588621 23.16411379] ; [267.16411379 110.83588621],0
p9,1,0.003474,8.539957,[59 20] ; [329  47],[67.36703297 11.63296703] ; [320.63296703  55.36703297],0
s6,1,0.005061,7.857562,[44 32] ; [277  98],[54.09312639 21.90687361] ; [266.90687361 108.09312639],0
r4,1,0.007135,7.238661,[65 14] ; [349  30],[71.41048035  7.58951965] ; [342.58951965  36.41048035],0
s5,1,0.008332,6.960739,[15 61] ; [130 238],[24.81981982 51.18018018] ; [120.18018018 247.81981982],0
p8,1,0.020988,5.327761,[38 40] ; [236 140],[47.07488987 30.92511013] ; [226.92511013 149.07488987],0
p11,1,0.023585,5.124883,[56 23] ; [311  68],[63.30349345 15.69650655] ; [303.69650655  75.30349345],0
a7,1,0.023876,5.1036,[51 28] ; [290  88],[58.94748359 20.05251641] ; [282.05251641  95.94748359],0
b2,1,0.025577,4.984392,[11 40] ; [ 89 145],[17.89473684 33.10526316] ; [ 82.10526316 151.89473684],0
b3,1,0.025577,4.984392,[11 40] ; [ 89 145],[17.89473684 33.10526316] ; [ 82.10526316 151.89473684],0
u2,1,0.029218,4.754704,[14 20] ; [62 37],[19.42857143 14.57142857] ; [56.57142857 42.42857143],0
v4,1,0.029746,4.723917,[71  7] ; [365  13],[74.57894737  3.42105263] ; [361.42105263  16.57894737],0
u3,1,0.029883,4.716017,[15 19] ; [64 34],[20.34848485 13.65151515] ; [58.65151515 39.34848485],0
v2,1,0.031652,4.617243,[36 41] ; [221 147],[44.46966292 32.53033708] ; [212.53033708 155.46966292],0
p6,1,0.05107,3.805979,[28 51] ; [178 197],[35.84581498 43.15418502] ; [170.15418502 204.84581498],0
p1,1,0.058659,3.574905,[ 9 70] ; [ 21 355],[ 5.20879121 73.79120879] ; [ 24.79120879 351.20879121],0
b4,1,0.063036,3.455638,[39 40] ; [230 149],[46.39956332 32.60043668] ; [222.60043668 156.39956332],0
p2,1,0.071492,3.248437,[66 13] ; [341  36],[70.51096491  8.48903509] ; [336.48903509  40.51096491],0
p10,1,0.088918,2.893845,[59 18] ; [318  58],[64.0816777 12.9183223] ; [312.9183223  63.0816777],0
n4,1,0.097842,2.740368,[56 22] ; [304  75],[61.44420131 16.55579869] ; [298.55579869  80.44420131],0
r3,1,0.124142,2.364276,[73  6] ; [364  14],[75.54266958  3.45733042] ; [361.45733042  16.54266958],0
n6,1,0.127195,2.326407,[63 16] ; [325  51],[67.36703297 11.63296703] ; [320.63296703  55.36703297],0
s7,1,0.132665,2.261045,[32 41] ; [192 167],[37.85185185 35.14814815] ; [186.14814815 172.85185185],0
b1,1,0.169986,1.883064,[37 42] ; [146 233],[31.56550218 47.43449782] ; [151.43449782 227.56550218],0
s3,1,0.173815,1.849728,[38 39] ; [215 157],[43.38752784 33.61247216] ; [209.61247216 162.38752784],0
