Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,1.4e-05,18.930861,[46 41] ; [115 286],[28.70286885 58.29713115] ; [132.29713115 268.70286885],1
s6,1,2.7e-05,17.611101,[76 13] ; [248 151],[59.09016393 29.90983607] ; [264.90983607 134.09016393],1
s2,1,0.000315,12.980085,[61 29] ; [189 215],[45.5465587 44.4534413] ; [204.4534413 199.5465587],1
a8,1,0.000497,12.125878,[ 3 82] ; [ 69 296],[13.6 71.4] ; [ 58.4 306.6],1
s7,1,0.001166,10.544186,[57 30] ; [179 208],[43.3164557 43.6835443] ; [192.6835443 194.3164557],0
s3,1,0.001859,9.68366,[65 25] ; [216 182],[51.82377049 38.17622951] ; [229.17622951 168.82377049],0
n4,1,0.006969,7.280914,[58 32] ; [315  89],[67.95546559 22.04453441] ; [305.04453441  98.95546559],0
b3,1,0.019851,5.424945,[10 41] ; [ 92 160],[17.16831683 33.83168317] ; [ 84.83168317 167.16831683],0
b2,1,0.019851,5.424945,[10 41] ; [ 92 160],[17.16831683 33.83168317] ; [ 84.83168317 167.16831683],0
v2,1,0.032407,4.576845,[42 45] ; [240 155],[50.90041494 36.09958506] ; [231.09958506 163.90041494],0
r4,1,0.037089,4.346318,[76 14] ; [372  34],[81.29032258  8.70967742] ; [366.70967742  39.29032258],0
p6,1,0.040854,4.182057,[48 42] ; [166 234],[39.30612245 50.69387755] ; [174.69387755 225.30612245],0
r1,1,0.058127,3.59005,[66 24] ; [330  72],[72.43902439 17.56097561] ; [323.56097561  78.43902439],0
a7,1,0.06909,3.304503,[56 33] ; [294 111],[63.05668016 25.94331984] ; [286.94331984 118.05668016],0
r2,1,0.071418,3.250117,[81  9] ; [378  20],[84.65163934  5.34836066] ; [374.34836066  23.65163934],0
v3,1,0.104258,2.639164,[27 60] ; [160 236],[33.68322981 53.31677019] ; [153.31677019 242.68322981],0
a3,1,0.106317,2.608131,[58 32] ; [294 109],[64.25963489 25.74036511] ; [287.74036511 115.25963489],0
a6,1,0.107324,2.593194,[54 36] ; [278 126],[60.48582996 29.51417004] ; [271.51417004 132.48582996],0
p3,1,0.119273,2.426846,[57 33] ; [220 185],[50.36363636 39.63636364] ; [226.63636364 178.36363636],0
v1,1,0.119421,2.424899,[42 47] ; [224 174],[48.61190965 40.38809035] ; [217.38809035 180.61190965],0
a1,1,0.119447,2.424551,[ 1 89] ; [ 19 387],[ 3.62903226 86.37096774] ; [ 16.37096774 389.62903226],0
p1,1,0.180002,1.797608,[ 8 82] ; [ 21 382],[ 5.29411765 84.70588235] ; [ 23.70588235 379.29411765],0
s8,1,0.193056,1.69414,[46 44] ; [176 228],[40.44534413 49.55465587] ; [181.55465587 222.44534413],0
