Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,38.96793,[12 46] ; [52 16],[29.46031746 28.53968254] ; [34.53968254 33.46031746],1
p2,1,4e-06,21.32799,[22 36] ; [54 15],[34.70866142 23.29133858] ; [41.29133858 27.70866142],1
p11,1,4e-06,21.312315,[16 42] ; [48 22],[29. 29.] ; [35. 35.],1
r3,1,0.001007,10.815368,[24 32] ; [49 19],[32.96774194 23.03225806] ; [40.03225806 27.96774194],0
s8,1,0.00103,10.772398,[ 4 54] ; [21 49],[11.328125 46.671875] ; [13.671875 56.328125],0
p4,1,0.004904,7.914641,[12 45] ; [31 38],[19.45238095 37.54761905] ; [23.54761905 45.45238095],0
v4,1,0.033694,4.510162,[30 27] ; [47 19],[35.68292683 21.31707317] ; [41.31707317 24.68292683],0
p7,1,0.035437,4.424001,[16 40] ; [32 36],[21.67741935 34.32258065] ; [26.32258065 41.67741935],0
v1,1,0.037175,4.342382,[14 44] ; [28 39],[19.488 38.512] ; [22.512 44.488],0
s3,1,0.037366,4.333642,[16 41] ; [31 36],[21.60483871 35.39516129] ; [25.39516129 41.60483871],0
s2,1,0.039232,4.250801,[14 44] ; [29 41],[19.484375 38.515625] ; [23.515625 46.484375],0
p3,1,0.044814,4.025621,[10 47] ; [23 46],[14.92857143 42.07142857] ; [18.07142857 50.92857143],0
s6,1,0.049061,3.873266,[17 41] ; [32 37],[22.37795276 35.62204724] ; [26.62204724 42.37795276],0
s7,1,0.050726,3.817312,[12 42] ; [26 41],[16.95867769 37.04132231] ; [21.04132231 45.95867769],0
p6,1,0.058954,3.566576,[ 7 49] ; [18 51],[11.2 44.8] ; [13.8 55.2],0
r1,1,0.062523,3.469172,[20 37] ; [14 55],[15.38095238 41.61904762] ; [18.61904762 50.38095238],0
a5,1,0.075801,3.152709,[24 34] ; [40 30],[29. 29.] ; [35. 35.],0
a8,1,0.096161,2.76809,[ 1 53] ; [ 6 61],[ 3.12396694 50.87603306] ; [ 3.87603306 63.12396694],0
n3,1,0.134418,2.240722,[14 19] ; [15  9],[16.78947368 16.21052632] ; [12.21052632 11.78947368],0
n5,1,0.140146,2.176351,[30 27] ; [44 23],[34.01612903 22.98387097] ; [39.98387097 27.01612903],0
n6,1,0.177517,1.818286,[28 29] ; [41 26],[31.71774194 25.28225806] ; [37.28225806 29.71774194],0
d2,1,0.185495,1.753043,[24 32] ; [22 48],[20.44444444 35.55555556] ; [25.55555556 44.44444444],0
