Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.441524,[82 28] ; [ 3 25],[67.75362319 42.24637681] ; [17.24637681 10.75362319],1
r3,1,0.0,31.897729,[90 19] ; [ 8 20],[77.97080292 31.02919708] ; [20.02919708  7.97080292],1
r2,1,0.0,27.702434,[103   7] ; [14 12],[94.63235294 15.36764706] ; [22.36764706  3.63235294],1
n6,1,1.3e-05,19.076207,[71 38] ; [ 5 22],[60.91176471 48.08823529] ; [15.08823529 11.91176471],1
s6,1,1.4e-05,18.852657,[57 51] ; [ 2 26],[46.85294118 61.14705882] ; [12.14705882 15.85294118],1
v2,1,5.6e-05,16.239409,[48 57] ; [ 1 26],[38.97727273 66.02272727] ; [10.02272727 16.97727273],1
p2,1,8.2e-05,15.519024,[61 48] ; [ 4 24],[51.71532847 57.28467153] ; [13.28467153 14.71532847],1
d5,1,0.000435,12.376209,[86 22] ; [13 15],[78.61764706 29.38235294] ; [20.38235294  7.61764706],1
n3,1,0.000828,11.176327,[34 13] ; [ 4 12],[28.34920635 18.65079365] ; [9.65079365 6.34920635],1
b5,1,0.001138,10.587972,[76 34] ; [10 18],[68.55072464 41.44927536] ; [17.44927536 10.55072464],0
a1,1,0.001572,9.992358,[  6 104] ; [ 7 21],[10.36231884 99.63768116] ; [ 2.63768116 25.36231884],0
r1,1,0.002017,9.534132,[77 32] ; [11 17],[70.01459854 38.98540146] ; [17.98540146 10.01459854],0
p9,1,0.002347,9.255837,[60 42] ; [ 7 20],[52.97674419 49.02325581] ; [14.02325581 12.97674419],0
p10,1,0.004424,8.101029,[56 50] ; [ 6 21],[49.41353383 56.58646617] ; [12.58646617 14.41353383],0
s8,1,0.005534,7.69627,[31 78] ; [ 1 27],[25.45985401 83.54014599] ; [ 6.54014599 21.45985401],0
p1,1,0.006509,7.403624,[  4 106] ; [ 5 23],[  7.17391304 102.82608696] ; [ 1.82608696 26.17391304],0
p7,1,0.007537,7.140423,[44 62] ; [ 4 24],[37.97014925 68.02985075] ; [10.02985075 17.97014925],0
a7,1,0.00885,6.85283,[79 30] ; [13 15],[73.19708029 35.80291971] ; [18.80291971  9.19708029],0
d3,1,0.008904,6.842054,[64 43] ; [ 9 19],[57.85925926 49.14074074] ; [15.14074074 12.85925926],0
d4,1,0.01323,6.138074,[87 22] ; [16 12],[81.94890511 27.05109489] ; [21.05109489  6.94890511],0
s7,1,0.022111,5.237057,[37 67] ; [ 3 22],[32.24806202 71.75193798] ; [ 7.75193798 17.24806202],0
u3,1,0.025156,5.013148,[15 21] ; [ 1 12],[11.75510204 24.24489796] ; [4.24489796 8.75510204],0
n4,1,0.028989,4.768287,[61 48] ; [22  6],[66.03649635 42.96350365] ; [16.96350365 11.03649635],0
p6,1,0.031204,4.641727,[23 84] ; [ 1 26],[19.1641791 87.8358209] ; [ 4.8358209 22.1641791],0
s1,1,0.031913,4.603154,[  6 103] ; [ 5 23],[  8.75182482 100.24817518] ; [ 2.24817518 25.75182482],0
d1,1,0.034332,4.478098,[56 54] ; [ 8 20],[51.01449275 58.98550725] ; [12.98550725 15.01449275],0
s2,1,0.035187,4.436088,[43 67] ; [ 5 23],[38.26086957 71.73913043] ; [ 9.73913043 18.26086957],0
s5,1,0.038301,4.291625,[26 77] ; [ 2 26],[22.01526718 80.98473282] ; [ 5.98473282 22.01526718],0
p8,1,0.048325,3.898659,[26 82] ; [ 2 26],[22.23529412 85.76470588] ; [ 5.76470588 22.23529412],0
a6,1,0.049648,3.853294,[69 40] ; [12 16],[64.44525547 44.55474453] ; [16.55474453 11.44525547],0
s3,1,0.060047,3.536087,[50 59] ; [ 7 20],[45.68382353 63.31617647] ; [11.31617647 15.68382353],0
a5,1,0.069562,3.293336,[68 42] ; [12 16],[63.76811594 46.23188406] ; [16.23188406 11.76811594],0
n2,1,0.081776,3.029239,[34 16] ; [7 9],[31.06060606 18.93939394] ; [9.93939394 6.06060606],0
v1,1,0.156586,2.006892,[43 66] ; [ 7 21],[39.7810219 69.2189781] ; [10.2189781 17.7810219],0
a2,1,0.158184,1.991504,[25 85] ; [ 3 25],[22.31884058 87.68115942] ; [ 5.68115942 22.31884058],0
p3,1,0.173707,1.850654,[24 84] ; [ 3 25],[21.44117647 86.55882353] ; [ 5.55882353 22.44117647],0
u2,1,0.184393,1.761858,[15 19] ; [ 3 10],[13.0212766 20.9787234] ; [4.9787234 8.0212766],0
a4,1,0.201031,1.634865,[47 62] ; [ 8 19],[44.08088235 64.91911765] ; [10.91911765 16.08088235],0
a3,1,0.203681,1.615779,[74 34] ; [15 12],[71.2 36.8] ; [17.8  9.2],0
n5,1,0.22102,1.497733,[60 49] ; [19  9],[62.8540146 46.1459854] ; [16.1459854 11.8540146],0
b2,1,0.237229,1.396987,[17 32] ; [10 10],[19.17391304 29.82608696] ; [ 7.82608696 12.17391304],0
b3,1,0.237229,1.396987,[17 32] ; [10 10],[19.17391304 29.82608696] ; [ 7.82608696 12.17391304],0
v3,1,0.270365,1.214894,[29 74] ; [ 5 23],[26.73282443 76.26717557] ; [ 7.26717557 20.73282443],0
b1,1,0.271897,1.20715,[54 56] ; [17 11],[56.5942029 53.4057971] ; [14.4057971 13.5942029],0
s4,1,0.430246,0.62216,[23 87] ; [ 4 24],[21.52173913 88.47826087] ; [ 5.47826087 22.52173913],0
d2,1,0.462526,0.539774,[53 56] ; [11 16],[51.29411765 57.70588235] ; [12.70588235 14.29411765],0
a8,1,0.49799,0.459218,[10 92] ; [ 4 24],[10.98461538 91.01538462] ; [ 3.01538462 24.98461538],0
n1,1,0.724351,0.124362,[19 30] ; [7 9],[19.6 29.4] ; [6.4 9.6],0
b4,1,0.858055,0.031987,[61 49] ; [15 13],[60.57971014 49.42028986] ; [15.42028986 12.57971014],0
