Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,57.474746,[87  4] ; [17 29],[69.08029197 21.91970803] ; [34.91970803 11.08029197],1
s4,1,0.2564,1.288089,[ 9 81] ; [ 8 40],[11.08695652 78.91304348] ; [ 5.91304348 42.08695652],0
u1,1,0.276862,1.182427,[11 80] ; [ 3 45],[ 9.16546763 81.83453237] ; [ 4.83453237 43.16546763],0
a6,1,0.306166,1.047144,[55 35] ; [25 23],[52.17391304 37.82608696] ; [27.82608696 20.17391304],0
p6,1,0.353577,0.860578,[15 74] ; [ 5 41],[13.18518519 75.81481481] ; [ 6.81481481 39.18518519],0
a8,1,0.385776,0.752215,[12 71] ; [ 4 40],[10.45669291 72.54330709] ; [ 5.54330709 38.45669291],0
a4,1,0.419977,0.65038,[37 53] ; [16 31],[34.81751825 55.18248175] ; [18.18248175 28.81751825],0
s5,1,0.466861,0.529395,[15 72] ; [ 6 42],[13.53333333 73.46666667] ; [ 7.46666667 40.53333333],0
d1,1,0.467236,0.528506,[38 53] ; [17 31],[36.00719424 54.99280576] ; [18.99280576 29.00719424],0
b4,1,0.475774,0.508534,[55 36] ; [26 22],[53.02877698 37.97122302] ; [27.97122302 20.02877698],0
v2,1,0.605228,0.267183,[32 56] ; [15 32],[30.63703704 57.36296296] ; [16.36296296 30.63703704],0
u2,1,0.632752,0.228347,[16 16] ; [10 13],[15.12727273 16.87272727] ; [10.87272727 12.12727273],0
b5,1,0.713299,0.135004,[56 35] ; [28 20],[54.99280576 36.00719424] ; [29.00719424 18.99280576],0
v3,1,0.83844,0.041571,[21 63] ; [11 36],[20.51908397 63.48091603] ; [11.48091603 35.51908397],0
n4,1,0.853398,0.034145,[56 34] ; [30 17],[56.49635036 33.50364964] ; [29.50364964 17.49635036],0
p12,1,0.957503,0.00284,[ 2 88] ; [ 1 47],[ 1.95652174 88.04347826] ; [ 1.04347826 46.95652174],0
d2,1,0.99146,0.000115,[41 49] ; [21 25],[41.02941176 48.97058824] ; [20.97058824 25.02941176],0
