Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.3e-05,19.005991,[30 63] ; [34 14],[42.21276596 50.78723404] ; [21.78723404 26.21276596],1
p2,1,0.205812,1.600642,[65 29] ; [38 10],[68.18309859 25.81690141] ; [34.81690141 13.18309859],0
p8,1,0.212749,1.552623,[35 60] ; [22 24],[38.40425532 56.59574468] ; [18.59574468 27.40425532],0
s2,1,0.234413,1.413879,[33 62] ; [22 27],[36.28472222 58.71527778] ; [18.71527778 30.28472222],0
p11,1,0.250033,1.323121,[65 30] ; [38 11],[67.95138889 27.04861111] ; [35.04861111 13.95138889],0
d3,1,0.268789,1.222918,[47 48] ; [29 20],[50.13888889 44.86111111] ; [25.86111111 23.13888889],0
a1,1,0.333306,0.936009,[ 7 88] ; [ 6 43],[ 8.57638889 86.42361111] ; [ 4.42361111 44.57638889],0
d2,1,0.333746,0.934308,[34 59] ; [22 27],[36.67605634 56.32394366] ; [19.32394366 29.67605634],0
n1,1,0.335284,0.928382,[11 18] ; [7 6],[12.42857143 16.57142857] ; [5.57142857 7.42857143],0
a6,1,0.35673,0.849372,[58 37] ; [26 23],[55.41666667 39.58333333] ; [28.58333333 20.41666667],0
b5,1,0.408199,0.684041,[61 34] ; [28 21],[58.71527778 36.28472222] ; [30.28472222 18.71527778],0
p10,1,0.420888,0.647836,[63 29] ; [36 12],[65.05714286 26.94285714] ; [33.94285714 14.05714286],0
p3,1,0.434125,0.611763,[39 56] ; [23 25],[41.18881119 53.81118881] ; [20.81118881 27.18881119],0
u1,1,0.440107,0.596004,[ 7 88] ; [ 2 47],[ 5.9375 89.0625] ; [ 3.0625 45.9375],0
b1,1,0.457722,0.55146,[41 54] ; [18 31],[38.92361111 56.07638889] ; [20.07638889 28.92361111],0
u3,1,0.487752,0.481481,[13 26] ; [ 3 10],[12. 27.] ; [4. 9.],0
p5,1,0.522435,0.409083,[10 84] ; [ 7 42],[11.17482517 82.82517483] ; [ 5.82517483 43.17482517],0
n5,1,0.563949,0.332912,[77 17] ; [42  7],[78.22377622 15.77622378] ; [40.77622378  8.22377622],0
a5,1,0.658159,0.195768,[56 39] ; [27 22],[54.75694444 40.24305556] ; [28.24305556 20.75694444],0
n3,1,0.664542,0.188053,[21  8] ; [11  3],[21.58139535  7.41860465] ; [10.41860465  3.58139535],0
n2,1,0.664542,0.188053,[21  8] ; [11  3],[21.58139535  7.41860465] ; [10.41860465  3.58139535],0
a2,1,0.668845,0.182956,[12 83] ; [ 5 44],[11.21527778 83.78472222] ; [ 5.78472222 43.21527778],0
a8,1,0.681052,0.168944,[12 78] ; [ 5 41],[11.25 78.75] ; [ 5.75 40.25],0
a7,1,0.696728,0.151898,[53 42] ; [29 20],[54.09722222 40.90277778] ; [27.90277778 21.09722222],0
b4,1,0.700266,0.148196,[55 40] ; [30 19],[56.07638889 38.92361111] ; [28.92361111 20.07638889],0
s3,1,0.755785,0.096734,[42 51] ; [23 25],[42.87234043 50.12765957] ; [22.12765957 25.87234043],0
u2,1,0.760576,0.092857,[18 22] ; [6 6],[18.46153846 21.53846154] ; [5.53846154 6.46153846],0
p4,1,0.858461,0.031803,[48 47] ; [23 24],[47.5 47.5] ; [23.5 23.5],0
a4,1,0.861144,0.030597,[34 60] ; [17 32],[33.52447552 60.47552448] ; [17.47552448 31.52447552],0
s5,1,0.905308,0.014151,[19 70] ; [ 9 35],[18.73684211 70.26315789] ; [ 9.26315789 34.73684211],0
p12,1,0.975457,0.000947,[ 6 88] ; [ 3 45],[ 5.95774648 88.04225352] ; [ 3.04225352 44.95774648],0
