Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.001227,10.448934,[6 2] ; [ 5 25],[2.31578947 5.68421053] ; [ 8.68421053 21.31578947],0
r4,1,0.008903,6.842262,[5 3] ; [ 5 25],[2.10526316 5.89473684] ; [ 7.89473684 22.10526316],0
p7,1,0.020686,5.353043,[6 2] ; [ 9 21],[3.15789474 4.84210526] ; [11.84210526 18.15789474],0
a8,1,0.03265,4.564043,[3 5] ; [ 2 25],[1.14285714 6.85714286] ; [ 3.85714286 23.14285714],0
n6,1,0.033932,4.498106,[2 6] ; [20 10],[4.63157895 3.36842105] ; [17.36842105 12.63157895],0
a6,1,0.034212,4.484081,[5 3] ; [ 7 23],[2.52631579 5.47368421] ; [ 9.47368421 20.52631579],0
v2,1,0.067053,3.353738,[5 3] ; [ 8 21],[2.81081081 5.18918919] ; [10.18918919 18.81081081],0
d5,1,0.078132,3.103333,[6 2] ; [12 18],[3.78947368 4.21052632] ; [14.21052632 15.78947368],0
p3,1,0.086871,2.931429,[4 4] ; [ 6 24],[2.10526316 5.89473684] ; [ 7.89473684 22.10526316],0
p11,1,0.111465,2.533333,[6 2] ; [13 17],[4. 4.] ; [15. 15.],0
b4,1,0.133719,2.248792,[3 5] ; [20 10],[4.84210526 3.15789474] ; [18.15789474 11.84210526],0
p2,1,0.145182,2.122154,[7 1] ; [18 12],[5.26315789 2.73684211] ; [19.73684211 10.26315789],0
r3,1,0.145182,2.122154,[7 1] ; [18 12],[5.26315789 2.73684211] ; [19.73684211 10.26315789],0
p4,1,0.188529,1.729072,[5 3] ; [11 19],[3.36842105 4.63157895] ; [12.63157895 17.36842105],0
s3,1,0.230549,1.437471,[4 4] ; [ 8 21],[2.59459459 5.40540541] ; [ 9.40540541 19.59459459],0
u2,1,0.238271,1.390797,[3 1] ; [ 9 12],[1.92 2.08] ; [10.08 10.92],0
b1,1,0.27009,1.216288,[6 2] ; [16 14],[4.63157895 3.36842105] ; [17.36842105 12.63157895],0
a3,1,0.289389,1.122462,[4 4] ; [ 9 21],[2.73684211 5.26315789] ; [10.26315789 19.73684211],0
s7,1,0.369722,0.804598,[2 4] ; [ 5 24],[1.2 4.8] ; [ 5.8 23.2],0
n2,1,0.396144,0.72,[1 2] ; [9 6],[1.66666667 1.33333333] ; [8.33333333 6.66666667],0
u3,1,0.399765,0.709034,[2 2] ; [ 6 15],[1.28 2.72] ; [ 6.72 14.28],0
s2,1,0.418796,0.65369,[3 5] ; [ 7 23],[2.10526316 5.89473684] ; [ 7.89473684 22.10526316],0
d2,1,0.418796,0.65369,[3 5] ; [ 7 23],[2.10526316 5.89473684] ; [ 7.89473684 22.10526316],0
s4,1,0.418796,0.65369,[3 5] ; [ 7 23],[2.10526316 5.89473684] ; [ 7.89473684 22.10526316],0
v3,1,0.421357,0.646528,[2 6] ; [ 4 26],[1.26315789 6.73684211] ; [ 4.73684211 25.26315789],0
b3,1,0.434672,0.610307,[1 2] ; [ 3 17],[0.52173913 2.47826087] ; [ 3.47826087 16.52173913],0
b2,1,0.434672,0.610307,[1 2] ; [ 3 17],[0.52173913 2.47826087] ; [ 3.47826087 16.52173913],0
s6,1,0.493009,0.469952,[4 4] ; [11 19],[3.15789474 4.84210526] ; [11.84210526 18.15789474],0
a7,1,0.493009,0.469952,[4 4] ; [11 19],[3.15789474 4.84210526] ; [11.84210526 18.15789474],0
r1,1,0.548294,0.360382,[3 5] ; [ 8 22],[2.31578947 5.68421053] ; [ 8.68421053 21.31578947],0
p9,1,0.588198,0.293167,[3 5] ; [14 15],[3.67567568 4.32432432] ; [13.32432432 15.67567568],0
s5,1,0.589032,0.291859,[2 6] ; [ 5 25],[1.47368421 6.52631579] ; [ 5.52631579 24.47368421],0
n1,1,0.61209,0.257143,[1 2] ; [ 3 12],[0.66666667 2.33333333] ; [ 3.33333333 11.66666667],0
d3,1,0.64314,0.214659,[3 5] ; [14 16],[3.57894737 4.42105263] ; [13.42105263 16.57894737],0
v4,1,0.652317,0.202991,[6 2] ; [20 10],[5.47368421 2.52631579] ; [20.52631579  9.47368421],0
n3,1,0.671373,0.18,[2 1] ; [8 7],[1.66666667 1.33333333] ; [8.33333333 6.66666667],0
d1,1,0.757914,0.095,[2 6] ; [ 6 24],[1.68421053 6.31578947] ; [ 6.31578947 23.68421053],0
s8,1,0.757914,0.095,[2 6] ; [ 6 24],[1.68421053 6.31578947] ; [ 6.31578947 23.68421053],0
n5,1,0.766526,0.088163,[5 3] ; [17 13],[4.63157895 3.36842105] ; [17.36842105 12.63157895],0
n4,1,0.766526,0.088163,[5 3] ; [17 13],[4.63157895 3.36842105] ; [17.36842105 12.63157895],0
b5,1,0.766526,0.088163,[5 3] ; [17 13],[4.63157895 3.36842105] ; [17.36842105 12.63157895],0
p10,1,0.794944,0.067546,[4 4] ; [13 16],[3.67567568 4.32432432] ; [13.32432432 15.67567568],0
d4,1,0.897724,0.016522,[5 3] ; [18 12],[4.84210526 3.15789474] ; [18.15789474 11.84210526],0
v1,1,0.921519,0.009706,[2 6] ; [ 7 23],[1.89473684 6.10526316] ; [ 7.10526316 22.89473684],0
a4,1,0.950599,0.003838,[1 7] ; [ 4 26],[1.05263158 6.94736842] ; [ 3.94736842 26.05263158],0
