Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,40.599195,[45  2] ; [11 26],[31.33333333 15.66666667] ; [24.66666667 12.33333333],1
v4,1,0.0,31.941838,[43  4] ; [12 25],[30.77380952 16.22619048] ; [24.22619048 12.77380952],1
r1,1,7e-06,20.094307,[39  8] ; [13 24],[29.0952381 17.9047619] ; [22.9047619 14.0952381],1
r2,1,5.3e-05,16.320696,[45  2] ; [21 14],[37.82926829  9.17073171] ; [28.17073171  6.82926829],1
n6,1,0.001088,10.670769,[35 12] ; [14 22],[27.74698795 19.25301205] ; [21.25301205 14.74698795],0
p11,1,0.001352,10.270577,[23 24] ; [ 6 32],[16.03529412 30.96470588] ; [12.96470588 25.03529412],0
s6,1,0.001871,9.671631,[25 21] ; [ 8 30],[18.07142857 27.92857143] ; [14.92857143 23.07142857],0
n3,1,0.003423,8.567308,[10  3] ; [ 5 15],[5.90909091 7.09090909] ; [ 9.09090909 10.90909091],0
n2,1,0.005122,7.83584,[12  4] ; [ 6 15],[7.78378378 8.21621622] ; [10.21621622 10.78378378],0
p3,1,0.013072,6.159316,[16 31] ; [ 4 33],[11.19047619 35.80952381] ; [ 8.80952381 28.19047619],0
p7,1,0.019301,5.474019,[17 29] ; [ 5 31],[12.34146341 33.65853659] ; [ 9.65853659 26.34146341],0
v3,1,0.039067,4.257935,[18 27] ; [ 7 30],[13.7195122 31.2804878] ; [11.2804878 25.7195122],0
b3,1,0.057322,3.613235,[ 7 21] ; [13 13],[10.37037037 17.62962963] ; [ 9.62962963 16.37037037],0
b2,1,0.057322,3.613235,[ 7 21] ; [13 13],[10.37037037 17.62962963] ; [ 9.62962963 16.37037037],0
p6,1,0.063796,3.43585,[ 7 40] ; [ 1 35],[ 4.53012048 42.46987952] ; [ 3.46987952 32.53012048],0
s2,1,0.086564,2.93713,[15 32] ; [ 6 32],[11.61176471 35.38823529] ; [ 9.38823529 28.61176471],0
u3,1,0.090969,2.857143,[13  8] ; [ 5 10],[10.5 10.5] ; [7.5 7.5],0
d2,1,0.123935,2.366878,[20 27] ; [22 15],[23.5 23.5] ; [18.5 18.5],0
s7,1,0.131052,2.280001,[12 31] ; [ 5 31],[ 9.25316456 33.74683544] ; [ 7.74683544 28.25316456],0
p1,1,0.137686,2.203632,[ 2 45] ; [ 5 33],[ 3.87058824 43.12941176] ; [ 3.12941176 34.87058824],0
s4,1,0.161106,1.963812,[ 3 44] ; [ 6 32],[ 4.97647059 42.02352941] ; [ 4.02352941 33.97647059],0
a1,1,0.161106,1.963812,[ 3 44] ; [ 6 32],[ 4.97647059 42.02352941] ; [ 4.02352941 33.97647059],0
s5,1,0.169908,1.883753,[10 36] ; [ 4 34],[ 7.66666667 38.33333333] ; [ 6.33333333 31.66666667],0
a8,1,0.172569,1.860484,[ 5 41] ; [ 1 34],[ 3.40740741 42.59259259] ; [ 2.59259259 32.40740741],0
p4,1,0.194214,1.68536,[13 33] ; [ 6 31],[10.53012048 35.46987952] ; [ 8.46987952 28.53012048],0
b1,1,0.199503,1.646011,[30 17] ; [19 19],[27.09411765 19.90588235] ; [21.90588235 16.09411765],0
