Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,37.17987,[62 37] ; [ 5 45],[44.51677852 54.48322148] ; [22.48322148 27.51677852],1
r3,1,0.0,34.325584,[92  7] ; [27 25],[78.01986755 20.98013245] ; [40.98013245 11.01986755],1
r4,1,0.0,26.346667,[88 12] ; [26 26],[75. 25.] ; [39. 13.],1
v4,1,4e-06,21.123743,[92  8] ; [32 20],[81.57894737 18.42105263] ; [42.42105263  9.57894737],1
p9,1,2.7e-05,17.589315,[72 26] ; [19 31],[60.25675676 37.74324324] ; [30.74324324 19.25675676],1
p7,1,0.00015,14.375973,[57 41] ; [13 38],[46.04026846 51.95973154] ; [23.95973154 27.04026846],1
p10,1,0.000161,14.240483,[64 35] ; [16 34],[53.15436242 45.84563758] ; [26.84563758 23.15436242],1
p8,1,0.000259,13.346519,[42 56] ; [ 7 45],[32.01333333 65.98666667] ; [16.98666667 35.01333333],1
v1,1,0.000404,12.514884,[53 47] ; [12 40],[42.76315789 57.23684211] ; [22.23684211 29.76315789],1
n6,1,0.000799,11.24409,[82 17] ; [30 22],[73.43046358 25.56953642] ; [38.56953642 13.43046358],1
p3,1,0.001354,10.267439,[50 50] ; [12 40],[40.78947368 59.21052632] ; [21.21052632 30.78947368],0
s6,1,0.001761,9.783654,[66 30] ; [22 30],[57.08108108 38.91891892] ; [30.91891892 21.08108108],0
s2,1,0.001764,9.780493,[55 44] ; [15 37],[45.89403974 53.10596026] ; [24.10596026 27.89403974],0
a1,1,0.001913,9.631121,[ 3 97] ; [ 9 43],[ 7.89473684 92.10526316] ; [ 4.10526316 47.89473684],0
p6,1,0.002616,9.057708,[41 56] ; [ 9 42],[32.77027027 64.22972973] ; [17.22972973 33.77027027],0
r1,1,0.008056,7.020903,[79 20] ; [31 21],[72.1192053 26.8807947] ; [37.8807947 14.1192053],0
s5,1,0.010076,6.621437,[35 56] ; [ 9 42],[28.1971831 62.8028169] ; [15.8028169 35.1971831],0
b5,1,0.012864,6.187676,[67 33] ; [24 28],[59.86842105 40.13157895] ; [31.13157895 20.86842105],0
r2,1,0.019563,5.450498,[93  6] ; [40  9],[88.96621622 10.03378378] ; [44.03378378  4.96621622],0
d3,1,0.019751,5.433764,[72 28] ; [27 24],[65.56291391 34.43708609] ; [33.43708609 17.56291391],0
d4,1,0.021957,5.249156,[80 20] ; [32 19],[74.17218543 25.82781457] ; [37.82781457 13.17218543],0
d5,1,0.027689,4.847326,[81 19] ; [33 18],[75.49668874 24.50331126] ; [38.50331126 12.49668874],0
s7,1,0.028463,4.799798,[50 41] ; [17 31],[43.86330935 47.13669065] ; [23.13669065 24.86330935],0
s8,1,0.034499,4.469813,[42 57] ; [13 39],[36.05960265 62.94039735] ; [18.94039735 33.05960265],0
s3,1,0.072937,3.215656,[55 44] ; [20 30],[49.83221477 49.16778523] ; [25.16778523 24.83221477],0
a7,1,0.099257,2.717446,[71 29] ; [30 22],[66.44736842 33.55263158] ; [34.55263158 17.44736842],0
v2,1,0.13835,2.196215,[49 49] ; [19 32],[44.72483221 53.27516779] ; [23.27516779 27.72483221],0
u2,1,0.138726,2.19203,[13 17] ; [ 4 14],[10.625 19.375] ; [ 6.375 11.625],0
p5,1,0.162525,1.950577,[13 86] ; [ 3 49],[10.49006623 88.50993377] ; [ 5.50993377 46.49006623],0
u3,1,0.228602,1.449541,[14 17] ; [ 5 13],[12.02040816 18.97959184] ; [ 6.97959184 11.02040816],0
a8,1,0.230621,1.43703,[11 74] ; [10 38],[13.42105263 71.57894737] ; [ 7.57894737 40.42105263],0
b4,1,0.29506,1.096388,[57 43] ; [25 27],[53.94736842 46.05263158] ; [28.05263158 23.94736842],0
n2,1,0.36205,0.830769,[21  6] ; [18  9],[19.5  7.5] ; [19.5  7.5],0
b3,1,0.374192,0.789696,[15 33] ; [15 22],[16.94117647 31.05882353] ; [13.05882353 23.94117647],0
b2,1,0.374192,0.789696,[15 33] ; [15 22],[16.94117647 31.05882353] ; [13.05882353 23.94117647],0
d1,1,0.417376,0.657692,[55 45] ; [25 27],[52.63157895 47.36842105] ; [27.36842105 24.63157895],0
b1,1,0.436458,0.605576,[53 47] ; [31 21],[55.26315789 44.73684211] ; [28.73684211 23.26315789],0
v3,1,0.440803,0.594192,[38 59] ; [16 33],[35.87671233 61.12328767] ; [18.12328767 30.87671233],0
