Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,113.283275,[111  37] ; [ 65 226],[59.33485194 88.66514806] ; [116.66514806 174.33485194],1
s6,1,0.0,78.54688,[134  21] ; [132 173],[89.63043478 65.36956522] ; [176.36956522 128.63043478],1
s2,1,0.0,67.897863,[113  42] ; [ 98 205],[71.40829694 83.59170306] ; [139.59170306 163.40829694],1
s3,1,0.0,34.481475,[110  44] ; [128 174],[80.37719298 73.62280702] ; [157.62280702 144.37719298],1
p10,1,0.0,25.883691,[127  27] ; [178 125],[102.77899344  51.22100656] ; [202.22100656 100.77899344],1
u1,1,3e-06,21.890607,[ 46 111] ; [ 36 270],[ 27.80561555 129.19438445] ; [ 54.19438445 251.80561555],1
p9,1,3e-06,21.581787,[133  22] ; [195 104],[111.98237885  43.01762115] ; [216.01762115  82.98237885],1
s5,1,4e-06,21.2267,[58 89] ; [ 57 241],[ 37.98876404 109.01123596] ; [ 77.01123596 220.98876404],1
d2,1,6e-06,20.58083,[96 61] ; [117 184],[73.01528384 83.98471616] ; [139.98471616 161.01528384],1
r4,1,7e-06,20.184079,[143  14] ; [224  82],[124.44708423  32.55291577] ; [242.55291577  63.44708423],1
d5,1,2.4e-05,17.87072,[139  18] ; [216  88],[120.90021692  36.09978308] ; [234.09978308  69.90021692],1
v3,1,4.4e-05,16.693402,[66 82] ; [ 75 220],[ 47.10609481 100.89390519] ; [ 93.89390519 201.10609481],1
p6,1,4.5e-05,16.654349,[ 51 106] ; [ 48 253],[ 33.93668122 123.06331878] ; [ 65.06331878 235.93668122],1
p4,1,6.5e-05,15.95517,[81 76] ; [ 99 206],[61.16883117 95.83116883] ; [118.83116883 186.16883117],1
u3,1,0.000128,14.671675,[30  6] ; [52 59],[20.08163265 15.91836735] ; [61.91836735 49.08163265],1
v4,1,0.000181,14.02318,[151   6] ; [254  47],[138.83187773  18.16812227] ; [266.16812227  34.83187773],1
a5,1,0.000273,13.244585,[121  36] ; [184 122],[103.42332613  53.57667387] ; [201.57667387 104.42332613],1
a2,1,0.000293,13.114202,[ 53 104] ; [ 57 249],[ 37.30021598 119.69978402] ; [ 72.69978402 233.30021598],1
p3,1,0.0004,12.532481,[66 91] ; [ 79 226],[ 49.27489177 107.72510823] ; [ 95.72510823 209.27489177],1
v2,1,0.000478,12.198809,[91 58] ; [127 165],[73.6553288 75.3446712] ; [144.3446712 147.6553288],1
n4,1,0.000489,12.155285,[125  30] ; [198 107],[108.83695652  46.16304348] ; [214.16304348  90.83695652],1
r3,1,0.000809,11.221274,[151   6] ; [260  42],[140.58169935  16.41830065] ; [270.41830065  31.58169935],1
n6,1,0.000984,10.858169,[132  24] ; [214  89],[117.59477124  38.40522876] ; [228.40522876  74.59477124],1
v1,1,0.00143,10.166649,[79 69] ; [113 188],[63.28730512 84.71269488] ; [128.71269488 172.28730512],0
d1,1,0.001707,9.84047,[96 61] ; [140 166],[80.02591793 76.97408207] ; [155.97408207 150.02591793],0
b5,1,0.00185,9.692667,[114  43] ; [177 129],[98.67602592 58.32397408] ; [192.32397408 113.67602592],0
r1,1,0.001861,9.681741,[125  30] ; [203 101],[110.76252723  44.23747277] ; [217.23747277  86.76252723],0
u2,1,0.002718,8.987901,[27  8] ; [52 56],[19.33566434 15.66433566] ; [59.66433566 48.33566434],0
a3,1,0.003743,8.404708,[121  36] ; [194 110],[107.27765727  49.72234273] ; [207.72234273  96.27765727],0
p12,1,0.010315,6.579736,[ 13 143] ; [  9 296],[  7.44468547 148.55531453] ; [ 14.55531453 290.44468547],0
p7,1,0.018123,5.584185,[73 82] ; [107 193],[61.31868132 93.68131868] ; [118.68131868 181.31868132],0
r2,1,0.019327,5.471648,[147   8] ; [264  36],[140.01098901  14.98901099] ; [270.98901099  29.01098901],0
u4,1,0.034608,4.464411,[  5 152] ; [  2 304],[  2.37365011 154.62634989] ; [  4.62634989 301.37365011],0
n5,1,0.045765,3.990217,[112  43] ; [190 112],[102.42888403  52.57111597] ; [199.57111597 102.42888403],0
a8,1,0.045951,3.983397,[ 23 117] ; [ 28 259],[ 16.72131148 123.27868852] ; [ 34.27868852 252.72131148],0
a4,1,0.052491,3.760051,[81 76] ; [128 176],[71.17787419 85.82212581] ; [137.82212581 166.17787419],0
p1,1,0.17741,1.819187,[ 12 145] ; [ 14 291],[  8.83549784 148.16450216] ; [ 17.16450216 287.83549784],0
s1,1,0.178653,1.808791,[  4 150] ; [ 16 284],[  6.78414097 147.21585903] ; [ 13.21585903 286.78414097],0
n1,1,0.178883,1.806883,[20 25] ; [37 75],[16.33757962 28.66242038] ; [40.66242038 71.33757962],0
a6,1,0.211699,1.559771,[110  47] ; [196 109],[103.98701299  53.01298701] ; [202.01298701 102.98701299],0
p2,1,0.217573,1.520309,[113  44] ; [203 103],[107.15334773  49.84665227] ; [208.84665227  97.15334773],0
d4,1,0.290576,1.116949,[126  31] ; [230  73],[121.50434783  35.49565217] ; [234.49565217  68.50434783],0
p11,1,0.309917,1.031028,[107  50] ; [194 112],[102.06695464  54.93304536] ; [198.93304536 107.06695464],0
b2,1,0.366872,0.814232,[46 67] ; [ 58 106],[42.42599278 70.57400722] ; [ 61.57400722 102.42599278],0
b3,1,0.366872,0.814232,[46 67] ; [ 58 106],[42.42599278 70.57400722] ; [ 61.57400722 102.42599278],0
a7,1,0.378798,0.7746,[110  47] ; [200 103],[105.80434783  51.19565217] ; [204.19565217  98.80434783],0
s4,1,0.455898,0.555948,[ 30 126] ; [ 50 254],[ 27.13043478 128.86956522] ; [ 52.86956522 251.13043478],0
n3,1,0.742365,0.108059,[33 13] ; [76 34],[32.14102564 13.85897436] ; [76.85897436 33.14102564],0
b4,1,0.750454,0.10115,[92 65] ; [184 122],[93.58963283 63.41036717] ; [182.41036717 123.58963283],0
b1,1,0.750454,0.10115,[65 92] ; [122 184],[63.41036717 93.58963283] ; [123.58963283 182.41036717],0
d3,1,0.781511,0.076923,[100  57] ; [189 114],[98.63695652 58.36304348] ; [190.36304348 112.63695652],0
a1,1,0.835751,0.042986,[  8 149] ; [ 17 289],[  8.47732181 148.52267819] ; [ 16.52267819 289.47732181],0
n2,1,0.949283,0.004046,[32 15] ; [75 36],[31.82911392 15.17088608] ; [75.17088608 35.82911392],0
