Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.004424,8.101146,[25 13] ; [ 3 11],[20.46153846 17.53846154] ; [7.53846154 6.46153846],0
n4,1,0.016535,5.745082,[25 13] ; [ 4 10],[21.19230769 16.80769231] ; [7.80769231 6.19230769],0
u2,1,0.025944,4.959744,[ 4 11] ; [6 2],[6.52173913 8.47826087] ; [3.47826087 4.52173913],0
p7,1,0.036893,4.355365,[20 17] ; [12  2],[23.21568627 13.78431373] ; [8.78431373 5.21568627],0
s3,1,0.04138,4.160384,[11 23] ; [9 5],[14.16666667 19.83333333] ; [5.83333333 8.16666667],0
n5,1,0.0446,4.033696,[27 10] ; [6 8],[23.94117647 13.05882353] ; [9.05882353 4.94117647],0
d1,1,0.090844,2.85936,[18 20] ; [ 3 11],[15.34615385 22.65384615] ; [5.65384615 8.34615385],0
a1,1,0.109878,2.555982,[ 1 37] ; [ 2 12],[ 2.19230769 35.80769231] ; [ 0.80769231 13.19230769],0
p2,1,0.150494,2.067235,[33  5] ; [9 4],[31.29411765  6.70588235] ; [10.70588235  2.29411765],0
a5,1,0.156943,2.00344,[27 11] ; [7 7],[24.84615385 13.15384615] ; [9.15384615 4.84615385],0
b1,1,0.16962,1.886295,[22 16] ; [11  3],[24.11538462 13.88461538] ; [8.88461538 5.11538462],0
n2,1,0.17595,1.831502,[11  2] ; [4 3],[9.75 3.25] ; [5.25 1.75],0
b2,1,0.197396,1.661538,[ 8 18] ; [1 9],[ 6.5 19.5] ; [2.5 7.5],0
b3,1,0.197396,1.661538,[ 8 18] ; [1 9],[ 6.5 19.5] ; [2.5 7.5],0
s6,1,0.207712,1.587302,[16 20] ; [9 5],[18. 18.] ; [7. 7.],0
b5,1,0.223622,1.480975,[20 18] ; [10  4],[21.92307692 16.07692308] ; [8.07692308 5.92307692],0
u3,1,0.224839,1.473214,[5 9] ; [5 3],[6.36363636 7.63636364] ; [3.63636364 4.36363636],0
d2,1,0.225044,1.471915,[15 23] ; [ 3 11],[13.15384615 24.84615385] ; [4.84615385 9.15384615],0
v3,1,0.226118,1.465113,[ 8 29] ; [ 1 13],[ 6.52941176 30.47058824] ; [ 2.47058824 11.52941176],0
d4,1,0.25165,1.314119,[28 10] ; [8 6],[26.30769231 11.69230769] ; [9.69230769 4.30769231],0
