Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,28.062675,[48 17] ; [45 88],[30.53030303 34.46969697] ; [62.46969697 70.53030303],1
a5,1,0.002179,9.391871,[47 20] ; [67 74],[36.72115385 30.27884615] ; [77.27884615 63.72115385],0
r1,1,0.006039,7.538745,[57 10] ; [93 46],[48.78640777 18.21359223] ; [101.21359223  37.78640777],0
s7,1,0.010769,6.503076,[44 21] ; [65 69],[35.60301508 29.39698492] ; [73.39698492 60.60301508],0
p3,1,0.013951,6.044316,[37 30] ; [52 88],[28.80676329 38.19323671] ; [60.19323671 79.80676329],0
p8,1,0.019762,5.432817,[39 28] ; [56 81],[31.20098039 35.79901961] ; [63.79901961 73.20098039],0
r4,1,0.022132,5.235359,[63  4] ; [116  25],[57.65865385  9.34134615] ; [121.34134615  19.65865385],0
b3,1,0.024187,5.081174,[17 22] ; [19 62],[11.7 27.3] ; [24.3 56.7],0
b2,1,0.024187,5.081174,[17 22] ; [19 62],[11.7 27.3] ; [24.3 56.7],0
n4,1,0.031971,4.600065,[55 12] ; [95 45],[48.55072464 18.44927536] ; [101.44927536  38.55072464],0
n5,1,0.061367,3.500056,[54 13] ; [94 44],[48.37073171 18.62926829] ; [99.62926829 38.37073171],0
a7,1,0.074191,3.187782,[34 32] ; [91 50],[39.85507246 26.14492754] ; [85.14492754 55.85507246],0
s6,1,0.104231,2.639588,[54 10] ; [103  36],[49.49753695 14.50246305] ; [107.50246305  31.49753695],0
s8,1,0.132294,2.265372,[35 32] ; [58 83],[29.95673077 37.04326923] ; [63.04326923 77.95673077],0
u1,1,0.151012,2.062,[ 4 63] ; [  3 138],[ 2.25480769 64.74519231] ; [  4.74519231 136.25480769],0
p5,1,0.151937,2.0527,[ 9 58] ; [ 10 128],[ 6.2097561 60.7902439] ; [ 12.7902439 125.2097561],0
n6,1,0.15718,2.001152,[56 11] ; [104  35],[52.03883495 14.96116505] ; [107.96116505  31.03883495],0
v1,1,0.162579,1.950077,[37 29] ; [62 74],[32.34653465 33.65346535] ; [66.65346535 69.34653465],0
s2,1,0.165631,1.922046,[51 16] ; [94 47],[46.70673077 20.29326923] ; [98.29326923 42.70673077],0
r2,1,0.167539,1.904828,[64  3] ; [124  14],[61.44390244  5.55609756] ; [126.55609756  11.44390244],0
r3,1,0.172927,1.857387,[65  2] ; [128  11],[62.77184466  4.22815534] ; [130.22815534   8.77184466],0
s4,1,0.19913,1.648742,[11 56] ; [ 34 106],[14.56521739 52.43478261] ; [ 30.43478261 109.56521739],0
p6,1,0.208055,1.584906,[24 43] ; [37 99],[20.13300493 46.86699507] ; [40.86699507 95.13300493],0
b5,1,0.22981,1.442039,[34 33] ; [84 57],[38.00961538 28.99038462] ; [79.99038462 61.00961538],0
n3,1,0.245147,1.35075,[14  2] ; [24  9],[12.40816327  3.59183673] ; [25.59183673  7.40816327],0
a3,1,0.247567,1.336979,[43 24] ; [78 62],[39.16425121 27.83574879] ; [81.83574879 58.16425121],0
n1,1,0.296709,1.088929,[8 8] ; [11 21],[6.33333333 9.66666667] ; [12.66666667 19.33333333],0
s1,1,0.301654,1.06687,[ 2 64] ; [  9 129],[ 3.55882353 62.44117647] ; [  7.44117647 130.55882353],0
