Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.054475,3.698097,[ 1 16] ; [1 1],[ 1.78947368 15.21052632] ; [0.21052632 1.78947368],0
a8,1,0.179712,1.8,[ 2 14] ; [1 1],[ 2.66666667 13.33333333] ; [0.33333333 1.66666667],0
p3,1,0.553516,0.351056,[ 5 12] ; [1 1],[ 5.36842105 11.63157895] ; [0.63157895 1.36842105],0
p4,1,0.553516,0.351056,[12  5] ; [1 1],[11.63157895  5.36842105] ; [1.36842105 0.63157895],0
p6,1,0.553516,0.351056,[ 5 12] ; [1 1],[ 5.36842105 11.63157895] ; [0.63157895 1.36842105],0
v1,1,0.683406,0.166317,[ 6 11] ; [1 1],[ 6.26315789 10.73684211] ; [0.73684211 1.26315789],0
r4,1,0.683406,0.166317,[ 6 11] ; [1 1],[ 6.26315789 10.73684211] ; [0.73684211 1.26315789],0
n5,1,0.683406,0.166317,[11  6] ; [1 1],[10.73684211  6.26315789] ; [1.26315789 0.73684211],0
s2,1,0.73244,0.116883,[ 6 10] ; [1 1],[6.22222222 9.77777778] ; [0.77777778 1.22222222],0
v2,1,0.811055,0.057152,[ 7 10] ; [1 1],[7.15789474 9.84210526] ; [0.84210526 1.15789474],0
s3,1,0.866815,0.028125,[7 9] ; [1 1],[7.11111111 8.88888889] ; [0.88888889 1.11111111],0
b5,1,0.937193,0.006209,[9 8] ; [1 1],[8.94736842 8.05263158] ; [1.05263158 0.94736842],0
a7,1,0.937193,0.006209,[9 8] ; [1 1],[8.94736842 8.05263158] ; [1.05263158 0.94736842],0
v3,1,0.937193,0.006209,[9 8] ; [1 1],[8.94736842 8.05263158] ; [1.05263158 0.94736842],0
