Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,50.694738,[ 25 133] ; [136 134],[59.43457944 98.56542056] ; [101.56542056 168.43457944],1
p3,1,0.033449,4.522662,[ 45 114] ; [103 165],[ 55.11007026 103.88992974] ; [ 92.88992974 175.11007026],0
n5,1,0.060229,3.531077,[97 60] ; [190  79],[105.77230047  51.22769953] ; [181.22769953  87.77230047],0
v3,1,0.145147,2.122522,[ 41 115] ; [ 86 174],[ 47.625 108.375] ; [ 79.375 180.625],0
b4,1,0.176138,1.829915,[96 63] ; [146 126],[89.27610209 69.72389791] ; [152.72389791 119.27610209],0
b1,1,0.182419,1.777808,[ 58 101] ; [117 155],[64.55916473 94.44083527] ; [110.44083527 161.55916473],0
n6,1,0.187482,1.737291,[110  48] ; [203  66],[115.81733021  42.18266979] ; [197.18266979  71.81733021],0
v4,1,0.197002,1.664464,[135  23] ; [242  28],[139.1728972  18.8271028] ; [237.8271028  32.1728972],0
a8,1,0.233035,1.422239,[ 12 137] ; [ 29 216],[ 15.50507614 133.49492386] ; [ 25.49492386 219.50507614],0
s6,1,0.258953,1.274347,[ 57 100] ; [113 157],[62.5058548 94.4941452] ; [107.4941452 162.5058548],0
a1,1,0.259063,1.273759,[  5 154] ; [ 15 257],[  7.37819026 151.62180974] ; [ 12.62180974 259.37819026],0
p1,1,0.409747,0.679534,[  7 152] ; [ 17 253],[  8.8951049 150.1048951] ; [ 15.1048951 254.8951049],0
p5,1,0.433067,0.614585,[  7 152] ; [  8 262],[  5.55944056 153.44055944] ; [  9.44055944 260.55944056],0
n2,1,0.435147,0.609046,[31 20] ; [50 24],[33.048 17.952] ; [47.952 26.048],0
s3,1,0.43968,0.597116,[58 97] ; [ 91 179],[ 54.34117647 100.65882353] ; [ 94.65882353 175.34117647],0
p6,1,0.464805,0.534299,[ 38 117] ; [ 57 209],[ 34.97624703 120.02375297] ; [ 60.02375297 205.97624703],0
u3,1,0.46502,0.533784,[42 53] ; [34 34],[44.29447853 50.70552147] ; [31.70552147 36.29447853],0
b2,1,0.470141,0.521645,[23 59] ; [48 99],[25.42358079 56.57641921] ; [ 45.57641921 101.42358079],0
b3,1,0.470141,0.521645,[23 59] ; [48 99],[25.42358079 56.57641921] ; [ 45.57641921 101.42358079],0
b5,1,0.568981,0.32439,[102  57] ; [167 105],[99.23665893 59.76334107] ; [169.76334107 102.23665893],0
u4,1,0.620471,0.245206,[  1 158] ; [  3 269],[  1.47563805 157.52436195] ; [  2.52436195 269.47563805],0
n1,1,0.683154,0.166598,[16 36] ; [25 48],[17.056 34.944] ; [23.944 49.056],0
p7,1,0.742028,0.108352,[78 74] ; [142 126],[79.61904762 72.38095238] ; [140.38095238 127.61904762],0
u2,1,0.752195,0.099696,[48 46] ; [34 36],[47. 47.] ; [35. 35.],0
p12,1,0.78945,0.071303,[  4 154] ; [  8 261],[  4.44028103 153.55971897] ; [  7.55971897 261.44028103],0
n3,1,0.800371,0.063941,[35 17] ; [50 22],[35.64516129 16.35483871] ; [49.35483871 22.64516129],0
s1,1,0.952293,0.003579,[  6 150] ; [ 10 258],[  5.88679245 150.11320755] ; [ 10.11320755 257.88679245],0
s2,1,0.984433,0.000381,[ 39 120] ; [ 66 204],[ 38.91608392 120.08391608] ; [ 66.08391608 203.91608392],0
s4,1,0.995881,2.7e-05,[ 18 139] ; [ 31 239],[ 18.01639344 138.98360656] ; [ 30.98360656 239.01639344],0
