Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,4e-06,21.447549,[29 12] ; [42 96],[16.26256983 24.73743017] ; [54.73743017 83.26256983],1
s2,1,6.8e-05,15.856704,[22 19] ; [ 30 109],[11.84444444 29.15555556] ; [40.15555556 98.84444444],1
p5,1,0.000215,13.692053,[ 5 34] ; [  1 138],[ 1.31460674 37.68539326] ; [  4.68539326 134.31460674],1
s3,1,0.002415,9.203817,[23 17] ; [42 93],[14.85714286 25.14285714] ; [50.14285714 84.85714286],0
n1,1,0.002869,8.888889,[7 5] ; [ 8 40],[3. 9.] ; [12. 36.],0
a6,1,0.003264,8.653747,[16 25] ; [90 49],[24.14444444 16.85555556] ; [81.85555556 57.14444444],0
s4,1,0.003275,8.647833,[13 28] ; [ 17 122],[ 6.83333333 34.16666667] ; [ 23.16666667 115.83333333],0
n4,1,0.022038,5.242801,[ 8 33] ; [54 85],[14.12222222 26.87777778] ; [47.87777778 91.12222222],0
n6,1,0.024804,5.037524,[31 10] ; [78 61],[24.82777778 16.17222222] ; [84.17222222 54.82777778],0
a1,1,0.027013,4.889962,[ 4 37] ; [  3 136],[ 1.59444444 39.40555556] ; [  5.40555556 133.59444444],0
r3,1,0.054261,3.704657,[40  1] ; [121  18],[36.67222222  4.32777778] ; [124.32777778  14.67222222],0
p6,1,0.059511,3.550951,[12 27] ; [ 23 112],[ 7.84482759 31.15517241] ; [ 27.15517241 107.84482759],0
p10,1,0.065321,3.396855,[26 13] ; [69 69],[20.93220339 18.06779661] ; [74.06779661 63.93220339],0
p4,1,0.066889,3.357751,[20 20] ; [47 91],[15.05617978 24.94382022] ; [51.94382022 86.05617978],0
s7,1,0.073251,3.208623,[12 27] ; [ 23 108],[ 8.02941176 30.97058824] ; [ 26.97058824 104.02941176],0
p9,1,0.079947,3.065984,[28 11] ; [77 60],[23.26704545 15.73295455] ; [81.73295455 55.26704545],0
b5,1,0.091573,2.846504,[19 22] ; [85 54],[23.68888889 17.31111111] ; [80.31111111 58.68888889],0
d5,1,0.092028,2.838535,[34  7] ; [96 42],[29.77653631 11.22346369] ; [100.22346369  37.77653631],0
p12,1,0.100297,2.700822,[ 3 37] ; [  3 135],[ 1.34831461 38.65168539] ; [  4.65168539 133.34831461],0
r2,1,0.105481,2.620655,[38  2] ; [117  20],[35.02824859  4.97175141] ; [119.97175141  17.02824859],0
p3,1,0.106733,2.601946,[17 23] ; [40 98],[12.80898876 27.19101124] ; [44.19101124 93.80898876],0
b1,1,0.150442,2.067759,[12 29] ; [58 81],[15.94444444 25.05555556] ; [54.05555556 84.94444444],0
d2,1,0.17383,1.849602,[18 23] ; [45 94],[14.35 26.65] ; [48.65 90.35],0
d4,1,0.181986,1.781334,[36  5] ; [109  30],[33.02777778  7.97222222] ; [111.97222222  27.02777778],0
n2,1,0.265806,1.238263,[9 3] ; [27 20],[7.3220339 4.6779661] ; [28.6779661 18.3220339],0
p11,1,0.320698,0.986097,[28 13] ; [83 56],[25.28333333 15.71666667] ; [85.71666667 53.28333333],0
b4,1,0.320698,0.986097,[28 13] ; [83 56],[25.28333333 15.71666667] ; [85.71666667 53.28333333],0
p7,1,0.324382,0.971194,[22 17] ; [66 73],[19.28089888 19.71910112] ; [68.71910112 70.28089888],0
a4,1,0.332216,0.940239,[16 25] ; [43 96],[13.43888889 27.56111111] ; [45.56111111 93.43888889],0
u2,1,0.335092,0.929119,[ 7 10] ; [30 25],[8.73611111 8.26388889] ; [28.26388889 26.73611111],0
u1,1,0.366814,0.814429,[ 4 37] ; [  8 131],[ 2.73333333 38.26666667] ; [  9.26666667 129.73333333],0
v4,1,0.432173,0.616976,[35  4] ; [117  21],[33.49152542  5.50847458] ; [118.50847458  19.49152542],0
s1,1,0.438538,0.600105,[ 3 38] ; [  6 133],[ 2.05 38.95] ; [  6.95 132.05],0
r4,1,0.490143,0.476213,[32  9] ; [101  38],[30.29444444 10.70555556] ; [102.70555556  36.29444444],0
p2,1,0.506441,0.441413,[29 10] ; [95 43],[27.3220339 11.6779661] ; [96.6779661 41.3220339],0
p8,1,0.558799,0.341787,[17 22] ; [53 85],[15.42372881 23.57627119] ; [54.57627119 83.42372881],0
d1,1,0.559605,0.340389,[21 20] ; [64 75],[19.36111111 21.63888889] ; [65.63888889 73.36111111],0
r1,1,0.565241,0.330711,[26 14] ; [97 42],[27.48603352 12.51396648] ; [95.51396648 43.48603352],0
v1,1,0.604846,0.267748,[15 25] ; [45 91],[13.63636364 26.36363636] ; [46.36363636 89.63636364],0
b2,1,0.635766,0.224323,[ 7 16] ; [17 50],[ 6.13333333 16.86666667] ; [17.86666667 49.13333333],0
b3,1,0.635766,0.224323,[ 7 16] ; [17 50],[ 6.13333333 16.86666667] ; [17.86666667 49.13333333],0
a5,1,0.637095,0.222562,[25 16] ; [79 60],[23.68888889 17.31111111] ; [80.31111111 58.68888889],0
a2,1,0.664536,0.18806,[ 4 37] ; [ 17 122],[ 4.78333333 36.21666667] ; [ 16.21666667 122.78333333],0
a7,1,0.669524,0.18216,[28 13] ; [99 39],[29.08938547 11.91061453] ; [97.91061453 40.08938547],0
n3,1,0.67127,0.18012,[7 4] ; [33 14],[7.5862069 3.4137931] ; [32.4137931 14.5862069],0
v2,1,0.697286,0.151311,[18 23] ; [63 70],[19.0862069 21.9137931] ; [61.9137931 71.0862069],0
v3,1,0.734599,0.114931,[ 9 30] ; [34 98],[ 9.80701754 29.19298246] ; [33.19298246 98.80701754],0
d3,1,0.7858,0.073858,[27 14] ; [94 44],[27.7150838 13.2849162] ; [93.2849162 44.7150838],0
u3,1,0.832468,0.044748,[9 8] ; [27 27],[8.61971831 8.38028169] ; [27.38028169 26.61971831],0
