Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,47.382894,[126  15] ; [23 31],[107.73846154  33.26153846] ; [41.26153846 12.73846154],1
r2,1,0.000231,13.563579,[130  10] ; [38 14],[122.5  17.5] ; [45.5  6.5],1
r3,1,0.000654,11.617021,[133   8] ; [42 12],[126.53846154  14.46153846] ; [48.46153846  5.53846154],1
a5,1,0.000967,10.890077,[94 47] ; [22 32],[83.87692308 57.12307692] ; [32.12307692 21.87692308],1
v2,1,0.001994,9.555401,[71 59] ; [16 38],[61.4673913 68.5326087] ; [25.5326087 28.4673913],0
b1,1,0.021069,5.32109,[43 98] ; [26 28],[49.89230769 91.10769231] ; [19.10769231 34.89230769],0
v4,1,0.03271,4.56088,[126  13] ; [42 11],[121.625  17.375] ; [46.375  6.625],0
d4,1,0.037486,4.328211,[118  23] ; [38 16],[112.8  28.2] ; [43.2 10.8],0
s7,1,0.047702,3.920463,[42 90] ; [ 9 43],[36.58695652 95.41304348] ; [14.41304348 37.58695652],0
a4,1,0.062363,3.473412,[51 90] ; [12 42],[45.55384615 95.44615385] ; [17.44615385 36.55384615],0
d1,1,0.065244,3.39879,[73 68] ; [20 34],[67.24615385 73.75384615] ; [25.75384615 28.24615385],0
n3,1,0.069824,3.287154,[32  9] ; [8 7],[29.28571429 11.71428571] ; [10.71428571  4.28571429],0
a6,1,0.070511,3.271083,[88 53] ; [26 28],[82.43076923 58.56923077] ; [31.56923077 22.43076923],0
d5,1,0.075745,3.153916,[109  32] ; [35 19],[104.12307692  36.87692308] ; [39.87692308 14.12307692],0
a1,1,0.076161,3.14498,[  3 138] ; [ 4 50],[  5.06153846 135.93846154] ; [ 1.93846154 52.06153846],0
p11,1,0.085316,2.960599,[92 49] ; [28 26],[86.76923077 54.23076923] ; [33.23076923 20.76923077],0
n1,1,0.089405,2.885051,[12 31] ; [ 1 14],[ 9.63793103 33.36206897] ; [ 3.36206897 11.63793103],0
p10,1,0.095096,2.785927,[88 51] ; [26 26],[82.96335079 56.03664921] ; [31.03664921 20.96335079],0
d3,1,0.110185,2.551569,[98 43] ; [31 23],[93.27692308 47.72307692] ; [35.72307692 18.27692308],0
s8,1,0.111314,2.535461,[42 99] ; [10 44],[ 37.6 103.4] ; [14.4 39.6],0
a7,1,0.112069,2.524801,[105  36] ; [34 20],[100.50769231  40.49230769] ; [38.49230769 15.50769231],0
s6,1,0.119073,2.42947,[74 65] ; [22 32],[69.13989637 69.86010363] ; [26.86010363 27.13989637],0
s3,1,0.142565,2.150048,[70 69] ; [20 32],[65.4973822 73.5026178] ; [24.5026178 27.4973822],0
u1,1,0.156356,2.009118,[ 14 127] ; [ 2 52],[ 11.56923077 129.43076923] ; [ 4.43076923 49.56923077],0
b5,1,0.176549,1.826434,[79 62] ; [36 18],[83.15384615 57.84615385] ; [31.84615385 22.15384615],0
p2,1,0.183669,1.767684,[101  39] ; [33 20],[97.20207254 42.79792746] ; [36.79792746 16.20207254],0
u3,1,0.223181,1.483799,[30 21] ; [11 14],[27.51315789 23.48684211] ; [13.48684211 11.51315789],0
b4,1,0.247354,1.338187,[91 50] ; [30 24],[87.49230769 53.50769231] ; [33.50769231 20.49230769],0
n6,1,0.265217,1.241321,[79 62] ; [35 19],[82.43076923 58.56923077] ; [31.56923077 22.43076923],0
v1,1,0.307187,1.042733,[50 86] ; [15 37],[47.0212766 88.9787234] ; [17.9787234 34.0212766],0
a3,1,0.329028,0.952721,[88 53] ; [29 24],[85.03608247 55.96391753] ; [31.96391753 21.03608247],0
n4,1,0.376052,0.783568,[54 87] ; [17 37],[51.33846154 89.66153846] ; [19.66153846 34.33846154],0
v3,1,0.38804,0.745076,[37 91] ; [12 41],[34.6519337 93.3480663] ; [14.3480663 38.6519337],0
p7,1,0.411322,0.674977,[62 78] ; [20 33],[59.48186528 80.51813472] ; [22.51813472 30.48186528],0
p8,1,0.434939,0.609598,[51 90] ; [16 37],[48.69587629 92.30412371] ; [18.30412371 34.69587629],0
b2,1,0.481956,0.494435,[18 55] ; [10 22],[19.46666667 53.53333333] ; [ 8.53333333 23.46666667],0
b3,1,0.481956,0.494435,[18 55] ; [10 22],[19.46666667 53.53333333] ; [ 8.53333333 23.46666667],0
p1,1,0.522446,0.409063,[  5 134] ; [ 3 50],[  5.79166667 133.20833333] ; [ 2.20833333 50.79166667],0
p9,1,0.528178,0.397897,[94 45] ; [32 19],[92.17894737 46.82105263] ; [33.82105263 17.17894737],0
p12,1,0.544055,0.368075,[  3 136] ; [ 2 52],[  3.60103627 135.39896373] ; [ 1.39896373 52.60103627],0
u2,1,0.571273,0.320558,[28 23] ; [12 13],[26.84210526 24.15789474] ; [13.15789474 11.84210526],0
s4,1,0.627036,0.236101,[ 25 116] ; [ 8 46],[ 23.86153846 117.13846154] ; [ 9.13846154 44.86153846],0
a2,1,0.673796,0.177193,[ 16 125] ; [ 5 49],[ 15.18461538 125.81538462] ; [ 5.81538462 48.18461538],0
a8,1,0.749,0.102373,[  9 118] ; [ 3 49],[  8.51396648 118.48603352] ; [ 3.48603352 48.51396648],0
p3,1,0.784421,0.074837,[ 39 102] ; [16 38],[ 39.76923077 101.23076923] ; [15.23076923 38.76923077],0
s2,1,0.821988,0.05062,[52 88] ; [21 33],[52.68041237 87.31958763] ; [20.31958763 33.68041237],0
d2,1,0.825856,0.048408,[52 89] ; [19 35],[51.33846154 89.66153846] ; [19.66153846 34.33846154],0
s1,1,0.86204,0.030199,[  6 135] ; [ 2 52],[  5.78461538 135.21538462] ; [ 2.21538462 51.78461538],0
p5,1,0.873429,0.025378,[  6 134] ; [ 2 51],[  5.80310881 134.19689119] ; [ 2.19689119 50.80310881],0
p4,1,0.880493,0.022603,[48 93] ; [19 35],[48.44615385 92.55384615] ; [18.55384615 35.44615385],0
s5,1,0.970144,0.001401,[ 30 104] ; [12 41],[ 30.09625668 103.90374332] ; [11.90374332 41.09625668],0
n2,1,0.974258,0.001041,[25 17] ; [9 6],[25.05263158 16.94736842] ; [8.94736842 6.05263158],0
