Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,42.367782,[196 130] ; [16 65],[169.80835381 156.19164619] ; [42.19164619 38.80835381],1
a3,1,0.0,31.803921,[271  56] ; [42 37],[252.09605911  74.90394089] ; [60.90394089 18.09605911],1
d1,1,0.0,30.703125,[230  98] ; [30 51],[208.50855746 119.49144254] ; [51.49144254 29.50855746],1
u1,1,1e-06,23.231021,[ 90 238] ; [ 2 79],[ 73.7799511 254.2200489] ; [18.2200489 62.7799511],1
a4,1,3e-06,21.989553,[185 141] ; [22 58],[166.21182266 159.78817734] ; [40.78817734 39.21182266],1
d5,1,9.4e-05,15.253148,[284  42] ; [56 25],[272.33415233  53.66584767] ; [67.66584767 13.33415233],1
d3,1,0.001337,10.290273,[248  79] ; [47 34],[236.43382353  90.56617647] ; [58.56617647 22.43382353],0
a6,1,0.010053,6.625395,[237  89] ; [47 34],[227.47911548  98.52088452] ; [56.52088452 24.47911548],0
s8,1,0.011081,6.452323,[178 144] ; [32 49],[167.79156328 154.20843672] ; [42.20843672 38.79156328],0
p8,1,0.011426,6.39789,[198 122] ; [36 42],[188.14070352 131.85929648] ; [45.85929648 32.14070352],0
s7,1,0.015311,5.880353,[179 132] ; [32 44],[169.56330749 141.43669251] ; [41.43669251 34.56330749],0
a7,1,0.017827,5.613119,[248  80] ; [50 30],[239.56862745  88.43137255] ; [58.43137255 21.56862745],0
p4,1,0.025928,4.960817,[221 103] ; [44 36],[212.52475248 111.47524752] ; [52.47524752 27.52475248],0
p3,1,0.027975,4.829582,[186 138] ; [35 45],[177.23762376 146.76237624] ; [43.76237624 36.23762376],0
n6,1,0.040478,4.197722,[284  40] ; [63 17],[278.28712871  45.71287129] ; [68.71287129 11.28712871],0
d4,1,0.041537,4.153963,[283  43] ; [63 18],[277.14004914  48.85995086] ; [68.85995086 12.14004914],0
n4,1,0.042149,4.129204,[274  53] ; [60 21],[267.69117647  59.30882353] ; [66.30882353 14.69117647],0
p2,1,0.051534,3.790828,[286  38] ; [64 16],[280.69306931  43.30693069] ; [69.30693069 10.69306931],0
v2,1,0.073203,3.209703,[225  93] ; [47 31],[218.42424242  99.57575758] ; [53.57575758 24.42424242],0
b2,1,0.084313,2.979736,[100 119] ; [15 32],[ 94.68045113 124.31954887] ; [20.31954887 26.68045113],0
b3,1,0.084313,2.979736,[100 119] ; [15 32],[ 94.68045113 124.31954887] ; [20.31954887 26.68045113],0
