Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.002619,9.055595,[95 27] ; [25 21],[87.14285714 34.85714286] ; [32.85714286 13.14285714],0
d4,1,0.698024,0.150535,[74 47] ; [29 16],[75.07831325 45.92168675] ; [27.92168675 17.07831325],0
s1,1,0.698372,0.150171,[  6 114] ; [ 3 43],[  6.5060241 113.4939759] ; [ 2.4939759 43.5060241],0
n1,1,0.721087,0.127454,[10 27] ; [ 6 13],[10.57142857 26.42857143] ; [ 5.42857143 13.57142857],0
u1,1,0.739152,0.110874,[  4 118] ; [ 2 44],[  4.35714286 117.64285714] ; [ 1.64285714 44.35714286],0
n3,1,0.756873,0.095846,[23 14] ; [11  8],[22.46428571 14.53571429] ; [11.53571429  7.46428571],0
n2,1,0.794696,0.067713,[24 12] ; [12  7],[23.56363636 12.43636364] ; [12.43636364  6.56363636],0
d3,1,0.838124,0.041736,[64 57] ; [23 22],[63.41566265 57.58433735] ; [23.58433735 21.41566265],0
b3,1,0.894373,0.017629,[13 49] ; [ 6 21],[13.23595506 48.76404494] ; [ 5.76404494 21.23595506],0
b2,1,0.894373,0.017629,[13 49] ; [ 6 21],[13.23595506 48.76404494] ; [ 5.76404494 21.23595506],0
d1,1,0.906756,0.01372,[36 86] ; [14 32],[36.30952381 85.69047619] ; [13.69047619 32.30952381],0
p6,1,0.973369,0.001114,[31 89] ; [12 34],[31.08433735 88.91566265] ; [11.91566265 34.08433735],0
