Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000286,13.162497,[1 5] ; [62 14],[4.6097561 1.3902439] ; [58.3902439 17.6097561],1
a5,1,0.003492,8.530625,[1 5] ; [56 20],[4.17073171 1.82926829] ; [52.82926829 23.17073171],0
r2,1,0.010648,6.523157,[3 2] ; [70  5],[4.5625 0.4375] ; [68.4375  6.5625],0
a3,1,0.055942,3.653798,[2 4] ; [54 22],[4.09756098 1.90243902] ; [51.90243902 24.09756098],0
d2,1,0.07861,3.093411,[1 5] ; [41 35],[3.07317073 2.92682927] ; [38.92682927 37.07317073],0
n4,1,0.11549,2.47744,[1 5] ; [38 38],[2.85365854 3.14634146] ; [36.14634146 39.85365854],0
p9,1,0.147531,2.097592,[4 2] ; [65  9],[5.175 0.825] ; [63.825 10.175],0
s1,1,0.16379,1.938878,[1 5] ; [ 3 73],[0.29268293 5.70731707] ; [ 3.70731707 72.29268293],0
d1,1,0.193044,1.694229,[2 4] ; [46 30],[3.51219512 2.48780488] ; [44.48780488 31.51219512],0
a4,1,0.200323,1.640018,[1 5] ; [33 43],[2.48780488 3.51219512] ; [31.51219512 44.48780488],0
v2,1,0.247526,1.337213,[2 4] ; [41 30],[3.35064935 2.64935065] ; [39.64935065 31.35064935],0
s6,1,0.279914,1.167505,[4 2] ; [63 12],[4.96296296 1.03703704] ; [62.03703704 12.96296296],0
p7,1,0.325973,0.964829,[2 3] ; [46 28],[3.03797468 1.96202532] ; [44.96202532 29.03797468],0
v3,1,0.356346,0.85073,[1 5] ; [25 46],[2.02597403 3.97402597] ; [23.97402597 47.02597403],0
p5,1,0.36812,0.81,[1 5] ; [ 5 70],[0.44444444 5.55555556] ; [ 5.55555556 69.44444444],0
d5,1,0.374883,0.787414,[4 2] ; [62 14],[4.82926829 1.17073171] ; [61.17073171 14.82926829],0
s3,1,0.394972,0.72358,[3 3] ; [51 25],[3.95121951 2.04878049] ; [50.04878049 25.95121951],0
p3,1,0.396374,0.719298,[2 4] ; [39 37],[3. 3.] ; [38. 38.],0
n6,1,0.45094,0.568289,[3 3] ; [49 26],[3.85185185 2.14814815] ; [48.14814815 26.85185185],0
p6,1,0.467671,0.527473,[1 4] ; [27 48],[1.75 3.25] ; [26.25 48.75],0
s2,1,0.478568,0.502126,[3 3] ; [49 27],[3.80487805 2.19512195] ; [48.19512195 27.80487805],0
a6,1,0.478568,0.502126,[3 3] ; [49 27],[3.80487805 2.19512195] ; [48.19512195 27.80487805],0
b5,1,0.478568,0.502126,[3 3] ; [49 27],[3.80487805 2.19512195] ; [48.19512195 27.80487805],0
b4,1,0.478568,0.502126,[3 3] ; [49 27],[3.80487805 2.19512195] ; [48.19512195 27.80487805],0
d3,1,0.559496,0.340577,[5 1] ; [55 21],[4.3902439 1.6097561] ; [55.6097561 20.3902439],0
s4,1,0.596205,0.280758,[2 4] ; [18 58],[1.46341463 4.53658537] ; [18.53658537 57.46341463],0
n3,1,0.601598,0.272593,[2 1] ; [16  4],[2.34782609 0.65217391] ; [15.65217391  4.34782609],0
a7,1,0.602145,0.271772,[5 1] ; [56 20],[4.46341463 1.53658537] ; [56.53658537 19.46341463],0
b2,1,0.642579,0.215385,[1 3] ; [19 33],[1.42857143 2.57142857] ; [18.57142857 33.42857143],0
b3,1,0.642579,0.215385,[1 3] ; [19 33],[1.42857143 2.57142857] ; [18.57142857 33.42857143],0
p8,1,0.706623,0.141673,[3 3] ; [32 44],[2.56097561 3.43902439] ; [32.43902439 43.56097561],0
p11,1,0.708778,0.1395,[4 2] ; [56 20],[4.3902439 1.6097561] ; [55.6097561 20.3902439],0
u2,1,0.785028,0.074405,[3 1] ; [17  4],[3.2 0.8] ; [16.8  4.2],0
s7,1,0.788128,0.072222,[4 2] ; [44 28],[3.69230769 2.30769231] ; [44.30769231 27.69230769],0
v1,1,0.844063,0.03869,[3 3] ; [33 39],[2.76923077 3.23076923] ; [33.23076923 38.76923077],0
b1,1,0.863608,0.02951,[2 4] ; [28 48],[2.19512195 3.80487805] ; [27.80487805 48.19512195],0
s5,1,0.879619,0.022938,[2 3] ; [26 45],[1.84210526 3.15789474] ; [26.15789474 44.84210526],0
p4,1,0.901108,0.015441,[3 3] ; [40 36],[3.14634146 2.85365854] ; [39.85365854 36.14634146],0
n2,1,0.954928,0.003194,[2 1] ; [13  7],[1.95652174 1.04347826] ; [13.04347826  6.95652174],0
n1,1,0.954928,0.003194,[1 2] ; [ 7 13],[1.04347826 1.95652174] ; [ 6.95652174 13.04347826],0
d4,1,0.978071,0.000756,[5 1] ; [63 13],[4.97560976 1.02439024] ; [63.02439024 12.97560976],0
p10,1,0.988388,0.000212,[4 1] ; [59 15],[3.98734177 1.01265823] ; [59.01265823 14.98734177],0
